순번_정류장ID,117-2802185,118-2801848,119-2802173,120-2802162,121-2802153,122-2801846,123-2802103,124-2802052,125-2801847,126-2801990,127-2801952,128-2801805,129-2801799,130-2801777,131-2801772,132-2801770,133-2800791,134-2800789,135-2800766,136-2800748,137-2800721,138-2800703,139-2800699,140-2800712,141-2800691,142-2800684,143-2800676,144-2800667,145-2800657,146-2800340,147-2800624,148-2800619,149-2806245,150-2800594,151-2804976,152-2800583,153-2800571,154-2800554,155-2800547,156-2800525,157-2800520,158-2800513,159-2805304,160-2800498,161-2800497,162-2800493,163-2800344,164-2800481,165-2803595,166-2800468,167-2800465,168-2800462,169-2800460,170-2800453,171-2800450,172-2804825,173-2800455,174-2800457,175-2800438,176-2800427,177-2800423,178-2800414,179-2800023,180-2800054,181-2805419,182-2805722,183-2805399,184-2800034,185-2800047,186-2804479,187-2804480,188-2804481,189-2803585,190-2805219,191-2800056,192-2800057,193-2800006,194-2800299,195-2800293,196-2804058,197-2806304,198-2800295,199-2804482,200-2800300,201-2805078,202-2800297,203-2803994,204-2803992,205-2806003,206-2803990,207-2803981,208-2806017,209-2805721,210-2803974,211-2803875,212-2803871,213-2803868,214-2803864,215-2800255,216-2803615,217-2803614,218-2803859,219-2803858,220-2803611,221-2803609,222-2803607,223-2803853,224-2803600,225-2800273,226-2803601,227-2804331,228-2803581,229-2800271,230-2807150
159-2805304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0011807352070818,0.9992484836712845,0.995073400571964,1.0009845604956142,1.0012380716153286,1.0026250111962478,0.9996435534293905,1.0043348006211401,1.001723170955347,1.0017127664564673,1.0010365483551507,1.0023113327527453,1.0017104648725466,1.0003349712057672,1.0011532533875451,1.0012950230897675,1.0006465765449597,1.0010545924063656,1.0019546586007717,1.0016524550053298,1.0016111875973477,1.0013844137682106,1.0012606637075419,1.0003707773375483,1.0018616448932274,1.0014612894682382,1.0022994162406487,1.0022440826338437,1.002231795060665,1.0021928710549661,1.001698332378723,1.0023817942468614,1.0018050602079955,1.0028966544179845,1.0021358122563817,1.0024192751358574,1.0028321680153582,1.003921789571051,1.0038352734584133,1.0037417012076595,1.0037228870400874,1.00357218132099,1.0034524454935896,1.0034267160192436,1.0034127932100347,1.003025738039115,1.0032325323142568,1.0032176776868313,1.0031784675424964,1.0029472476842298,1.0027256097105635,1.0030552399453823,1.0030857645368731,1.1007002224156184,1.097344887809416,1.0972053225578917,1.0956277882299996,1.092904030675288,1.0922182393247537,1.0900102759907024,1.0890803036998353,1.1078723680592726,1.1775670718094666,1.2617138786178055,1.4567141494299873,1.4917397535598276,1.5079771329685336,1.521930037928786,1.5426718296422441,1.5821148744334592,1.6577042569357126
160-2800498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9887808050673719,0.9859776881574341,0.9998845137524874,1.000534328756962,1.0028650552757006,0.9984603498499165,1.0052344114906742,1.001557783802203,1.0015575034723343,1.0006989842957998,1.0023503650455896,1.0015923943883562,0.9998898736947042,1.000923351544933,1.0011220392584772,1.0007284036531257,1.000534172142042,1.0022310640928085,1.0014272446524868,1.0014304498987088,1.0014060059253107,1.0011686939555176,1.0003876840964838,1.0020052087440023,1.0013383988055056,1.0024492380078356,1.0021806722628572,1.0021692088414982,1.0020655605907642,1.0017297787831194,1.0022192900403735,1.0016151811492024,1.0029363112200729,1.0022309445639341,1.0025261235420684,1.002863558852832,1.0040449039628339,1.0038649647798725,1.0038094921111622,1.0039135292903585,1.0036706698441178,1.0035433327113574,1.0034373167818187,1.003537425544533,1.0030207759372676,1.003344988970444,1.0032538291127653,1.0031792062279723,1.0028757629227314,1.0027120468656507,1.003113599281649,1.0031441784551216,1.1038199875319574,1.1003323512880234,1.1000115447833176,1.0984065510355072,1.0955256279764005,1.0947925209689928,1.0923660659550416,1.0915075612736573,1.1107895686620355,1.1825390293371272,1.269415111481023,1.4715846280176639,1.507694065770816,1.5246248496728854,1.5391340091678658,1.5607684915659272,1.6018960494158676,1.6806234340066328
161-2800497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9844176333924154,1.0037716657324123,1.003680859718662,1.0052798752029497,0.9999165434752679,1.0073873785536611,1.0030371600895638,1.002901653901819,1.001780952472636,1.0034625101866228,1.0025867326321438,1.0006969492932154,1.0017428316865307,1.0014301489964252,1.00136411279349,1.0011140800145941,1.0025220992787494,1.0016700121374154,1.0017378809375612,1.0015747474268388,1.001117277995752,1.000415269375861,1.0020690630223137,1.0015246495350132,1.0025106690929562,1.0023055918118,1.0022905848692492,1.002180501121472,1.001891815098823,1.0023257266822583,1.0017655723908132,1.0030449816003366,1.0023190065717984,1.0025683358038697,1.0030040124481625,1.0040584354879876,1.003919829839987,1.0039490470326655,1.0039668869016904,1.003761131977572,1.0036297590763297,1.0035210439480302,1.0036209388011799,1.0031732522851573,1.0033858555826902,1.0033253736483938,1.0032148120783921,1.002972842176005,1.0027727327331166,1.0031459313209143,1.0031762786859,1.1047404431794732,1.1011945387545072,1.1009679944728583,1.0992353087856372,1.0963076214264746,1.0955918460381713,1.093156453468825,1.0923139017088423,1.1116749064822395,1.183992561003913,1.2716816393040675,1.4757842838275785,1.5124328930938735,1.529553216314657,1.5442254117281977,1.5659507812316535,1.6076047740983679,1.6873348053700723
162-2800493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0229394338380513,1.0141309067226283,1.011025487274692,1.0027329726651895,1.0119994981106761,1.0058486770211097,1.0053656446783408,1.0036256020337064,1.00538524173028,1.0042501788551932,1.00195705685082,1.0030437703281732,1.002964508343554,1.0023215759870958,1.0023546412199371,1.0037889616150466,1.0028013489945826,1.002601160765929,1.0023389190765621,1.0018208953572538,1.0010449692174237,1.0027019921980602,1.0020319286835107,1.003043907306238,1.0028193412872288,1.0027897095694949,1.0026565902379663,1.0023236791425265,1.002820292036613,1.0022259723637297,1.003462138008867,1.0026747535936094,1.002922863373028,1.0033631418037035,1.004469890810187,1.004317898750091,1.004296939992266,1.0043074361068511,1.0040889252639376,1.003945233827784,1.003828569117556,1.0039256310461633,1.0034636926781841,1.0036721911623248,1.0035555162245469,1.0035059369279984,1.0032183966888215,1.003005908153323,1.0033504362132866,1.0034401966381645,1.106626700466205,1.1029658724854732,1.1027289132935203,1.1009404445053772,1.097920284707416,1.0971767139108317,1.0946962358572927,1.093795824395983,1.113442360316915,1.186842573367265,1.275977168400634,1.483797764484256,1.5212335350767803,1.5387052839360422,1.5536276584310726,1.5758604557334366,1.6184040438508143,1.6998448474615122
163-2800344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0033820694087403,1.0067263801669777,0.9970123633734014,1.0095447643020052,1.0026735629751888,1.0025273441196454,1.0010835376790372,1.0033680069599427,1.0022488472895221,0.9998914446737249,1.001258180834175,1.0009601757906121,1.0004885965684294,1.00067806960486,1.0027069971300921,1.0013709563961561,1.001520778427336,1.0014835900381536,1.0013258851304192,1.0003397157266436,1.0023149203606103,1.00169453907699,1.0025853889151368,1.0023662834881002,1.0024209705162,1.0022302169872221,1.0019227720076198,1.0025024472686392,1.0019086263504766,1.0030685698749227,1.0024123013619801,1.0026697365554873,1.0029735798357258,1.0041624734074526,1.0040616652043768,1.004000118944111,1.0041485164358113,1.0039311167413467,1.0036663543068867,1.0035533730756014,1.0036160952144297,1.0033110590261787,1.0034881934667284,1.0032772730827035,1.0034063896711198,1.0029512448183024,1.0027467497089786,1.0032253187825773,1.0032239010051447,1.1074481532894893,1.103691939843165,1.1034842718064193,1.1016327793606588,1.0985654456219336,1.0978405987221418,1.095352561920341,1.0943757460514354,1.1141819917408864,1.188390946551739,1.278261096548791,1.4885638349729897,1.526458217153774,1.5441479801555544,1.5593101739667545,1.5816109927261672,1.6248132719597712,1.7072278603620046
164-2800481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0081305474838478,0.9950881476079594,1.0109332691388773,1.0025463261851058,1.0023969618875708,1.0008056448558191,1.0033661260236495,1.0021398358377296,0.9995851286418445,1.001089574711918,1.000800641571607,1.0007892168841708,1.0005339133324167,1.0022833346588136,1.001647665276357,1.001594242706046,1.0013045890932661,1.0011511388138388,1.0003661728996114,1.0021936369034503,1.00150279212035,1.00257005306345,1.0023471868682587,1.0021093135388537,1.0020688492881167,1.0019643153711062,1.0023619379806956,1.0017032982019325,1.0031798049701925,1.0022447654542932,1.0026607855517986,1.003018268577311,1.004266034726998,1.0039773859918621,1.0040973966448048,1.004068519168121,1.0037647708430373,1.0035857719324615,1.003555114086275,1.003658703803116,1.0031125483282757,1.0034507715824605,1.0033833582789045,1.0033369633037097,1.0030152026051156,1.0027741197695903,1.003191996551177,1.003254200928915,1.1082920354293608,1.1044445043483115,1.104266901066996,1.1024220144508199,1.0993088023461797,1.0984401936966457,1.0959187505075898,1.0949919927187148,1.115023727827734,1.189633031781285,1.2804612204937216,1.492433065726739,1.5308061604989887,1.5485182794902137,1.5638332084036655,1.5866910568193298,1.6300163810658164,1.7137619213257624
165-2803595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9616317950004543,1.014176959072551,0.998372747875497,0.9991252188155905,0.9978435091466722,1.0017982097822613,1.0003593804821813,0.9973271838062454,0.99944753292979,1.0000640598696007,0.9990572285954915,0.9999206240322992,1.0015191964678298,1.001059503688095,1.0010185439767543,1.0010371490303378,1.0003906180819018,0.9995973461865928,1.0016334415941224,1.001010359148523,1.002465260870101,1.0019176851322575,1.0021429149333405,1.0020256375004606,1.0017168573755955,1.0022689323210505,1.0015258435487349,1.0030643080545099,1.002112418185491,1.002544199190983,1.002863359854704,1.004155206379958,1.0038614354373374,1.0038474942728777,1.0039143792325436,1.003695027879485,1.0036420475082126,1.0033996359609658,1.0036734926156725,1.0031139177780206,1.003263387679892,1.0032446485254045,1.003200719268171,1.0029798958095217,1.0027022742178042,1.0030965651682147,1.0031614798937796,1.110301475383085,1.1063860087111386,1.1060203056093927,1.1042152456720151,1.10095895478894,1.1001892101238755,1.0974477798758615,1.096489558469327,1.1167475791853791,1.1928342119979767,1.285427730768189,1.502228012778193,1.5414373643948214,1.559644365121254,1.5753432399876321,1.598559238282312,1.643354552001933,1.729125222508689
166-2800468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0499528013378259,1.0098868804747405,1.0073585970266825,1.0029965459291192,1.0064287989846186,1.0042957778381807,1.0004322805903036,1.0023617552097988,1.0017157310285594,1.0009913395875911,1.0011790923194266,1.003194457307849,1.0019513219815814,1.0022648489021573,1.0019954753943727,1.001277723632865,1.0004078300499228,1.0026975633990214,1.0016111331142683,1.0029964326374086,1.0025867179668337,1.002717529183405,1.0024239515738762,1.002078318609734,1.0026278199183993,1.0019885190823805,1.0034621693572245,1.0024544448603763,1.002778210552293,1.003356127116158,1.00453772975494,1.00427835787142,1.0042097771718412,1.0043605452584925,1.004127287009091,1.0039738837532943,1.0037650825700088,1.0038687021238093,1.003382022179347,1.0036042620974668,1.0034867353320025,1.003400586472056,1.0031025328615866,1.0028848484017177,1.0032465836541686,1.0033095537656727,1.1113774406726888,1.1073976034718753,1.107060703451126,1.105119565506641,1.1018474107501897,1.1010959191992535,1.0983438553348608,1.0973700412014509,1.1177517971497362,1.194435029110728,1.2875641121626518,1.5063991936261614,1.5459877925188263,1.5644288463517477,1.580283957167635,1.6037919099547988,1.6488736234508061,1.7355563668628868
167-2800465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9696056302983987,0.9845016980022387,0.9890782650978155,0.9968839260515877,0.9955882144708993,0.992345477723481,0.9957343521522715,0.9973601427580914,0.9966046266910743,0.997316768823004,0.9999088253122795,0.9995055885613044,0.9999352103781722,1.000094057526761,0.9997215739208014,0.9986731413178151,1.0010537057332374,1.0005993498965335,1.0018734749163372,1.0015655374150838,1.0014911785106844,1.0014741158225353,1.00119951212131,1.0016506240641212,1.0010375832821157,1.0025901019484487,1.001829312914073,1.0021185985435357,1.0025068876332508,1.0038011038633337,1.0036065998190622,1.0036444601207644,1.003625014165088,1.0034985426415668,1.0032756287388838,1.0032494651668067,1.0033630369231312,1.00283901141112,1.0030799966103523,1.0030374964033837,1.003034087322466,1.002673997827228,1.002437407868725,1.0028087940259691,1.0029121633972475,1.1119644849493198,1.1078922274699843,1.1075501733246704,1.1055830158905258,1.1023025210188255,1.1014381164785139,1.0987848252350265,1.0977659147950902,1.1182128907701303,1.1956333465835574,1.2898030016601476,1.5108575017194625,1.5508569546461883,1.569573338888934,1.585619380828317,1.6094731516935905,1.6550608761712755,1.7428742158170383
168-2800462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0015543936033853,0.9972195348851034,1.004493122973335,1.0016709132939126,0.9967553885572129,0.99993542026832,0.9997889818436636,0.9999415369110887,1.0002940570075276,1.0021859529021169,1.0010915224103427,1.001203408129941,1.0011995159330909,1.0008854212675027,0.9997219494727811,1.0021397207666605,1.0014632287781835,1.0023992792377792,1.0021548529095532,1.0021416641352405,1.0020953858523773,1.0019066255416322,1.0024135791979305,1.001625586371752,1.0031090700678444,1.002332887971218,1.0026149846811185,1.00315992780016,1.0043859424115396,1.0041235342418622,1.0040560128913685,1.0042144253518241,1.0038417854269304,1.0037822725000918,1.0035722031055097,1.003681603732359,1.0032289604469864,1.003542077869084,1.003389229631807,1.0032672007901118,1.0030381714391037,1.0028528909898249,1.0031883805375947,1.0031544573724005,1.1132168173386061,1.1091018435356312,1.1088971420934999,1.1068169082519992,1.1034357097940195,1.1026873166773954,1.099811731644813,1.0988390820068101,1.11957279338918,1.1975705730612547,1.2926251187417748,1.5162732172999291,1.5565973943531892,1.5756005801569004,1.5918459404314214,1.6160014932656535,1.662177358747495,1.7513053289584608
169-2800460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9947255556544011,1.0054400629363751,1.0017008670656276,0.9957766162804014,0.9996708820361428,1.000518783408626,0.9997907036656921,1.0001922619969021,1.002803655449566,1.001325264960795,1.0015400448556073,1.0016410685310766,1.0008620461674562,0.9997947125638162,1.0021560249347197,1.0015521931065614,1.0025950502294902,1.002426527368095,1.0023206909613203,1.002185677243342,1.001912925500198,1.0024990772534863,1.0017622052573956,1.0031972845911898,1.0024001139006558,1.0027396236993045,1.003181216921225,1.0044213796144563,1.0042045103126855,1.0042810342916653,1.0042454089314687,1.0040065917678718,1.003851500740258,1.0037255849936966,1.0037903561627255,1.0033308606910651,1.003603037933061,1.003406248802833,1.0033564873606113,1.003086925302696,1.0028294949640117,1.0032357648709687,1.003333895855207,1.1143140819995012,1.1100910468669427,1.1097703705309763,1.1078020489952471,1.1042945156577288,1.1034274458674271,1.1006100569787494,1.0995888964778746,1.1203980772723785,1.1990491806599721,1.2949165302500265,1.5207761928157615,1.5614740710574373,1.5806826904188447,1.597104400110558,1.621467612406704,1.6682234567965608,1.758264672900795
170-2800453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.019080772887539,1.0073350742867733,0.9963538372134881,1.0016315849589597,1.0019589698821476,0.9998651654175175,1.0003201443782381,1.0032741820568962,1.00156745577366,1.0019026230713606,1.001794912332967,1.0009557949381005,1.0000986911143601,1.0022953084966069,1.0017331636877866,1.0029041815063784,1.0025413876294758,1.0024277748849302,1.0023655434459156,1.0019176846481146,1.0027402713104672,1.002041220995209,1.0033028232272168,1.0024735916153271,1.0027629981949104,1.003269876678716,1.0045846857420566,1.0044093121143314,1.0043838913056131,1.0043935370028731,1.0040513903618002,1.003891830944093,1.003807457217863,1.0039599014657274,1.0034024852891248,1.00371898511986,1.0035484936308683,1.0034942567874223,1.0031435865459422,1.0029148396181928,1.0033258388451407,1.003390103233775,1.1160197563753715,1.1116777963173612,1.111345758836924,1.1093582028082691,1.1057546352465204,1.104858986273148,1.1019308387098203,1.1009493948954214,1.1219399704244841,1.2017263272399483,1.2991232707520075,1.5286373126750004,1.5703773792824003,1.5898984260652105,1.6064598325740744,1.6314189116981646,1.6791738952303634,1.7712400652231342
171-2800450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9869482897759017,0.974703117825535,0.9910606904456338,0.9949261896159955,0.995345550105153,0.9966883357967959,1.0006038411309692,0.9989735138254652,1.0003276316771175,1.0004601304649474,0.9998268934012434,0.9988659317806419,1.0014723967771972,1.0008717207995004,1.002103789078093,1.0018450968355588,1.0019307133408883,1.0017209853278104,1.0014740530380215,1.002033662802139,1.0013481143183267,1.0028813375455983,1.002086707872077,1.0023911030645498,1.0029149132271797,1.0041673471340145,1.0040010427168713,1.0039831239363168,1.0040031234825246,1.003810346819986,1.0036100676160764,1.0034847381417717,1.0036452393065345,1.0031297826009444,1.0033746989789762,1.0032289675592085,1.0032204201542414,1.0028741314213052,1.0026185998330077,1.0030386147818675,1.0031085193398375,1.1170898175874338,1.112661466421205,1.1123591854419415,1.1102571020961318,1.1066580939303712,1.1057070500656143,1.1027587678695094,1.1017246454335345,1.1229509293669944,1.2036144838068912,1.3020803366026414,1.5347054581793984,1.5770023192578528,1.5967563586299243,1.6138663296763927,1.6390905702695204,1.6874691327694689,1.7808984715224936
172-2804825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.965275425839227,0.99250597231464,0.9962184342323457,0.9963141554451388,0.9975888919712637,1.0016414016847166,1.000142443178361,1.0006624390118353,1.0007451546377166,1.0000718598361564,0.999063874498553,1.0017018738781227,1.0009404191369327,1.0022900435861968,1.0021153894512205,1.002102163936385,1.0018805487484281,1.0015369964835255,1.0022538796090275,1.0014768978107966,1.0030221543069497,1.0021416447796205,1.0025062511169707,1.0030334198887192,1.0043455461403394,1.004172336072229,1.0040997285628095,1.0041169240784447,1.0038707311240604,1.0037601790605846,1.0036306825261423,1.003744916494462,1.003179029747934,1.003424373085958,1.0033521843540485,1.0032638383421955,1.0029877660663782,1.0027612095614595,1.0031120896988304,1.0032155278160577,1.1179050894987381,1.1134956922718222,1.113149764103706,1.1109823994135368,1.1073741651546356,1.1064087918699952,1.1034228861098454,1.1023414808316212,1.1237174064219937,1.2049388832423882,1.3040070649433315,1.5385030680240772,1.5811658415697745,1.6011539537642556,1.6182952101928971,1.6436833485949474,1.6926326167328924,1.7870329737708002
173-2800455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0153613631955916,1.0065958136839472,1.0031899753671212,1.0030874458921568,1.0064992370783417,1.0039058173562465,1.0033113512809833,1.0029496924471537,1.0020853539919288,1.0008731867659628,1.003296808616787,1.00216006014009,1.0035082116481027,1.003196651646761,1.0031439544112253,1.0030416296271005,1.0025027815553464,1.003122776978816,1.0023668459602413,1.0038833011909347,1.00294292413002,1.0032339009243605,1.0037540188240537,1.0050410530315415,1.0047921164316482,1.0047580687156286,1.0048088673539426,1.0045398836159172,1.0043103834517495,1.00416785277524,1.0042736030755146,1.0037349864882168,1.0039651506763705,1.003809461369123,1.0037852776130063,1.0034150188795206,1.0031685990195405,1.0035870741000004,1.0036485641981054,1.1194002847904694,1.11486099834054,1.1145829141927246,1.1123327552891185,1.1086516980441588,1.107663140152688,1.1046521483708946,1.1035488448251742,1.125041361978397,1.2069329796286614,1.3070572040824782,1.5440138723195456,1.5871781066264814,1.6074058255535317,1.6246302842641096,1.650516039296141,1.699882540570567,1.795650054573905
174-2800457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0025086414825464,0.9999510603443749,1.0007025401929677,1.005168839382972,1.0028487243153263,1.0024506678016023,1.002222190854729,1.0011862379040901,0.9999909021269008,1.0028037505783922,1.0016391572646015,1.0032487639240395,1.002737425883645,1.0027004326807987,1.002527534557746,1.0020247273473668,1.0027553345208398,1.0019990058029948,1.003500156028082,1.0025909990669917,1.0028359891702388,1.0033734019862177,1.0047045949869011,1.0046768189990904,1.0044865934710554,1.0044940566994431,1.0042302059716988,1.0042003719301567,1.0039171076371964,1.0040751203697427,1.0035334323375873,1.0037294058609578,1.0035507404828148,1.0035332436729616,1.0032426593739097,1.0030008697493529,1.0033906327117779,1.0034211858872846,1.1204477725100606,1.1158631782284856,1.1156167347425945,1.1133242618812722,1.1095015441796192,1.1085294464684399,1.1054297749727884,1.1043076750810683,1.1260225910774362,1.2086989485201245,1.309861117809348,1.5497132606810446,1.5934596924353925,1.613965923448746,1.6315537104622357,1.6576794778903858,1.70802631869658,1.8051147314771083
175-2800438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9965509379210281,0.998297933921097,1.0056874548269756,1.0023733688389633,1.0018750498571023,1.0015072474940274,1.0006032890089742,0.9993222327989749,1.0023816813550492,1.001463215773213,1.0029719134358817,1.0025410913816897,1.0025094860174184,1.0023364118513993,1.0019979635775638,1.0026020535802818,1.0018146349346835,1.0034730478330827,1.0025301649244533,1.0028490810153283,1.0034072415016486,1.0047851088432622,1.0045312511597184,1.004555344251711,1.004561236098148,1.004286713011511,1.004105254556081,1.0039122546816985,1.0040275654039665,1.0034708570812847,1.0037195217670738,1.003578187927511,1.0035194131532297,1.0031833898549736,1.0029384540527253,1.0033382361127319,1.0034062182060888,1.1232155111035136,1.1184254663800617,1.1180823642647477,1.115730662250591,1.111746412262086,1.1107631247537881,1.1075331486696007,1.1063290938055916,1.1284549061024742,1.2129646249275572,1.3165513027173283,1.5629463876777603,1.6080122027044728,1.6292135993891006,1.647346962742677,1.6742321273406326,1.726063370717634,1.8264154161397357
176-2800427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0003246206747303,1.0107581183416026,1.0039183558982288,1.0027130464059475,1.002107794240689,1.0010466457307268,0.9995937878792801,1.002835627369646,1.0017460160060219,1.0033290382587507,1.0029743730396534,1.0029229595044988,1.0027177981993107,1.0022344070615687,1.0029409969722134,1.00210575675176,1.0038051983192429,1.0027208247788448,1.003044427033432,1.0036151769541428,1.0050186417105673,1.0048074884586415,1.0047704168326794,1.004770383315833,1.004482541155724,1.0042894358185785,1.0041373666612965,1.0042509917147502,1.003676607694899,1.0039237359296795,1.0037202256887203,1.0036971563035895,1.0033092286528462,1.003092022997243,1.0034965584933264,1.0035263966488568,1.1255690246235999,1.1205669711208606,1.1202080187211627,1.1177747746200775,1.1136946410839543,1.1126332724077375,1.1092958467401124,1.1080889102286238,1.130569611258975,1.2165315584234297,1.3220434098748555,1.5736575773939692,1.619779862296344,1.641423798198497,1.65999232677613,1.6876033525578,1.740734747397532,1.8437228567859556
177-2800423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0203274176438544,1.0072372189198922,1.0034663484775252,1.002878622842577,1.0016237448750396,0.9999698157897597,1.0033632139561959,1.0019459142331018,1.0036017355567266,1.0032199613557946,1.0031555474931275,1.0029275100399289,1.0024022459850157,1.0031285096754499,1.002254115228702,1.0039987629027232,1.0028566375737762,1.0031853411549987,1.003768236479013,1.0051968469392503,1.0049747473348942,1.0049331234494185,1.0049284260045748,1.004629131432614,1.00442643779448,1.0042679845004772,1.0043814037751047,1.0037925138687338,1.0040404065852453,1.0038231949504934,1.0038383973774523,1.0034390892323144,1.0031742572303013,1.0036215523810725,1.0036866141796201,1.1276135492813057,1.122457737690542,1.1220844840350626,1.119577713078141,1.1153773254522243,1.1142795193861577,1.1108455030758273,1.10960419231785,1.1323682801709662,1.2196170735370662,1.3268393640181577,1.583111629709629,1.6301802677759964,1.6522779609798532,1.6712378923027555,1.6994421985666373,1.7537412730371367,1.8591015541872362
178-2800414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9841004825508546,0.9995277547676502,1.000011898280634,0.998942924122364,0.9974457471060189,1.001730757641551,1.000702842858902,1.0026299397704839,1.0022638962532069,1.0022400042895199,1.0020580172633635,1.0016088344642973,1.0023995388249025,1.0015285139617793,1.00339215015717,1.002301104337932,1.0026560240473619,1.0032689307144556,1.0047095430710478,1.0045579073027113,1.0044657789343734,1.0045317629024093,1.004237770157435,1.0040452070820944,1.0038919714192527,1.004015642292831,1.0033723682470346,1.0036884112324953,1.0035414432565084,1.0034380696867162,1.0030864068080039,1.0028719462492683,1.003293498461034,1.0034034624089743,1.1295158735686206,1.124157279937251,1.123811736069919,1.121228713581991,1.116904179116861,1.1157693826326323,1.1122365432404375,1.110960149584892,1.1339706545089754,1.2227243578402633,1.3318051767571137,1.5933463447674965,1.6413458796109774,1.6640202714260124,1.683419976359706,1.7122914077334288,1.7679050208753022,1.875941267774163
179-2800023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0019695952307732,1.0013548607229505,1.0000098825093173,0.9982467486804,1.0025837907014166,1.0012548786005484,1.003103554812615,1.002704796980925,1.0026590300030125,1.0024436769218672,1.0019356544697913,1.0027347596597131,1.0018219511556303,1.003709782831616,1.0025487044718289,1.002903668723881,1.0035230342926627,1.0050364180702303,1.0048096784467584,1.0047699764432,1.0047699538330046,1.0045194212354713,1.004258848600739,1.0040981362610637,1.004219441789916,1.0036121291531686,1.0038754997283659,1.0037542380340931,1.003686098106419,1.0032798661357873,1.003014578109481,1.003477478246274,1.0035471249088848,1.1311529712971367,1.125713181253428,1.1253563845472698,1.1226718208093664,1.1182911077374034,1.1170868604331199,1.113476829220944,1.11217290878058,1.1354701664203315,1.2250845598546614,1.3355615561723926,1.6006380792754333,1.6495044095233196,1.6724650419469929,1.6921695640392038,1.72150370236251,1.7779523641348742,1.8878397056619278
180-2800054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0000797987759087,0.9972411460382171,0.9944488300624157,1.0029552856185362,1.0011883277466629,1.0034865757031664,1.002940255792963,1.0030249355105179,1.0025741690637497,1.0020520128162282,1.0030231693601679,1.0017910823680312,1.0041395172554477,1.0026396962915458,1.0030454437954337,1.0037522539178014,1.005453304747132,1.0051807778074047,1.0051939303968063,1.0051144317352154,1.0047587919826058,1.0045183841530922,1.0043916234651113,1.0044620893961063,1.0037846971222288,1.0041212823884913,1.0038685732035224,1.0037440965285471,1.0033909452536582,1.0030560949621046,1.0035130306174347,1.0036283420659138,1.1416776912932594,1.1353307633774274,1.134850879000052,1.1318016027940014,1.1267623899576478,1.1253962991547513,1.1212580984542528,1.1197262826996095,1.1444785503499588,1.240861981011951,1.3603379922810326,1.6505507486020745,1.7046091289131446,1.730068566963736,1.7518508692756911,1.7844643572545387,1.847559510020171,1.9706504013888357
