순번_정류장ID,88-2801766,89-2801756,90-2801749,91-2801743,92-2801725,93-2801708,94-2801694,95-2801196,96-2801657,97-2801618,98-2801596,99-2801560,100-2801527,101-2801514,102-2801509,103-2801497,104-2801482,105-2801450,106-2801438,107-2805321,108-2801461,109-2801462,110-2801469,111-2801430,112-2801376,113-2801336,114-2801322,115-2807006,116-2801150,117-2801154,118-2801156,119-2806243,120-2806241,121-2806215,122-2800622,123-2800627,124-2800336,125-2800658,126-2800670,127-2800682,128-2800695,129-2800723,130-2800745,131-2800759,132-2800776,133-2800796,134-2800803,135-2800809,136-2800811,137-2801795,138-2801793,139-2801779,140-2801773,141-2801774,142-2801787,143-2801806,144-2801954,145-2801977,146-2802024,147-2802051,148-2802098,149-2802129,150-2802158,151-2802168,152-2802828,153-2802193,154-2802221,155-2802224,156-2802242,157-2802265,158-2802279,159-2802278,160-2802282,161-2802291,162-2802549,163-2802545,164-2802367,165-2802541,166-2802552,167-2802566,168-2802366,169-2802585,170-2802374
137-2801795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0185415530997572,1.0109883908669386,1.0068968596074384,1.0055005788527482,1.0310441607093443,1.7236167078465148,1.5192365241254562,1.4183009606232488,1.3538679817952204,1.3288720958881446,1.2852827898922496,1.2556577878302115,1.2197859165677627,1.2062801689124911,1.3272171453850492,1.2921966545963979,1.2308776073954453,1.2192796671125061,1.2164534120942365,1.2507679501338658,1.2334813693335842,1.2203577383725517,1.2270527059180323,1.3472080833471825,1.4634579715504072,1.5089290682614704,1.5370913165445288,1.5824854631033343,1.5581893524215782,1.5515536139769501,1.5338399775814358,1.529335496012348,1.518702404423005
138-2801793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9979817891673707,0.9991214645566375,1.0000384783110587,0.9999665203423956,1.5583219509492823,1.3897851129659802,1.3069411601191896,1.258402403933447,1.239112471672531,1.206690532630255,1.1846746436969473,1.1569522429362256,1.1476032855778766,1.2733218763158054,1.2473363304674894,1.1948732878801092,1.1846741172742903,1.18373345202034,1.2192458051552975,1.2036676256497,1.192459901599589,1.1998509252868548,1.3200140663073259,1.4369975745690555,1.4830237420107613,1.512183000731689,1.5580058783069572,1.5347007193203075,1.5286033751499242,1.5115561904796166,1.507364646988289,1.4968979764539887
139-2801779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.999843264000173,1.0009242737390722,1.0004095253696204,1.128826225444273,1.0981209478124865,1.0729362049249795,1.0654249641675562,1.0604956028714487,1.0542802512359386,1.0487793551279894,1.0391406530931746,1.0386002367519513,1.160121734648395,1.1550642617313713,1.1241578387712066,1.117322349888782,1.1200604158262402,1.155004247802664,1.144472620533849,1.1369718221562746,1.1456044309016464,1.2599531605543244,1.3707698234091459,1.415622721875722,1.4449903256351029,1.4900522468851765,1.4698558547783385,1.4656130110060377,1.4508283157021438,1.4481501886303054,1.4392775518781284
140-2801773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.00320123256013,1.0007177029974395,0.9962039808658654,1.0023228001323665,0.9929992927716715,0.9980732996328052,0.9979548516398681,1.000261713236351,0.9998427021523121,0.9963517848719505,0.9986226254873757,1.0018014171174325,1.1272141382041738,1.101486617049062,1.0956291103954099,1.0900242032832543,1.085860555153775,1.0802720465742002,1.0766920174357615,1.0795843573784363,1.1706784082489667,1.2726364267753645,1.3157372700356433,1.3453081750727791,1.388935726227243,1.3735117454766252,1.371723255518853,1.3603674989042527,1.359816858582703,1.352991228438814
141-2801774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9998533791160346,0.995978535273447,1.0028714725027406,0.9920745450785775,0.9981153526016253,0.9975951156576222,1.000090321937937,0.9996685260131746,0.9960448659007454,0.998432712667062,0.9994433873725883,1.1315064074036936,1.1041470395182427,1.097874075688095,1.09213713954271,1.0876514284159948,1.0819495801412142,1.0780841948441984,1.0809848033309155,1.1498803421709252,1.2505150095656559,1.2935532636237426,1.323376920044845,1.367006277233013,1.3524398979787038,1.3513264537373229,1.3406149389335391,1.3403776752856502,1.3339443267887778
142-2801787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9922180260283667,1.0043329944130968,0.9893278160842361,0.9976431251633359,0.9970396929460462,1.0001380274914062,0.9996357865257681,0.9954810893252578,0.9982402532145711,0.9993960737054042,1.1450516149797922,1.112393250968694,1.1052470150985425,1.0985949219079847,1.0936390216289908,1.086876061164072,1.0825984139163571,1.0855074898566979,1.1169990580838889,1.2180356589949708,1.2619624506070015,1.2928198794358057,1.3374221903465444,1.3235802478779333,1.3231874401370272,1.3131654021391452,1.3136822096491425,1.307671590756398
143-2801806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0164143472133005,0.9876765653565277,0.999749182229561,0.9986751789030064,1.0022112056229957,1.0012706927160793,0.9960683906220043,0.9992172798650315,1.0003595276637567,1.163528024386031,1.123052926558452,1.1147433562123523,1.106861487991376,1.1009515619555874,1.0932934454757817,1.0883121616202187,1.0911927549225913,1.104462791181908,1.2090561463462381,1.2548697337647172,1.2872812537088352,1.3336267542345033,1.31952728789103,1.319084255941702,1.3089525866845655,1.309588155431656,1.3034436600896218
144-2801954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9490641625123983,0.9891263294150148,0.9895356900833551,0.9971560274200726,0.9975174626531044,0.992006445542643,0.9958755496472795,0.9981602209763448,1.184135317715151,1.1334638575870313,1.1239879018462196,1.1145053668541456,1.1078600658580522,1.0990549699342953,1.0933205203660499,1.0961968640993198,1.0928755684913474,1.1969228963084024,1.2446171915909923,1.2784344842777404,1.2909023430862694,1.278193653780857,1.27049545534583,1.261873274264843,1.3028332793111679,1.2966057624210436
145-2801977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0252901953396643,1.0147033376913022,1.0144867926280114,1.0104927211877905,1.000429563467497,1.004227311807059,1.004589593569778,1.211041416813544,1.1481455081909087,1.1368493372804291,1.1258052408544497,1.1178780284043444,1.1076669442722764,1.1009745061854967,1.103688742766123,1.0997702115970271,1.209410957166858,1.259650965978154,1.2949010816080722,1.3074237811081475,1.2937334645442868,1.2848550757662072,1.2750966081658197,1.318048934645547,1.3112203077599103
146-2802024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.991260460924424,1.0073082040733694,1.003266984350028,0.9928867506697706,0.9988348605021462,1.0006820754977495,1.2375948200486802,1.1595693340404691,1.1465044241584037,1.1336692865487374,1.1246380999687087,1.113086401501385,1.105540075257049,1.1082211251423961,1.103803552155781,1.22012681407942,1.2733107525618204,1.3103652215768942,1.3232207453835607,1.307442555610228,1.2980701676838526,1.2878015487008387,1.3325398339631072,1.3250395700810536
147-2802051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0119517874806954,1.0048722529365266,0.9923869055955653,0.9991169943611989,1.0010359840033138,1.2544218792603148,1.166848796763596,1.1527311605099666,1.1388091847122008,1.129117463954476,1.116758799663802,1.1086901697743257,1.111306759023528,1.1065797431094462,1.2262296716281678,1.2808541337369346,1.3187664218501733,1.3312985848016585,1.315433498592902,1.3052164256487178,1.2943013836351942,1.3402677724954914,1.3324144526113695
148-2802098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9936036449876078,0.9814618298268348,0.9935218304149326,0.9978822857971792,1.301398595661949,1.1846808578682457,1.1676562941904194,1.1508015595618781,1.1393691420828633,1.1249302567746793,1.1155487184417792,1.118024565332532,1.1125395842870072,1.2407173160958789,1.2990471459115818,1.3391528726382786,1.3520979190008475,1.333705985605985,1.3221583938620918,1.3103039623247692,1.3588453958495266,1.3500871570612427
149-2802129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9710356194556755,0.992310582519454,0.9982809785158611,1.3600531637529039,1.2047615514141388,1.184364374424873,1.1641200198106725,1.150729183208092,1.1339757129014412,1.1231410914369107,1.1253886047286406,1.1190713366594152,1.2553103803280052,1.3170941929412396,1.3591816342756695,1.3716385040580308,1.3516529968490203,1.3389450636540705,1.3254897544270894,1.3767169629818137,1.3670658334062584
150-2802158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.027998620632927,1.0129455521425685,1.506104477041304,1.2464402923162237,1.2186392938561463,1.1910442635284442,1.1735584216695083,1.1520458907968694,1.1382544460136486,1.1398904086968586,1.1319032901444424,1.281640483217988,1.349092047261669,1.3942879287277166,1.4065135763940604,1.3829596040823808,1.3676422760161557,1.3519402180199875,1.4072482183602744,1.3960249266033165
151-2802168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.005832237235442,1.6439488470519557,1.2724211800147731,1.238831196551841,1.2058249999067876,1.1854849768297042,1.160826774871673,1.1451956226480935,1.1465282776289303,1.1375643928391974,1.296462287522056,1.367821948540939,1.415161123877401,1.4273360499441718,1.4011322733206013,1.3839904639110459,1.366819087044543,1.4250608858199563,1.412797560644691
152-2802828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9991789645043707,1.006341809762055,1.001936534673082,1.0030505981757198,1.002222935420784,1.002499493811386,1.0043674886801601,1.0137631284228548,1.143659263636253,1.3332649140103707,1.4143441613145191,1.4667953349141962,1.477845092706787,1.4452370699455117,1.4240766449426838,1.4030618198554456,1.4677064800017117,1.4527689282478056
153-2802193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0108800088079615,1.0030561175819137,1.00446109525994,1.003105246048576,1.0033153987855308,1.0056053714555317,1.0174179049750323,1.0193538653438121,1.1499982453092925,1.2354767365697943,1.2953491415808431,1.3156312714551113,1.2929403615241462,1.2795398228572468,1.2652513351832717,1.330959066672067,1.320114592612795
154-2802221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9656522071761917,0.9923665871444113,0.9929853299327862,0.9967784207291811,1.0021188108253587,1.0212426224511155,1.0235647609456442,1.0171846912400233,1.1208045572668635,1.207910521561947,1.2396938464673117,1.2182192985619993,1.2067036562062008,1.194144448723753,1.2717808895967908,1.2612637030558242
155-2802224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.00773625989383,1.0020642159867523,1.0029688927514484,1.007475418976864,1.0285546975294475,1.0299167349186724,1.0223773131559568,1.0863883823135472,1.1412807081336924,1.1261953942346903,1.1139790232342037,1.1097478167142212,1.1232238773790826,1.222302718265898,1.2136842821355298
156-2802242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9943678064896881,1.0005159953448024,1.0073898305084745,1.0342450911441008,1.034740115542606,1.0250668977441835,1.080329173533149,1.14339199483072,1.126178154515766,1.112865148712609,1.1080120831881028,1.122914074129444,1.232189698363131,1.2222787131061061
157-2802265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0042708316189661,1.0115442162831492,1.0443099533815705,1.0424477917886934,1.0298760971379521,1.0255045786712098,1.0540743581543466,1.047695912361655,1.0413388667382988,1.0413669426624794,1.0600467280251533,1.169150802916646,1.1873065912409904
158-2802279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0195026201581097,1.0049433862249952,1.0582269644546822,1.0369445882198876,1.030046102460801,1.0264255257712114,1.0226977162711575,1.0180358820765798,1.0266402226069617,1.0636593415748294,1.1902603107826448,1.2159835926275377
159-2802278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9828093563089388,1.0132058418113048,0.9994761120550414,0.9995021444466556,1.0013385374320776,1.0012905198272024,0.9988269077812477,1.0098680871063763,1.0538386469570167,1.1998031957265356,1.2284261988108216
160-2802282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0344781059599857,1.005133907474022,1.003427731984004,1.0046665677872932,1.0039277268899778,1.0007370148379355,1.0133653623646852,1.0618157263276737,1.2268912745103222,1.2586127092313344
161-2802291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9678279096455377,0.9831782395167995,0.9918535156110538,0.994268371362699,0.9920286161170723,1.0082498674515348,1.0665491388382953,1.2644360234131724,1.3008159667302863
162-2802549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.999584484761104,1.0041622872062161,1.0030802087610318,0.9977187738516052,1.0172066437210152,1.0867350041783097,1.3304542247542093,1.370772115532695
163-2802545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0083745647369524,1.004664363221405,0.9979212960799512,1.0073068502770162,1.0578634704278704,1.347199812988979,1.3093295516263352
164-2802367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0010678104301398,0.9910742676853598,1.0059896008276343,1.0057824289993553,1.0575034245223132,1.0524209398663502
165-2802541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9786677020356094,1.009283930680782,1.0079437007999004,1.0041291276712916,1.0051813783792471
166-2802552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0383643338383677,1.0217650590613303,1.0118500096892966,1.0118344551153524
167-2802566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9795633292894994,0.9858070693369504,0.9922240922201279
168-2802366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9889659328787633,0.9980279524699848
169-2802585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0117642485410097
170-2802374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
