순번_정류장ID,1-2804802,2-2800361,3-2800359,4-2800357,5-2804804,6-2804927,7-2804806,8-2805728,9-2804808,10-2806859,11-2800313,12-2806263,13-2806261,14-2806259,15-2806257,16-2806255,17-2806253,18-2806697,19-2806698,20-2800474,21-2800329,22-2800365,23-2800454,24-2800461,25-2800463,26-2805581,27-2800353,28-2803672,29-2800309,30-2800480,31-2800491,32-2800494,33-2800496,34-2800499,35-2804977,36-2800507,37-2800503,38-2805796,39-2800509,40-2800511,41-2800514,42-2800516,43-2800518,44-2800522,45-2800531,46-2800546,47-2800539,48-2800537,49-2800533,50-2800529,51-2800527,52-2800997,53-2800991,54-2800982,55-2800836,56-2800835,57-2800965,58-2800843,59-2800956,60-2800966,61-2800995,62-2801013,63-2801023,64-2801040,65-2801058,66-2801268,67-2801281,68-2801289,69-2801311,70-2801342,71-2801346,72-2801335,73-2801377,74-2801423,75-2801448,76-2801486,77-2801519,78-2801571,79-2801610
55-2800836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0042296072507553,0.9967156087226031,1.0015985119307118,1.0007993835739342,0.9979653302741667,1.0001876502668154,1.000381166890458,1.0006061599087077,1.0394278116704143,1.3339709891637763,1.2887423854744515,1.2554927929594701,1.2411783695809029,1.2247225363397898,1.2123233000385554,1.1898156083896216,1.2218284628832834,1.2073105555419101,1.1903784839461056,1.1821420720278553,1.1741674388392052,1.1669773782834116,1.162812268839904,1.156296267166205
56-2800835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9894969797014168,0.9999527566495016,0.9998114806473102,0.9964197697658058,0.9988667900092506,0.9997669442574862,0.9995814473066444,1.0441644560087546,1.3828209721078686,1.3194261422310087,1.2783869854057797,1.2617833918184074,1.2425358309599281,1.2276029940280098,1.202190123034241,1.236178482935832,1.2198107504816045,1.200850483813977,1.1917038306439254,1.183055071899604,1.1749608425845477,1.1704070840890108,1.1630706534958732
57-2800965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0194587214452147,1.0042274322297051,0.999856716143175,1.0010816112504726,1.0018124551629672,1.0014666552122495,1.0045848629521086,1.379986549130191,1.2371308308504216,1.2076572063706077,1.194822856917329,1.1801467141741135,1.1708072802929366,1.150432216688414,1.1853299483152218,1.1722351118891339,1.1572580156734875,1.1500110965483454,1.1432911610293486,1.136837211387431,1.133169847499998,1.1277413314177058
58-2800843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9996909261632682,0.9941197363241555,0.9992331589917025,0.9997032905082636,1.000091132723184,1.0032332622688698,1.4168201339906634,1.2511840728317252,1.217941974471234,1.203776650448099,1.1877236312636041,1.1772498215013483,1.155458419603497,1.1916380112012723,1.1773987313072118,1.1616834483153486,1.1540053225581768,1.1467030326107865,1.1399188987224331,1.1362492681489882,1.1303633100599506
59-2800956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9814622135304595,0.998795712544741,0.9997104571172345,1.000329396641761,0.997990754393714,1.0334649786332966,1.0095209114878365,1.0133056524861723,1.012591116763676,1.0111930742591697,1.0175385126439698,1.011779401719998,1.0484902885574032,1.0448866552352454,1.0410850723437648,1.038955582058814,1.0375919179809159,1.0356817586288698,1.0346212951338345,1.0339776258786901
60-2800966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.00599961511903,1.004468527843076,1.0045937583493498,1.0005585561492802,1.0112536057692307,0.9944610207515424,1.0007750977698053,1.0008710655378301,1.00033486249353,1.008217933056438,1.0029917565080488,1.0411193022554033,1.0377326707485708,1.0344950751868456,1.0328110850021899,1.0317257417547223,1.0300372472325274,1.0289372305341657,1.0285670996610712
61-2800995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.001890676221697,1.0029177260630402,0.9973105309606541,1.0131522001464446,0.9921784481851303,0.999930057331017,1.0001054503643105,0.9995641306979515,1.0084862809324338,1.0026682025797984,1.0448590267481528,1.0406139975219693,1.0368019615251585,1.0348577966773373,1.0335754457900308,1.0318463338221173,1.0306167173038643,1.0299688596328231
62-2801013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.00540895389907,0.9947946220866322,1.0162297583766076,0.9908854001466659,0.9997216897282041,0.9999317608157254,0.9993595943226079,1.008996847119991,1.00272126895425,1.0474904865679864,1.0432546899430166,1.0387320470910348,1.0367874835073587,1.035331480298778,1.0332481562050424,1.03192275510579,1.031342120831618
63-2801023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9916871712832507,1.017602475663644,0.9900414108914082,0.9994610886517642,0.9997028873630153,0.9991320953638037,1.0091148166978174,1.002643186900672,1.0489726419050283,1.0439924729473868,1.0397332723042236,1.0374786685031934,1.0359521719425686,1.0336078108522007,1.0322467231376933,1.031809135198399
64-2801040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0374494955253397,0.9896341508343254,1.0009036182401296,1.0010374907326658,1.000229406937186,1.0113262322408285,1.0038455677047176,1.055182367980066,1.0494042716011331,1.043649031577167,1.0412043525870356,1.0393277074322251,1.0368291597622799,1.0350773226355023,1.0344388990708493
65-2801058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.966808510638298,0.9892164616179085,0.9909216192044265,0.9913585474099109,1.0061383285302594,0.9982245832798744,1.0577442771501155,1.0511615389820055,1.0444388143696535,1.0416504237611817,1.0395351705456708,1.0367647517788963,1.0350546167885373,1.0341569220333615
66-2801268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.032611026386615,1.02307778020808,1.014832724050618,1.0334272631208172,1.0146292275106306,1.1005311288240627,1.0839282848470873,1.0692420628890693,1.0629774450057268,1.05830439883675,1.0533120431523917,1.05043979094148,1.0480523651674465
67-2801281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9978290307080766,0.9956947450336638,1.0327466798625715,1.0073717892827871,1.1235083824875172,1.0976856513751176,1.0767712987219804,1.068482024503854,1.0624120647587507,1.0562589892857723,1.05280873667469,1.0498735448078143
68-2801289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.993996134163978,1.0382920260477082,1.0057695080241587,1.0049414856761965,1.0357349825756827,1.0280753938562344,1.0248549626310797,1.0233554110217757,1.0206265429443295,1.0460333660917727,1.0436042510718468
69-2801311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0694512374058496,1.0096903039073806,1.0078551571216516,1.045185605475954,1.0338268865893103,1.0294450746627073,1.0272027715157357,1.0237890444126039,1.051700045752566,1.048104493785298
70-2801342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9559615680583955,0.9703518972076023,1.0349662951894698,1.023945430384873,1.0200865813742506,1.0187840258542888,1.015795811556426,1.048696999070393,1.0453224761929596
71-2801346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9913990878097381,0.9930082473077834,0.9975227330315566,0.9978873010140953,1.0003485802453471,0.9994477015670115,0.9984491192737581,1.0017011848223092
72-2801335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9940016824549213,0.999083373418761,0.9991417498942637,1.0017118328794434,1.0004714143301818,0.9992677129880654,1.0027128255390647
73-2801377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0026731590976847,1.0014927216949083,1.0042468403082592,1.0021561671655963,1.000491800920034,1.0043660241415453
74-2801423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9993210563778722,1.005616995651414,1.0018531562255952,0.9994219844744834,1.0049878770932181
75-2801448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0112885978909962,1.003033251788819,0.999457425163238,1.0064037336404545
76-2801486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.98723608176743,0.987025453575833,1.0019979038385955
77-2801519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9866526146498368,1.0103041840814726
78-2801571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0215970470946518
79-2801610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
