순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2806301,11-2803848,12-2806298,13-2803849,14-2803851,15-2803852,16-2803854,17-2806296,18-2803605,19-2803855,20-2803856,21-2806231,22-2803857,23-2806293,24-2804201,25-2806291,26-2807291,27-2804203,28-2804206,29-2804332,30-2804208,31-2804210,32-2804212,33-2804579,34-2803703,35-2806885,36-2807292,37-2806887,38-2806889,39-2806892,40-2807121,41-2806979,42-2807407,43-2806980,44-2806981,45-2806982,46-2806983,47-2806984,48-2806985,49-2807003,50-2807125,51-2807126,52-2807128,53-2807130,54-2807132,55-2806962,56-2806940,57-2806941,58-2806942,59-2806943,60-2806944,61-2807134,62-2807135,63-2806946,64-2807137,65-2806947,66-2806948,67-2806949,68-2807147,69-2807148,70-2807149,71-2806951,72-2807138,73-2806973,74-2807139,75-2807409,76-2807123
62-2807135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9997050575260715,0.9982972380015313,1.0003008442774741,1.0016221331050332,0.9993169677054032,0.9998909280599421,1.0032815843768654,1.0026714139709016,1.0012430332063775,1.001123640506239,1.0018171956298736,1.0818129527885019,1.075745161025094,1.0714287209392377
63-2806946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9958584096463653,1.0007549262214162,1.0025551798016386,0.9992450730544353,0.9999183655994813,1.0036854092483236,1.0029843084640961,1.0013898797913305,1.0012510767282976,1.0019731731222998,1.0875368814960262,1.0806600946968612,1.075745897254421
64-2807137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0045929018789144,1.0051671080653768,0.9996498092556382,1.0002958274841973,1.0042301038781243,1.0034454736270275,1.0017113982145724,1.0015449369323133,1.0022449506146884,1.0913738758318963,1.0839410180589288,1.0786165478709022
65-2806947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0057360933662562,0.9987596343387593,0.9997169681847942,1.000608977615528,1.0000320902221094,0.9985389177364224,0.998573017982265,0.9998933135040837,1.094003990639575,1.0859909022945242,1.0802674684348668
66-2806948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9972108888545824,0.9987704674723291,1.0000514675263303,0.9994637604638438,0.9979073768089719,0.9979900020043405,0.9995164854963795,1.0993257053892687,1.090423852438441,1.0840618647764984
67-2806949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.002559147926965,1.0027768375923731,1.0012972984611852,0.9983622669375257,0.9984410965393281,1.0004599656875826,1.1373714366474474,1.1212793289876581,1.1098902372185178
68-2807147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0029188728140497,1.0006618800270506,0.9968196826380807,0.9971541010469939,1.0000347296459855,1.1617928943029094,1.1400084689869137,1.1248622073970183
69-2807148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9930292856692517,0.9889436590048692,0.9918542506478355,0.9987360972003689,1.2228566847645241,1.1837253312911316,1.158022747954991
70-2807149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9864174421463362,0.9914155449988743,0.9996126435564162,1.2523272118175826,1.2035798258580632,1.1724498061988127
71-2806951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9990479626027808,1.00397936529929,1.3219838483929693,1.2476014202986654,1.2031259783734318
72-2807138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0053418583703169,1.3888136386304726,1.2856245590879094,1.2278167131911861
73-2806973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1594274633085475,1.0943528451731415,1.0701635160472582
74-2807139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9930970084127483,1.001199199233899
75-2807409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0091896102107738
76-2807123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
