순번_정류장ID,1-2805268,2-2805266,3-2805265,4-2805263,5-2805261,6-2805259,7-2805256,8-2800313,9-2806263,10-2806261,11-2806259,12-2806257,13-2806255,14-2806253,15-2806251,16-2806264,17-2800492,18-2805286,19-2800486,20-2800477,21-2800474,22-2800329,23-2800365,24-2800454,25-2800461,26-2800463,27-2800466,28-2800470,29-2800353,30-2803672,31-2800309,32-2800480,33-2800491,34-2800494,35-2800496,36-2800499,37-2805303,38-2800514,39-2800516,40-2800518,41-2800522,42-2800531,43-2800540,44-2800551,45-2800557,46-2800564,47-2800577,48-2805679,49-2806902,50-2800582,51-2800579,52-2800570,53-2800558,54-2800552,55-2800338,56-2800537,57-2800533,58-2800529,59-2800527,60-2800997,61-2800991,62-2800982,63-2800985,64-2800838,65-2801042,66-2801072,67-2801106,68-2801094,69-2801078,70-2801057,71-2801035,72-2801027,73-2800998,74-2800971,75-2800941,76-2800927,77-2800925,78-2800923,79-2800874,80-2805941,81-2800821,82-2800876,83-2800846,84-2807334,85-2804991,86-2800830,87-2800828,88-2803432,89-2803438,90-2803453,91-2805172,92-2803433,93-2805763
59-2800527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0045694472729976,1.0062141335480648,1.004019692355868,1.0024919232027125,1.0022144956263055,1.018077081163056,1.0170139020589448,1.014785321421571,1.0137576490686522,1.0409879839228913,1.0564304354092122,1.1777092486889005,1.256466517428375,1.4879722518116107,1.7223849997596654,1.7815544359428668,1.7142882320085464,1.6764454833890652,1.5988164885822844,1.5724374085826895,1.5528715877157768,1.526386921027936,1.4971612105046412,1.4809237131761406,1.4614288740307135,1.4293267560431897,1.2990937183574398,1.290100017615627,1.2397689085388213,1.2321774414480566,1.212945886829665,1.2066969129714766,1.1990810226539756,1.3193736883832752
60-2800997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0126209497283387,1.0027682114383485,0.9992496160652106,0.9997395232130585,1.0301972474599908,1.0263878733143692,1.02113500987271,1.0187914162302463,1.0586016424554252,1.080371961788202,1.2619854526154721,1.3856173039326556,1.7759375439058742,2.2178801995467734,2.271749677139283,2.101919421257419,2.0133208015985993,1.8493875964352977,1.7963069841479467,1.7577994866684845,1.7091864543263688,1.6570012689191955,1.6287655412262543,1.5957772073846717,1.5432430009839389,1.3501859242621055,1.3378145976914348,1.2713229373703299,1.2616503059504347,1.237274723368428,1.229541501841248,1.2199644393874731,1.3545145483056793
61-2800991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9889631978408842,0.9903222258880456,0.994981821198004,1.0351437699680512,1.029485763963379,1.022636516930609,1.0197241664990984,1.0651165208571962,1.08934334369203,1.2964820453931227,1.441375001835791,1.9124963959699537,2.4755141350975323,2.513334199159187,2.2782290995231427,2.160287635681118,1.9501274850829313,1.8838075171567414,1.8363629674409843,1.7774088903536172,1.7150180370048647,1.6816045327448939,1.6429351755552823,1.5820774527321007,1.3657079844513207,1.3521893176644635,1.280400815533619,1.2700703713462587,1.2441173804654053,1.2359284418652579,1.2258386801722077,1.3644963502618266
62-2800982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9884098814329602,0.9958900616490753,0.9943088867380777,0.9972076059128511,0.9973456060955717,0.9981184641685379,1.048120122869694,1.075485133078993,1.3311516297152604,1.495358761571457,2.047566171138506,2.7429336858952054,2.754997775793272,2.446459767941224,2.2973070201218193,2.0403767972104863,1.961197518556457,1.9052289639922566,1.8365878616861373,1.764807995550077,1.7266978133006212,1.682931001308895,1.6147132770018107,1.378462801793378,1.3639948281723464,1.2878673706244677,1.2771146358948509,1.2497710241301396,1.2413086372382185,1.2305507207140771,1.372468246672074
63-2800985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0007485817160464,0.9964142676787711,0.999444123522369,0.9989729463550868,0.9995681482043307,1.0572643954730063,1.087393411012609,1.250638698674142,1.4151305345726557,1.97429658286367,2.6918363634174693,2.7108797182541213,2.3978180452521722,2.248419453795316,1.9938994203939004,1.9163532085630903,1.8617408045454142,1.7948956023213616,1.725258818235161,1.6884183379223643,1.646179355995675,1.580537551517526,1.3550473176949722,1.3413729274701764,1.2695488215117767,1.2592836609421083,1.2336551604620636,1.225587197263215,1.2155944565395904,1.357906148295807
64-2800838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9911263519922309,0.9986044995282067,0.9982815040854429,0.9992158084159638,1.07307069053413,1.108403875696089,1.2427060384327375,1.2244450019092923,1.3574253252867274,1.7875103217872412,1.8893475889911366,1.7578252147986027,1.690830246168623,1.5697862897643735,1.5317895786240325,1.5051220266027316,1.470588699672405,1.433516658636266,1.4139136544361024,1.3912657240620376,1.3547281879091848,1.2242171579239365,1.2162342530404393,1.172907665036794,1.1664183628265028,1.1508651685006914,1.145705199536915,1.1401369186974315,1.2743370853100027
65-2801042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0069280507646339,1.001634806034864,1.0018359853121175,1.0955005971146226,1.137496372345571,1.3022572188481527,1.2746594412660046,1.224330508753998,1.3229808753133014,1.4481319327782993,1.3911823425022183,1.3609359133791006,1.3034258453137304,1.2863723389209671,1.2738322467187098,1.2568415846537218,1.238460938157192,1.2286816207093356,1.2169632736487022,1.1981619329905318,1.1279971295051463,1.1238433889750958,1.099854403962085,1.0961975615557928,1.08764861182915,1.0847238041135165,1.082413479418226,1.2105612416859495
66-2801072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9977827954710338,0.9997459872303989,1.125704408611906,1.174940590775448,1.3820277327298254,1.3388361571301988,1.2641568538332597,1.2227085773826267,1.1751809745149355,1.1554802542458638,1.144565909021861,1.1224693521799038,1.1175075877087006,1.11326543674707,1.10679002035147,1.0998679831878446,1.0960052885000084,1.0913675091775303,1.0837987385959493,1.0546369108321443,1.053192914661426,1.04336346189383,1.0416161450436519,1.0382186855727422,1.0369630193323551,1.0369545445972173,1.1607119956928742
67-2801106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0022856269129274,1.0025020110641258,1.0037587239518884,1.003863128030383,1.003239307418874,1.0040941599736082,1.0032800408617852,1.0023193731199989,1.002946377753979,1.002899285373448,1.00128826849299,1.0032215829179019,1.0044543880630148,1.0044062138387966,1.0042398328959872,1.0044341469992466,1.0042660062377073,1.0038699867444076,1.0016402795908979,1.002063035527979,1.0019087776737419,1.0016442826028238,1.0020884967123942,1.0018118947220873,1.003583210466207,1.1258932115574531
68-2801094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0027684019213294,1.0047068507628518,1.0044910195348857,1.0035621071041372,1.004537174023807,1.0034775977760135,1.0023244603250112,1.0030331223579967,1.002973138639444,1.000920189256437,1.0033102199639794,1.0046497813883968,1.0045850596515196,1.0043925956445308,1.0045948151205175,1.0044063880028897,1.0039723287379176,1.001502782348071,1.0019475695074336,1.0019820999811522,1.0016242398038686,1.0020082772278556,1.001798923114859,1.0036169666597834,1.129316709822624
69-2801078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.006819059359469,1.0053140598517893,1.0038630755693392,1.0049757260029248,1.0036140650644123,1.0022620602455252,1.0030641934055626,1.0029953216999419,1.0010453550325193,1.0033551011466304,1.0047978833725586,1.004718246053886,1.0045023398323918,1.0047125663615162,1.0045061242658269,1.0040389960630842,1.0015725098463168,1.002029875753759,1.001873028529432,1.001594354357492,1.001990326767697,1.0017767958450723,1.0035649032937841,1.1321593199945528
70-2801057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0041423512669747,1.002289408374633,1.0033853772970156,1.0021682688774625,1.001074282760564,1.0021716982723752,1.0021826588476512,1.0002121780040447,1.0027751285253352,1.0043634245629747,1.0043100166432204,1.0041139010743219,1.0043563079927795,1.004158575247628,1.0037003897627788,1.0012795629001805,1.0017628461160182,1.0016574946629337,1.0014666289098053,1.0018840067984918,1.0016694724943436,1.0035709734274434,1.1346241997145199
71-2801035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9982823607996564,1.00292525593894,1.0014205865978099,1.0003631084383717,1.0018050661917464,1.0018596511165407,0.9997023394260732,1.0026127719945428,1.0043879875775827,1.004327135620377,1.0041112607542118,1.0043751072270812,1.0041599103111538,1.003667820308307,1.0011516026593614,1.0016608201933033,1.0015737885242575,1.0012903659529335,1.0017378730722615,1.0015999657681742,1.0034821388413624,1.138243082315699
72-2801027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0047405079082303,1.0020869239273171,1.0006129175232117,1.002136657371889,1.0021548044166846,0.9997929557770284,1.0028643802910122,1.0047186769873726,1.004626676967217,1.0043726242859154,1.0046331424137505,1.0043924124366281,1.0038578160700184,1.0012121592029506,1.0017292814373568,1.0016258715536934,1.0014270281417355,1.0017850095482268,1.001643654353815,1.0036214595268633,1.1400614177976172
73-2800998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9989302234059358,0.9987837667477489,1.0013102332022854,1.0014625654958036,0.9988278910088734,1.002536902715703,1.004714789718654,1.0046098155464602,1.004324664269882,1.0046198149241354,1.0043529649849325,1.0037700345966185,1.001010824887395,1.0015648584197525,1.0015929088114297,1.0011982686533618,1.001762525654498,1.0014543167770942,1.0035846331471674,1.1447125767421373
74-2800971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9986950504185065,1.002176263200781,1.0021979454722807,0.9988072559322965,1.003157275545045,1.0056198679677932,1.0053998540454958,1.004984535836077,1.0052675502184167,1.0049202753034654,1.0042106883404283,1.0011156112618875,1.001691488048107,1.0015887447529617,1.0013760773153255,1.0017642816131826,1.0016143448945716,1.0036378871198326,1.1490538571345568
75-2800941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.007668552177349,1.005541177303514,0.9988625829603552,1.004975856018469,1.0080927032665659,1.007447258233352,1.0066134426951634,1.0068238421595277,1.0062493072842904,1.0052078444833588,1.0013399711846633,1.0019553438181275,1.0017795406630638,1.0014411170247095,1.0019351617999572,1.0016822785206498,1.003969746011189,1.1569826382396629
76-2800927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0022836327695324,0.9948591951272261,1.0040380152883241,1.008217598227762,1.007394759325516,1.0064066717225495,1.0066750941433016,1.0060275430884686,1.0048896110320986,1.0009449615087194,1.0016176207099707,1.001522653296541,1.0011817670535341,1.0017254134998406,1.0014720172909533,1.003761972715103,1.1621458435358154
77-2800925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9917295948795054,1.0045537244592524,1.0096175181932718,1.008343723523514,1.0070126564038522,1.0072469446738017,1.006453294175765,1.0051299657487667,1.0008881487367516,1.0015910717142609,1.0015003573113372,1.0011510000056751,1.0017117613070594,1.001453080905302,1.0038822609514968,1.1659419242169562
78-2800923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0222322562870219,1.0257826340635443,1.0173858636950392,1.0124625093278226,1.0119037093537813,1.0100122969988508,1.0074606527859742,1.0013484853411898,1.0020967299169303,1.0018529283443216,1.0014613090259956,1.002015546551367,1.0018274369998215,1.0042719098143555,1.1755743989757208
79-2800874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0253183754911301,1.012807508499583,1.0082903118608209,1.0084492699391412,1.0069075392777662,1.00485464960651,1.000071940867769,1.000937603565225,1.0011622004328196,1.0007938506577059,1.0014538559928794,1.0011842222040344,1.0037331437181378,1.1795736250255857
80-2805941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0036372479199596,1.0027081239056026,1.004326416858083,1.0035086491263376,1.0022493732293805,0.9989733368696634,0.999947046239224,1.0003493156346743,1.000014389362777,1.0007974094902714,1.0005519919907209,1.0031969516715142,1.1827710165940761
81-2800821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0019563530880022,1.0046711594137416,1.0034653552193769,1.0019575603830684,0.998678978079368,0.9997307024120992,1.0002180928315672,0.9998777942290584,1.0007056441315185,1.0004570070094374,1.0031843755634202,1.1883108910639444
82-2800876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.004495155925721,1.0025326273159947,1.000970139615316,0.9981643323183786,0.9993370090471784,0.9999820641168451,0.9996388686657784,1.0006536170101314,1.0002864860622362,1.0031261335653836,1.1954138211549745
83-2800846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9974161495995923,0.9987314451834559,0.9975634761742187,0.9988434295995207,0.9996813837256233,0.9994870536651513,1.0003117452731536,1.000180636661607,1.003094340011814,1.199855229361551
84-2807334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9994494334806698,0.9975746310945894,0.9989423055319839,0.9997813602538107,0.9994253372861555,1.0004126341806139,1.0001542096104137,1.003158326612759,1.2064088041592376
85-2804991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.997272709044267,0.9988685924254794,0.9998105578975796,0.9994233604916232,1.0004783050333979,1.0001996011735497,1.0033772324560628,1.2196058506868335
86-2800830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.013651986112885,1.0017316698955763,1.000679926976103,1.0021403072424726,1.0015229221909463,1.0063616670295832,1.3615663516989525
87-2800828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.000387151925951,0.9994098070156814,1.001400063273771,1.0008082558136397,1.0060706106342845,1.3878085896222139
88-2803432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9940635667398652,1.0027794683802298,1.0012631927618119,1.0106507500439723,1.7751131233473083
89-2803438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.005667800017275,1.0030350340639724,1.0135165942029876,1.9497735109223835
90-2803453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9954435674625899,1.022060482960957,1.3576857888317384
91-2805172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0382133845061272,1.0008726391129206
92-2803433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9748186065486193
93-2805763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
