순번_정류장ID,74-2804915,75-2804429,76-2804431,77-2801643,78-2801646,79-2801640,80-2801579,81-2801190,82-2801548,83-2801570,84-2806782,85-2801633,86-2801192,87-2801604,88-2801564,89-2801520,90-2801485,91-2801450,92-2804871,93-2801387,94-2801347,95-2801317,96-2801300,97-2801306,98-2801320,99-2801303,100-2801139,101-2801146,102-2801150,103-2801154,104-2801156,105-2806243,106-2806241,107-2806215,108-2800622,109-2800627,110-2800336,111-2800658,112-2800670,113-2800682,114-2800695,115-2800723,116-2800745,117-2800759,118-2800776,119-2800796,120-2800813,121-2803049,122-2802654,123-2807098,124-2802671,125-2802630,126-2803042,127-2803043,128-2803115,129-2803134,130-2803133,131-2803125,132-2803232,133-2803181,134-2803254,135-2803258,136-2803273,137-2803279,138-2803294,139-2803308,140-2805810,141-2803318,142-2803315,143-2803309,144-2803313,145-2803324,146-2803330,147-2803333,148-2803341,149-2807624,150-2803344
133-2803181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9418694899400983,0.9590136524430687,0.9784734891028429,0.988694535195852,0.9913562442862109,1.0014250180245137,1.0883823132852917,1.196261914812712,1.164747891353804,1.1423597772059855,1.133727303602893,1.147821727498353,1.2260586617746405,1.219722790317637,1.2488295439292139,1.2372224876147733,1.2261591818836282
134-2803254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9752269873661401,0.9930948795351765,1.0021164547223753,1.0001551956678671,1.0100728328691657,1.1063563303461377,1.2266617653403982,1.1859276769914493,1.1587601039928985,1.1481103608432648,1.1625155219156669,1.2467966651252402,1.2393885277519823,1.2684014440380247,1.2549353448982439,1.2427013303604706
135-2803258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0061623889777003,1.0138121773094848,1.0059276147405292,1.0163940183025002,1.1259026871311153,1.263029543652437,1.2094648676848536,1.1761387301131474,1.1629949604364982,1.1777978052248383,1.269503632195319,1.2607581864703024,1.2901169094701632,1.2743529007338512,1.2602377662760538
136-2803273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0250385230243604,1.0058188371071808,1.019769067917538,1.1565558586946671,1.3263542123645422,1.2461164609731845,1.2014193705743368,1.1839214387812713,1.1993522356783508,1.3034978507274018,1.2924224390513503,1.3217078708513343,1.3021102071458992,1.2852580853098627
137-2803279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9969511220935807,1.0182412069551192,1.184345340515123,1.3871917985002062,1.2770789997894438,1.2213109819298458,1.1998119427874316,1.2156650891488832,1.3303537832993801,1.3171808957051971,1.3460431513335938,1.3228435120937219,1.3037049703342145
138-2803294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0542478214856679,1.3426743968917116,1.6908449733909474,1.3991718229469803,1.2938920069722937,1.2559578687643846,1.2713142607044288,1.4184648903050738,1.397583216697192,1.4215268983310478,1.3873329103929857,1.360680444236252
139-2803308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.6306095291187497,2.2333223962560655,1.5189224769053613,1.3505736689086525,1.295425777097119,1.3097538188796942,1.485919246157349,1.4574401141247872,1.4748807790641036,1.430776820380002,1.3978609935575916
140-2805810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9765895895829017,1.0087220115636242,1.0027587635466588,1.0078509623151077,1.0507230460431483,1.2201105673607007,1.206848587317266,1.2656376336206079,1.2422824078281678,1.222343362776027
141-2803318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0250502940011657,1.009931622560065,1.014718365938622,1.06640445274241,1.2770132494779887,1.256635235242638,1.3163117771552693,1.283216223309479,1.257112412086678
142-2803315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9874296163434972,1.0047606861030283,1.090209697589213,1.4455990170964192,1.393226236916379,1.4410662088672028,1.375611867132924,1.3312383577927165
143-2803309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0286785770622269,1.1843778570050203,1.9667893923642026,1.75181618969357,1.6773404484168015,1.5314826121235996,1.4487140276541617
144-2803313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9857827636041039,0.9883936235535663,0.9907001619872488,2.0076029356362666,1.7076629826999958,1.5684191803529137
145-2803324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9846264271293352,0.9900915198400946,1.861254180155472,1.5741658947488824,1.4479555626390495
146-2803330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0004282827201307,1.0065715104258044,1.0159378574795788,1.016087640574079
147-2803333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0077923530296715,1.0180561333888052,1.0178484357787396
148-2803341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0110460564387105,0.9876910425143166
149-2807624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9548389156232294
150-2803344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
