순번_정류장ID,1-2805045,2-2805996,3-2803524,4-2803525,5-2803666,6-2804907,7-2803796,8-2802358,9-2804867,10-2802347,11-2803527,12-2806624,13-2805010,14-2805397,15-2805059,16-2805587,17-2804865,18-2805205,19-2805308,20-2805204,21-2802589,22-2802362,23-2802595,24-2802598,25-2805538,26-2802587,27-2802580,28-2802572,29-2802561,30-2802550,31-2802544,32-2802548,33-2802573,34-2802308,35-2802315,36-2802317,37-2802320,38-2802321,39-2802322,40-2802324,41-2805421,42-2806664,43-2806665,44-2805423,45-2805016,46-2804853,47-2805042,48-2804900,49-2804957,50-2803810,51-2801820,52-2801828,53-2801904,54-2804910,55-2801833,56-2802219,57-2802216,58-2802209,59-2805660,60-2806528,61-2806527,62-2806526,63-2806525,64-2807112,65-2806514,66-2804814,67-2802156,68-2802151,69-2802130,70-2802126,71-2802120,72-2802068,73-2802032,74-2802007,75-2802006,76-2802016,77-2802028,78-2802036,79-2802075,80-2802115,81-2801849,82-2802136,83-2802158,84-2802168,85-2802175,86-2801848,87-2802825,88-2802870,89-2802378,90-2802395,91-2802399,92-2802406,93-2802409,94-2802413,95-2802417,96-2802427,97-2802444,98-2802457,99-2802494,100-2802512,101-2802523,102-2802541,103-2802547,104-2802552,105-2802566,106-2802366,107-2802349,108-2802577,109-2802581,110-2804851,111-2802597,112-2802594,113-2802591,114-2802590,115-2805039,116-2805309,117-2805206,118-2804866,119-2805586,120-2805058,121-2805396,122-2805653,123-2806625,124-2803519,125-2802348,126-2802345,127-2802359,128-2803795,129-2804906,130-2805203,131-2803522,132-2803523,133-2805995
54-2804910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0181995802247772,1.0105515203147781,1.0057639192768986,1.0083489677376398,1.0338541187786885,1.030779893273128,1.0293365629312718,1.030743783656363,1.0458151118566108,1.0533984211799372,1.173715563652447,1.8710510804269034,1.7779844287884714,1.7189498108637946,1.6428176252412872,1.7442808646656014,1.9473643035565384,1.868600438976239,1.8284172802816352,1.7701868424715177,1.7202179893230074,1.6914929709864825,1.6509771179874067,1.6310006663715195,1.7679616688079811,1.923151945712897,1.9656072277761754,1.900229771381193,2.0952978850644586,2.2636925718796452,2.321215589653723,2.258773567994785,2.209790653395371,2.3747966176804844,2.6163333260502313,2.922679468551897,3.108092704835402,3.460371441477457,3.5827681677245886,3.4619232148485475,3.304257243393258,3.319533600968979,3.3793222674370527,3.222747600413599,3.037992591919411,3.0424799419131174,3.2564103578068773,3.477642173113377,3.401978962630436,3.332933244556077,3.235567267683771,3.204077636524664,3.3995202385398384,3.554622334778592,3.6824501378879675,3.6357903867361427,3.121860038589039,3.0602090760227365,3.0121745426539097,2.95472005761367,2.870501414654295,2.80561281015504,2.7334669334463695,2.6613044450578114,2.6728845768150813,2.7536044760721943,2.842778886270341,2.825625306210584,2.838619326969535,3.0473107844171037,3.096214191647907,2.9576119695898826,2.839657517134298,2.919019345623944,2.9856915523020198,2.939711479016005,2.860333848391201,2.819550404457169,2.8021631795405466
55-2801833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9976288413213523,0.9912546846262698,1.0003464167165943,1.037825488823441,1.0333818647635793,1.0315149389595677,1.0329786419229554,1.0502862452595447,1.0584650236650193,1.1973840400216291,2.0468005141275225,1.9150617302634836,1.8340366663078966,1.7330912487352315,1.8512156520982654,2.0882505306966723,1.9850970344654721,1.933678121460961,1.8601937291949662,1.7981533117539734,1.7629246067157616,1.7137061838711705,1.6897000127392008,1.8424100097836384,2.0185680718127346,2.0651874422302323,1.9860220323272475,2.2054934028674227,2.398723178506806,2.462296000136236,2.385920838971704,2.3265525478726254,2.5152906316158123,2.7923769525944717,3.152500380657294,3.041004089296603,2.9852293883892194,3.087907163127254,3.000310492482186,2.8844768901436324,2.905749417412845,2.9615004819298334,2.8440783384072685,2.7035730562825715,2.7088928076276515,2.8881118817941367,3.077124018344909,3.0190672644189944,2.965440152702559,2.890859797278397,2.8691193525126453,3.0345485159110273,3.1651339936228706,3.271814439845442,3.243687604056036,2.8371535819535496,2.7873953015970434,2.7494533610212666,2.702592244016931,2.6331674146641584,2.5801119389564033,2.520584471973375,2.4607694573068093,2.472812125262408,2.5443982364504714,2.6238132715226037,2.6106779112092107,2.62417557025527,2.8091190808208357,2.853783261367389,2.7372985329467276,2.639653488356672,2.7111317907639356,2.771151866528815,2.7359778486727255,2.668354641656208,2.6340464025760313,2.6200574141024373
56-2802219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9770326984273394,1.002862994632227,1.044926851254828,1.0383687563814412,1.0359511903772445,1.0371452547079811,1.0558666822716811,1.0641296445591717,1.2171576276031726,2.1925314487980345,2.0247316595175096,1.9240873865671035,1.8018833503794571,1.932721165005183,2.1957681168364456,2.0722197558962563,2.0116447205476136,1.9259540828191364,1.8544488755942856,1.8141958626179784,1.758336971253194,1.7312916423766662,1.895154156595741,2.086516240723173,2.1360014776595078,2.046394930385509,2.283341681917423,2.4952915954629695,2.563094443445736,2.4763467114152777,2.408083860052323,2.614565861650993,2.9175433646834468,3.318235034276636,3.187093501255702,2.9296430076276088,2.877062333678435,2.802008885255689,2.7021837431963607,2.6964670154302275,2.7500227415299987,2.651013403218433,2.531161441914423,2.537387213141914,2.6995839653223714,2.872783861097922,2.82333370492466,2.7771644733456724,2.71327071290944,2.696290037362979,2.846979462007431,2.9655259224695825,3.0616586484129833,3.0425111727759067,2.6884916441874576,2.6442122748536114,2.609516780185975,2.568036456976121,2.5072660121951147,2.45969780750591,2.406503713215076,2.3527041909811572,2.365026343496251,2.432416605836301,2.506836124686652,2.495321509627455,2.5087916208529655,2.6821327466589633,2.724437709109875,2.6202717326632174,2.5313268073117383,2.598889230367494,2.6557470656885904,2.6252790209218393,2.5639334196344996,2.532709469699741,2.521126782218967
57-2802216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0211901645474946,1.0507643603665666,1.0424583695602987,1.039623754211492,1.0404979547081399,1.0597978232936556,1.0679228878740792,1.2283055901616629,2.2732246603586828,2.084041508481132,1.9721026745570358,1.8379756848789843,1.975448679881986,2.2521066705650887,2.1173092843572436,2.0517658360607154,1.9595250637490502,1.8830030822009594,1.8401114161814929,1.7807893137983084,1.7521701529785043,1.9215856458979836,2.1206282660575524,2.1715129835129665,2.0764941167002036,2.3217438738867417,2.5429045041311604,2.6127703516699143,2.5207008829413087,2.4485464268243287,2.663248467937238,2.9801542474378886,3.4018199805991665,3.260254062584786,2.9864042329436677,2.930142887039338,2.8508949251805267,2.7457933481005274,2.629884794145147,2.6685209070272706,2.5753151687441447,2.463162698772015,2.465502547940362,2.621703983099621,2.788158042420875,2.741929561177782,2.6987253654275922,2.638739771268378,2.624334549181953,2.7687107349929247,2.882395679378595,2.974059636771496,2.959245078875027,2.625187984696479,2.583580398301528,2.5507243668964956,2.511040630341953,2.45346944660037,2.4080471631483946,2.3579340721032693,2.306926116779851,2.3186278308001746,2.3843604640146476,2.456444958237917,2.4457108685684745,2.4597198108773966,2.62811496756162,2.669692083517054,2.569551733491247,2.4845834785824468,2.5510341501435407,2.6072629032876846,2.578460013785753,2.5193931701811065,2.4894497180019144,2.4782852131090647
58-2802209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0548427814050396,1.0446645611881067,1.04139915464701,1.0421451736663352,1.0627163319084065,1.0709790332713263,1.2428064552975324,2.4024644987017396,2.176194145181693,2.0452810518272724,1.891657357533393,2.0396239838260986,2.3378929844337444,2.184831374608802,2.1113483726071527,2.0087674237183353,1.9244329267223885,1.8774708699125509,1.812853172979949,1.7818458651510793,1.9596639522656585,2.170429525795898,2.2234315891190732,2.120087545792284,2.3791286937606704,2.614079380863547,2.6870996136730394,2.58669132858363,2.507301419431629,2.735292841191327,3.07348277106923,3.527955310339907,3.3698339842387157,3.0703595131296377,3.00838667413409,2.922683691069304,2.80950714806282,2.6856425347158845,2.724213825561111,2.62558843813229,2.506374316119327,2.4759100489159716,2.5152586946720006,2.6736866946911495,2.6316523015155653,2.5923163583435107,2.5382456068047583,2.5259289188525504,2.6620993280175114,2.7693644784954223,2.8565143007617824,2.845399504914942,2.5392304212772725,2.500205657039488,2.4705856515852567,2.43364050666327,2.3795746488882465,2.337791381450747,2.29092502344373,2.2431732991655755,2.2555137501983933,2.3183297342738465,2.3880487240100012,2.378124293967142,2.3919991880469,2.5542217861455696,2.593716917079113,2.500465650345682,2.4209762115428104,2.4851193464074903,2.5388625459663805,2.51361382698174,2.457718354163672,2.429699147166945,2.41964590045197
59-2805660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0137684605193895,1.0102661863737539,1.0215459138268024,1.0722675221602989,1.085531885203963,1.0771367177355884,1.218693464258656,1.1897469125395086,1.1736202492901686,1.1517352051977818,1.25974119719407,1.4813022286729467,1.4363716542457516,1.4131064756711864,1.3803591348488473,1.352918843215992,1.3373365187158015,1.3159116384508465,1.3052646961670316,1.4131463375196125,1.5576668694998828,1.6048351419340212,1.560783923264904,1.6527984743577302,1.8003419783978938,1.8599375976072174,1.817371740763142,1.7878288499527917,1.9347690034044416,2.15352300783528,2.4265098140051493,2.367974238240573,2.228155476797979,2.2053964456365605,2.1630302320698465,2.105684855854851,2.0421714918064073,2.0799666036114886,2.0273659289965984,1.9627337950046335,1.9456617081041727,1.9627252832912034,2.082737438929054,2.0590788018077903,2.0372832585563154,2.0033837428692416,1.9895220007461785,2.088503552198753,2.1651092345377503,2.1954956804107515,2.2056153552247992,2.0225816111926953,2.0008532014724496,1.9836162891552558,1.9614689697422167,1.9306360002212004,1.9059996963012582,1.8780609659362288,1.858318503297409,1.8616853040532586,1.910270649371788,1.9637708911343086,1.9597032517027333,1.9740366568055954,2.0981297452400764,2.1304815650915785,2.072255267678529,2.022241905614777,2.07467474830129,2.117881727939825,2.108445425048514,2.0715774127017994,2.0531959441675736,2.0495579636291636
60-2806528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9989990305075355,0.9925727044182997,1.0085163990635864,0.9993125401419517,1.0041064160076274,1.0047460986620784,1.0027682219967444,1.0035622800752473,1.0022828854951509,1.105584397129466,1.3186523789842084,1.2900243599025416,1.2746158240914545,1.253155384870352,1.2352362318538923,1.2250360590718437,1.2111871916100543,1.2041740012143616,1.309393950134091,1.4460941781347998,1.4930256478931632,1.457577569958851,1.5132203976594443,1.6483022044754119,1.705617252035749,1.6714628574343604,1.64058252637168,1.763234369110038,1.8907519136460182,2.1184465369538255,2.081878711535001,1.9800271957481292,1.9665821777808745,1.9350740330253555,1.8919896489800996,1.8442052634881558,1.8810762876570035,1.8409041853022916,1.791170424610741,1.7777291785064928,1.795408632842978,1.9044343046772017,1.8856987571476693,1.8682431022270825,1.8416269199017226,1.8321132427824298,1.9208108406000808,1.989253447363359,2.0170956460046687,2.0315520680857193,1.8825821992452012,1.8643923321396616,1.850217381516166,1.8316166904507665,1.806457210797761,1.7858417262201054,1.7627351483891338,1.7467424868386976,1.7508507254180807,1.7959932106614118,1.8452006279523048,1.8424926412831162,1.8566413502992134,1.9712839434648943,2.001294297509133,1.9518025338754657,1.908911687466737,1.958019107931846,1.9987494554596519,1.9931977786383006,1.9612489235209531,1.9457942308815566,1.9433139180742174
61-2806527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9892078267978167,1.0107171868039724,0.9993543517448035,1.004655557766686,1.0050902893897948,1.0029647054344946,1.0037777317417569,1.0024189106870165,1.1100859275205246,1.3325658961970483,1.3014311362824313,1.2848449277874845,1.2618258102647277,1.2426964826732139,1.2318501575425116,1.2171549105444956,1.2097458648544688,1.3179443467976129,1.4591499654292337,1.50740719563478,1.4699334047215633,1.5266027470022197,1.6661231976711237,1.7249876736411627,1.689046251661769,1.6564897030043584,1.7830515851132982,1.8455138645543518,2.034023980604389,2.0029371039071484,1.910800974424573,1.8997382837121486,1.871058098624195,1.831713414799819,1.787861472055107,1.8246505617615827,1.7877919082494602,1.7420603164859225,1.72960085949352,1.7474203576925258,1.8531087541099776,1.8357139427302294,1.8197004872294384,1.7950642934234846,1.786728895981024,1.872561856056193,1.9387371542736573,1.9658651806214738,1.9814617633847118,1.8415974425225223,1.8248214219571501,1.8111839248141592,1.793729490988485,1.7702533695184917,1.75080721064707,1.728876737567896,1.7139815891515813,1.718294092533396,1.762094602470534,1.8103808939980917,1.807915877493644,1.8220468755660981,1.9338706559529593,1.9636154427131451,1.916430841815482,1.8757785579283406,1.9239331696287096,1.9635717671337416,1.9592555159208145,1.9288401981389407,1.9138307205201786,1.911932029345337
62-2806526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0277292565034442,1.0028219533324396,1.0086473152607398,1.007141528274279,1.004485725167331,1.005223929431473,1.0035538152401189,1.120692088679719,1.3636966797449377,1.32669470097215,1.3073983601222945,1.2808255117062513,1.2589665128743177,1.2466738734587732,1.2300943706022525,1.2218096237893272,1.336199954712508,1.4869069520086744,1.537913397026868,1.4960124962111698,1.5547099762061203,1.7035683235159398,1.7656375998793692,1.725832039038833,1.6896578335141386,1.8244143136216977,1.8893859532088881,1.8905633510917135,1.8682292289835192,1.7918333803239317,1.7846369101301471,1.7605884786937942,1.7273943540012402,1.690630749241514,1.7268578118367,1.6954934670701673,1.656430469367777,1.6456134948387988,1.6634762638814613,1.7640572151925389,1.748893869884326,1.7351265004049425,1.71346245075056,1.7071083664940054,1.7882556773039586,1.850597632811567,1.8763188311364922,1.893996652529061,1.7696470505783948,1.7545592197479156,1.7425452240215733,1.7267754356440348,1.7060606775634146,1.6884931563084777,1.6688306804569124,1.6709400922972077,1.6604849136507678,1.7028190639373946,1.7489223177329662,1.7468544122672567,1.7610820359670072,1.8679330997172208,1.8966677066312456,1.853861656967622,1.8169472903488835,1.863316255536459,1.9019855125136926,1.8989902036563175,1.871369073223307,1.8572178346295871,1.8562151822502104
63-2806525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9838708077688313,0.9993876828095745,1.0031235832827492,1.000708399834085,1.0019941977450972,1.0006080340549899,1.132292465391786,1.40719649532379,1.3607662710026294,1.337253470011177,1.305282866948058,1.2793895650315825,1.2650015713250637,1.245741151256383,1.2362300176897345,1.3594942306151367,1.5239656678657216,1.5789413986596927,1.5304977662599173,1.592026643700506,1.754391757169482,1.821052839732804,1.7755299913621554,1.7340471714293657,1.8806002778580657,1.949068773651755,1.8757635747408898,1.8106867484060267,1.7393160968739703,1.733626646472082,1.7111153671745971,1.6799917449624124,1.6454213203263346,1.6175637016770823,1.5919445709701598,1.5822405456425948,1.5727096441344801,1.5692490419224916,1.6640704012240948,1.6510921727239334,1.6393344028069479,1.6215520139099124,1.617300285204642,1.6931097268488133,1.751380334710553,1.7760095119904353,1.7954841020311711,1.6880482560012129,1.6749470115158462,1.6647822893074535,1.6505583573746894,1.7060661119935707,1.6883106949799889,1.682519194322899,1.6897834230435465,1.6780179060013731,1.7019971906282692,1.7490165057017084,1.747310234372484,1.7584575357162218,1.792588091036137,1.8205036257265657,1.7820351430247858,1.7493157756348636,1.7936377673800854,1.830515671003767,1.8298618248524219,1.8045079165742002,1.7919836368113213,1.7921771262085269
64-2807112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0267040136349033,1.0015401271334563,0.9988239589065442,1.0006699877145993,0.9992634804539915,1.1560097962927316,1.4867485047513993,1.4212041413827508,1.3895269716822813,1.3473754502896869,1.3140892069740995,1.2959411032216848,1.2719375528260852,1.2602940474271014,1.397217558272007,1.5835786087882315,1.6446422998292247,1.5850299793508336,1.650403042065993,1.8341099481779393,1.9077581302072486,1.8526945846042358,1.802408956351655,1.9670272500111676,2.0408696653491303,1.953443550571059,1.8767326478608923,1.7937047663613959,1.7859198082336432,1.7601139836703823,1.7246821683808373,1.6854867575542465,1.65304076784709,1.6243849038846485,1.6136284264644827,1.6032803594003582,1.5882615634856436,1.6799219558503424,1.6662809487938313,1.6537686908630918,1.634678095621227,1.6157223436279478,1.67859904624311,1.7377811843460935,1.7465751219098444,1.767027548835691,1.6624243272750172,1.6496975189747318,1.6395651530777697,1.6719968991167167,1.7349853099924033,1.7158993362502855,1.7094127790555553,1.7164155142447128,1.7038500675002684,1.728748706556733,1.777957525670418,1.7758859068897053,1.787557496915661,1.8221593083741536,1.8179973903507542,1.7793223544037753,1.7437934113873204,1.7766574089127434,1.8350815387008939,1.8342823979286433,1.8085149738665816,1.7955478594773155,1.7785477787786665
65-2806514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9954698293329605,0.9937767454857066,0.9967349640740468,0.9959475143601151,1.1721386784138668,1.5470599385897998,1.4648631015120928,1.4264358537812405,1.3761499171702372,1.3371738949910452,1.316207725150381,1.2887262636379704,1.2755502208547873,1.421883613807529,1.6236991066360158,1.6889719213111207,1.6211155125777388,1.6889044839351264,1.8875972955976883,1.966030262977355,1.9040021243190932,1.8473576833073244,2.0252217289547665,2.101883634322042,2.0043547841516323,1.919464263234657,1.8283877028145976,1.8191397621054286,1.7911007771521457,1.752770726088072,1.7107146403162703,1.675617968135475,1.644931547112343,1.632902357926469,1.6217348271706449,1.6056756285212204,1.7008000948406086,1.6865005955080585,1.6732172222402901,1.6531036226784104,1.6326982317706333,1.6977861463168729,1.7591859619405155,1.7681398311641476,1.788620210883599,1.678362355987092,1.6650031211321028,1.6545148136897168,1.6875995677012654,1.7525647323651818,1.7324040119697282,1.7253968031373046,1.7325925828471582,1.7193043581121428,1.7448515920354333,1.7955082170393368,1.793203289538694,1.8048858967735173,1.8405264893546724,1.8358888000056863,1.7953689499375634,1.7582436677299629,1.7921012046726608,1.852087968704239,1.850772744155318,1.8239897084631431,1.8105089125050866,1.7927281424792938
66-2804814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9861901899069916,0.9974462967067251,0.9955850505163167,1.36007296724135,2.201474644589413,1.861408755858041,1.7396305399210785,1.6008261548536602,1.5071253015472348,1.4611328282428913,1.4044599251506298,1.3791043936027667,1.5839098024360019,1.8905461538406363,1.9817946936510105,1.8495190431538786,1.9268245983685053,2.2246305808258193,2.331908028380113,2.218430183666239,2.1161189991798306,2.3757425453411245,2.4688119267685393,2.3012900027272467,2.162228865182474,2.0201450751667984,2.001273115225793,1.9596915538799644,1.9040799690874883,1.843684887837038,1.7951066258133086,1.7528678441465482,1.7331204248752976,1.718401442172977,1.6965089334240329,1.808294939294982,1.7891910110777485,1.771730176096742,1.745195494764425,1.7191597980464475,1.795175460469738,1.8678503511549807,1.8774716290158633,1.8974884191712555,1.7573952523471181,1.7407565978449242,1.727729473021428,1.7653185789474137,1.8392179645583009,1.814246587055195,1.8044569513007678,1.8109002206671196,1.7946267023938196,1.8234320091684868,1.8811265108847297,1.8775764391182803,1.8898759170130601,1.928850071200395,1.922473112274826,1.8734772208108337,1.8290837446749246,1.8663073285353091,1.9337754421007187,1.9297172142977064,1.8977628707612724,1.8818847634232865,1.8608266172481425
67-2802156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0117054127133966,1.0003072621797078,1.1883731726516829,2.17726569428913,1.7987256125599425,1.672680874722524,1.5348787196417994,1.4451946524306105,1.402090356778065,1.3499518952493865,1.3268142705785666,1.5418381423444671,1.8629165289464384,1.9601633027008047,1.8237402318573523,1.906639854473615,2.2191741082860066,2.332530188519421,2.2131356227677004,2.1065156999864794,2.378532523817256,2.47611876214737,2.3004347270468344,2.156081314996452,2.0099815039032247,1.9909124350685203,1.9484864221317701,1.8919086595278136,1.8310134722821128,1.7814106943986188,1.739165928650256,1.719695398981631,1.7048966973809574,1.683022013164523,1.797191439952588,1.7777036000908801,1.7599092285747182,1.7332783984976365,1.7073618649395808,1.7846145064207832,1.8585080702697219,1.8683793490774814,1.889072020517465,1.7478050348462828,1.731114068456937,1.7180569590852246,1.7563152122687409,1.8312599877448636,1.8061282022143657,1.7963894051129776,1.803072850480899,1.7867171726783282,1.8159125263214841,1.8743407160054193,1.8708170704007108,1.883352395560529,1.9229335436746526,1.9165472755302226,1.867030314893144,1.8223795539882286,1.860213993899663,1.9284621515426565,1.924522668839099,1.8923344832940476,1.876357068567971,1.8551782536417774
68-2802151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9928077845155832,1.0041380276861207,1.3048898770965371,1.230472551191536,1.199534571805497,1.1645990375206876,1.1408594627911632,1.1289870016270596,1.1149635687239947,1.1081587943872275,1.296996927801023,1.556584693667732,1.6452964330393924,1.5622367526371956,1.6530665356534244,1.9113957427792194,2.014629760147372,1.9306733829693967,1.8566292526688568,2.0858352676738683,2.1829266062005153,2.052238337128399,1.9433716259073934,1.831486876388387,1.8203691994184676,1.7871876804660105,1.7425011291260852,1.6943847365775724,1.6551761716493594,1.6209578692803626,1.6087247984672022,1.5962955832396828,1.579255518996629,1.6860836784122777,1.6700673720219292,1.6556662702175173,1.6333615830527777,1.6119833184925552,1.684012471554433,1.7526115394151194,1.76269609224555,1.7857682856175194,1.664725022355789,1.6503563667773913,1.6392714892262366,1.6755748965846469,1.7467676931224205,1.7246722473662872,1.7173499072958356,1.725041728703813,1.7108525364930451,1.738831402751305,1.7940763698941964,1.79157597104369,1.804336433286248,1.8430609871866699,1.8379720535812938,1.7940491776048764,1.75413096202737,1.7904372794232328,1.8553567082347364,1.8538323436053346,1.824734022821583,1.8103459801674318,1.7912475456426975
69-2802130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0207482195534379,1.0053098288068572,1.228818525519849,1.1896620381218814,1.149282138557216,1.1239824089270585,1.111901170875573,1.0982827094038687,1.0917355578479877,1.3051540924446934,1.6046388911322098,1.7062207288568203,1.6037222463721603,1.490125965032732,1.5440033038723846,1.6348836288359059,1.5871264747647316,1.5471782560930956,1.729056371851522,1.8230638361001936,1.740815693034694,1.6713993459657266,1.598751900992957,1.5967608091535879,1.574512229702867,1.5440496171799518,1.51140433917982,1.484606708378172,1.4609796722573576,1.456920405165818,1.44812990848668,1.4365722681873048,1.5342340905004543,1.5225090421766079,1.5113481057206017,1.4956545675024586,1.4795394816900693,1.545196794734094,1.6067969212975415,1.6170996461545444,1.6430592919430789,1.5485534817295703,1.5372500841233783,1.5284217847443538,1.5619087256343682,1.6279549556431896,1.6104165219277664,1.6059184947769212,1.615266751358421,1.6036225430094655,1.6299135492784393,1.6806543369671134,1.6796536089647505,1.6925308078581582,1.7300088906169222,1.7267939816967601,1.6900765893401672,1.656605312901665,1.691421101859738,1.7517491691379512,1.7533204993582152,1.7284309931565864,1.7163331485062518,1.7000748691205365
70-2802126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9980537072381206,1.3091194249539133,1.2409574313566925,1.1781409952639472,1.1423942948061403,1.1262677548908324,1.1086019588773748,1.1004616160734946,1.3412509276901057,1.6896178976398784,1.805228000210365,1.674148700292701,1.5355433836581083,1.4917742785646706,1.5779745504635458,1.5333480138030013,1.496861256808671,1.678151134270555,1.7754760097680884,1.6966103348496904,1.6304084469930458,1.5614000748840329,1.5607235706787324,1.5395760773416198,1.510589878316833,1.479673292787792,1.454335887735937,1.4321903064115555,1.429484149572632,1.4207310966937128,1.410155657726855,1.5084680201358667,1.4970108615717337,1.4864524398308139,1.4713137577775377,1.4560313441414678,1.5213676878405167,1.58290043709707,1.5934124775891516,1.6202493945274705,1.5283469520225275,1.5175355957995056,1.508854093616402,1.5426398937274999,1.6087893970111382,1.5913886041677003,1.5874481590276133,1.5971594894599255,1.5859290732050226,1.6120191663819559,1.6628736435414597,1.6620632265226132,1.6751440801830486,1.7130469553517595,1.7100417540632775,1.6738406791829725,1.641096438365212,1.6757820622646078,1.7360951281452845,1.7382879634480173,1.7137486409655094,1.7018444189765434,1.6858460186784971
71-2802120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.019635027082796,1.0086881234826703,1.0054316249884545,1.0051242489107168,1.0049225833776838,1.006391779609958,1.0059994345130676,1.2927375288692877,1.7171966566695955,1.8604716662701073,1.6931233326566009,1.5294031816897484,1.480317862646865,1.4605077178705206,1.4225078772404938,1.395080618744313,1.549967846350062,1.6531310367131982,1.5847147185122206,1.5279674250760567,1.4692621863799282,1.4719405452835799,1.4538373709779226,1.4288997793325722,1.4026327072568994,1.381171860375006,1.362424844977607,1.3629277682511067,1.355377919616798,1.3468671591373529,1.4447380877969256,1.434856763235663,1.425289845209666,1.4120867729484452,1.3987512541212679,1.4635924222951477,1.5244820394646494,1.5354344630669148,1.564256319695139,1.4799537444213375,1.4699301222695187,1.4621258686351164,1.4956317997728006,1.5614551868060642,1.545373089687828,1.54248384523689,1.553035180108472,1.5424323552485248,1.5686733410422955,1.6191654333256085,1.6186965462940068,1.632346019162955,1.6705788754175954,1.6679861928248123,1.6340545454140298,1.6026162225593903,1.6377847599306214,1.6977567748916957,1.7010301338588487,1.6776212534705703,1.666020801383856,1.6508692861547674
72-2802068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9892798881379631,0.9959448244330956,0.9991374079466933,1.000046034838508,1.0030442468999585,1.0029393331871366,1.3569959285996471,1.6712102755849427,1.8324745756818213,1.655055959370413,1.4888191618071667,1.440780100208702,1.4231954019038555,1.3860251402828225,1.3602606289810744,1.331536655019376,1.4087847565944398,1.3687890995767418,1.3358531168036436,1.3015355641990047,1.3097716205355074,1.2986856974310084,1.2829874240653174,1.266887322228838,1.253524118223181,1.241895757782941,1.248306014089088,1.2428493084236514,1.2383516985780636,1.3294915047920646,1.3221223657824426,1.315535629191232,1.3066920922202032,1.2968714772206689,1.3568399002774538,1.4125310105995899,1.423566578813408,1.4542182102237804,1.3890500542058641,1.381141780060996,1.3749826083568937,1.4064263061874285,1.4684282191526377,1.4554671591781556,1.454609719151011,1.4663369247834803,1.4577337601580491,1.4827882175944207,1.529809008658551,1.5303278516258176,1.5441191807572952,1.581314560257228,1.5802510142473785,1.5515475527786957,1.5250904716864748,1.5587322835331168,1.6151284773312056,1.6208009373059626,1.6005812110054938,1.59075032671148,1.5776483453952836
