순번_정류장ID,1-2800888,2-2800910,3-2800924,4-2800926,5-2800933,6-2800939,7-2800842,8-2800999,9-2801036,10-2801058,11-2801268,12-2801240,13-2801158,14-2801159,15-2801409,16-2801493,17-2805939,18-2801667,19-2803646,20-2801949,21-2801984,22-2802075,23-2802134,24-2802166,25-2802183,26-2802191,27-2802218,28-2802254,29-2801816,30-2803533,31-2803532,32-2802259,33-2801851,34-2801832,35-2801830,36-2801824,37-2801826,38-2805656,39-2803799,40-2803804,41-2803816,42-2803801,43-2804901,44-2805043,45-2804854,46-2805023
33-2801851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9937092690051517,1.4318175262818322,2.8824670305782325,2.537908857599666,3.151524440010882,2.570812379468431,2.044887358288393,1.7518966010579435,1.6667435207767585,1.6388870725461233,1.830072055978194,1.6704488356990443,1.5809897540745108
34-2801832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0155514663113254,1.0195058757359077,1.0089886678580218,1.0074408591608557,1.0072787015411386,1.003743253531471,1.0043785672371588,1.0030311423014107,1.0930440760219389,1.2394773516480977,1.2010299786491272,1.1755538457999228
35-2801830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0225577736458182,1.0063176817677468,1.0054982121950449,1.0057059505343546,1.0021156466054217,1.0032160264585268,1.0018567307854391,1.0989735545342396,1.2570604203741365,1.2129873273165783,1.1849911299104103
36-2801824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9882816932091006,0.9978436657681939,1.000207987243449,0.997680696854844,1.0002084275917462,0.9989984658189078,1.1073708233303423,1.2835807927266072,1.230317866415548,1.1978706816773765
37-2801826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0043257412369895,1.0051688952571893,0.9999625379853809,1.002150221413693,1.0005199936595568,1.1204483440028505,1.317061536506185,1.2519226780401485,1.213985001812749
38-2805656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0065078465477144,0.9975281303911219,1.0014625825863206,0.9995117820281992,1.1428951199668862,1.3798716224900394,1.2894689327848594,1.2403171317142336
39-2803799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9874381052914217,0.9977859653457553,0.9961620136003946,1.160226482768321,1.431902497464109,1.3179821973746924,1.2602546676669062
40-2803804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0066044063773798,1.0013051791245833,1.2199561383552793,1.5949100064974124,1.3984300821477584,1.3125077836780608
41-2803816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9894105028878156,1.3655654852582955,2.039367222905798,1.5550654076871406,1.4035333049029235
42-2803801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9974340733261237,1.3648386685717542,1.2176360135991822,1.160351303080227
43-2804901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0037166213236717,1.0081841211767129,0.998557588560655
44-2805043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0108218471037942,0.9957419666439615
45-2804854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9758673835665266
46-2805023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
