순번_정류장ID,1-2800269,2-2804581,3-2804582,4-2807389,5-2804034,6-2804035,7-2804037,8-2804039,9-2804041,10-2804589,11-2804043,12-2804591,13-2804045,14-2804048,15-2804593,16-2804049,17-2804595,18-2804052,19-2804053,20-2804597,21-2804603,22-2804054,23-2804600,24-2804057,25-2800292,26-2804599,27-2804063,28-2804061,29-2804059,30-2804060,31-2804605,32-2804607,33-2804609,34-2804554,35-2804552,36-2804550,37-2804548,38-2804072,39-2804545,40-2804546,41-2804068,42-2804542,43-2804540,44-2804538,45-2804536,46-2804065,47-2800296,48-2800298,49-2804064,50-2804535,51-2804537,52-2804572,53-2804066,54-2804611,55-2804086,56-2804613,57-2804089,58-2806223,59-2804091,60-2804093,61-2804615,62-2804617,63-2804094,64-2804619,65-2804097,66-2804621,67-2804623,68-2804098,69-2804625,70-2803915,71-2806315,72-2804627,73-2803913,74-2803911,75-2803908,76-2803907,77-2807376,78-2803905,79-2803903,80-2804629,81-2806221,82-2803901,83-2803899,84-2807378,85-2807381,86-2803897,87-2806317,88-2803895,89-2803893,90-2803891,91-2806220,92-2803889,93-2803887,94-2803885,95-2803883,96-2803881,97-2803879,98-2803877,99-2803875,100-2803874,101-2803876,102-2803878,103-2803880,104-2806321,105-2806323,106-2806357,107-2804631,108-2807383,109-2803703,110-2804580,111-2804213,112-2804211,113-2804209,114-2804207,115-2804205,116-2804204,117-2806290,118-2804202,119-2806292,120-2804578,121-2806232,122-2803608,123-2803607,124-2803606,125-2806297,126-2803616,127-2803853,128-2803850,129-2803617,130-2806299,131-2803618,132-2806300,133-2803600,134-2800273,135-2803601,136-2804331,137-2803581,138-2800271,139-2805489,140-2807150,141-2804581,142-2804582,143-2800267,144-2804032
47-2800296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23354,0.776418,1.047236,1.536165,1.902308,2.753418,3.5816190000000003,4.190978,4.655942,5.136888,5.70749,5.960893,6.511384,6.808287,7.574582,8.000909,8.255006,8.883703,9.422123,10.123265,10.42756,10.904863,11.195111,11.455148,11.84887,12.168011,12.621398,13.107013,13.516271,13.793211999999999,14.196748000000001,14.606335999999999,15.387803,15.847222,16.123785,15.944811999999999,15.729532999999998,14.604204999999999,14.424695999999999,14.172873999999998,13.824454999999999,13.525914000000002,13.079322,11.630642,10.926884,10.560499,9.921077,9.494605,9.100282,8.408928999999999,8.098346000000001,7.315858,7.303418,8.091436,8.440000999999999,9.122945,10.507307,12.812652,14.029820999999998,13.258979,14.722567000000002,16.444519,16.268295000000002,15.76115,15.401001999999998,14.910209,14.538843,13.801622,13.569844,13.215541,12.803744,12.55017,12.188456,11.738294,11.410652,10.905441999999999,10.614052000000001,10.061603,9.868961,10.068516,10.465878,11.060348,11.011132,10.743722,10.426522,10.069902,10.530184,10.74191,10.913618,11.170283999999999,11.656733000000001,12.154597,12.530367,12.85763,13.154585999999998,13.518670000000002,13.099048
48-2800298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.542878,0.813696,1.302625,1.668768,2.519878,3.3480790000000002,3.957438,4.422402,4.903348,5.4739510000000005,5.727353,6.277844,6.574747,7.342042,7.767369,8.021466,8.650163000000001,9.188583,9.889725,10.19402,10.671324,10.962571,11.221608999999999,11.61533,11.934471,12.388858,12.873472999999999,13.282731,13.559673000000002,13.963208999999999,14.372796,15.154263,15.614682,15.890245000000002,15.863516,15.648237,14.523909,14.3424,14.090579,13.742159,13.443619,12.997026,11.549347000000001,10.845589,10.479203,9.839782000000001,9.414309,9.017987,8.326633000000001,8.018051,7.2345619999999995,7.222122,8.010141,8.358706,9.04165,10.426012,12.730357000000001,13.947526000000002,13.177684,14.641271,16.363224,16.186999,15.679854,15.319706,14.828913,14.457548000000001,13.720327,13.488548999999999,13.134246,12.722449000000001,12.468874000000001,12.10716,11.973834,11.645192,11.140982000000001,10.848592,10.297142,10.104500999999999,10.303056,10.699418,11.292888,11.244672,10.977262,10.658062,10.303442,10.765723,10.97645,11.148158,11.403824,11.889273,12.388137,12.763907000000001,13.09117,13.387126,13.75221,13.333588
49-2804064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.270818,0.7597470000000001,1.12589,1.9769999999999999,2.805201,3.41456,3.879524,4.360469999999999,4.9310730000000005,5.184475,5.734966,6.031869,6.798164,7.224492,7.478588,8.107285000000001,8.645705,9.346847,9.651143,10.128446,10.418693,10.678730999999999,11.072452,11.391592999999999,11.84498,12.330594999999999,12.739853,13.016795,13.420331,13.829919,14.611385,15.070804,15.347368,15.604607000000001,15.819885000000001,15.065787,14.886277999999999,14.634457000000001,14.286037,13.987497,13.541904,12.091225,11.389467,11.022081,10.382660000000001,9.956187,9.562864999999999,8.870511,8.560929,7.77844,7.766,8.553019,8.901584,9.584528,10.968889,13.274234,14.491404000000001,13.720562,15.184149,16.906102,16.729877,16.222732,15.862584,15.371791,15.000426000000001,14.263205,14.031426999999999,13.677124,13.265327,13.011752,12.650038,12.466712,12.138069999999999,11.63386,11.34147,10.79002,10.597377999999999,10.795933999999999,11.192296,11.787766,11.73755,11.470139999999999,11.15294,10.797319,11.258600999999999,11.469327999999999,11.641036,11.897702,12.383151,12.883014999999999,13.256785,13.585048,13.881003,14.246088,13.826466
50-2804535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48893000000000003,0.855073,1.7061830000000002,2.534384,3.143743,3.6087059999999997,4.089652,4.660255,4.913657,5.464148000000001,5.761051,6.527347,6.953674,7.207771000000001,7.836467999999999,8.374888,9.076029,9.380325,9.857628,10.147876,10.407913,10.801635000000001,11.120776,11.574163,12.059778,12.469036000000001,12.745977,13.149513,13.559101,14.340567000000002,14.799987,15.07655,15.333789000000001,15.549068,15.336604999999999,15.158095999999999,14.905275,14.557854999999998,14.258314000000002,13.811722,12.363043,11.660283999999999,11.292899,10.653478,10.228005,9.832682,9.142329,8.831746,8.049258,8.036817999999998,8.823836,9.173402000000001,9.856345,11.240707,13.546052,14.762222,13.99138,15.454967000000002,17.176919,17.000695,16.49355,16.133402,15.642609,15.271243,14.534022,14.302245000000001,13.947941,13.536144,13.282570000000002,12.920856,12.737528999999999,12.408888000000001,11.904678,11.612288000000001,11.061838,10.868196000000001,11.066751,11.463113,12.057584,12.008367,11.740958000000001,11.424758,11.067136999999999,11.529419,11.740146000000001,11.911854,12.16952,12.652968,13.154832999999998,13.527603,13.856866,14.151821,14.517906,14.098284
51-2804537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.371143,1.222253,2.050454,2.659813,3.124777,3.6057230000000002,4.176326,4.429728,4.980219,5.277122,6.043417,6.469744,6.723841,7.352538000000001,7.890958,8.5921,8.896395,9.373699,9.663946000000001,9.923983999999999,10.317705,10.636846,11.090233,11.575847999999999,11.985106,12.262048,12.665583999999999,13.075172,13.856638,14.316057,14.592621,14.849860000000001,15.065138000000001,15.461039999999999,15.281531,15.029710000000001,14.681289999999999,14.38275,13.936157000000001,12.487478,11.783719,11.417334,10.777913,10.35144,9.957117,9.265764,8.955182,8.172692999999999,8.160252999999999,8.948272,9.296837,9.979781,11.364142,13.669487,14.886657000000001,14.480309,15.943895999999999,17.665848999999998,17.489624,16.982479,16.622331,16.131538,15.760173000000002,15.022951999999998,14.791174,14.436871,14.025073,13.771498999999999,13.409785000000001,13.226458,12.896817,12.393607000000001,12.101217,11.549767,11.357125,11.555681,11.952043,12.547513,12.497297,12.228887,11.911686999999999,11.557066,12.018348,12.228075,12.400783,12.658449000000001,13.142898,13.642762,14.016532000000002,14.344795000000001,14.64075,15.006835,14.586213
52-2804572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.85111,1.679311,2.29167,2.756634,3.23758,3.808183,4.061585,4.612076,4.908979,5.675274,6.1016010000000005,6.355698,6.984395,7.522815,8.223957,8.528252,9.005556,9.295803,9.555841000000001,9.949562,10.268703,10.72209,11.207705,11.616963,11.893905,12.297441000000001,12.707028,13.488495,13.947914,14.224478,14.481716,14.696995000000001,15.092897,14.913388000000001,14.661567000000002,14.313147,14.014606,13.568014000000002,12.119335000000001,11.415576,11.049191,10.40977,9.983297,9.588974,8.897621000000001,8.587038,7.80455,7.792110000000001,8.580128,8.928694,9.611637,10.995999000000001,13.301344,14.518514000000001,14.847451999999999,16.311039,18.032992,17.856767,17.349622,16.989473999999998,16.498681,16.127316,15.390095,15.158317000000002,14.804014000000002,14.392217,14.138642,13.776928,13.593601999999999,13.26596,12.76175,12.46836,11.917910000000001,11.725269,11.923824,12.319186,12.915656,12.86544,12.59703,12.27983,11.92421,12.385491,12.596217999999999,12.767926,13.025592,13.510041000000001,14.009904999999998,14.383675,14.711938,15.008894,15.373978,14.953356
53-2804066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8282010000000001,1.44056,1.9055240000000002,2.38647,2.957073,3.210475,3.7609660000000003,4.057869,4.824164,5.250491,5.504588,6.133285,6.671705,7.372847,7.677142,8.154446,8.444693,8.704730999999999,9.098452,9.417593,9.87098,10.356595,10.765853,11.042795,11.446330999999999,11.855919,12.637385,13.096803999999999,13.373368,13.630607000000001,13.845885,14.241787,14.062278,13.810457000000001,13.462036999999999,13.163497,12.716904,11.268225,10.564466,10.198081,9.55866,9.132187,8.737864,8.046511,7.735929,6.95344,6.941,7.729019,8.077584,8.760528,10.144889,12.450234,13.667404000000001,14.650561999999999,16.114148999999998,17.986102,17.864123,18.200732000000002,17.840584,17.349791,16.978425,16.241204999999997,16.009427,15.655123000000001,15.243326000000001,14.989752,14.628038,14.444710999999998,14.11607,13.61186,13.31947,12.76802,12.575378,12.773933999999999,13.170295000000001,13.765766000000001,13.71555,13.448139999999999,13.130939999999999,12.775319,13.236601,13.447328,13.619036,13.876701999999998,14.36115,14.861015,15.234785,15.563048,15.860003,16.225088,15.804466
54-2804611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.612359,1.077323,1.5582690000000001,2.1288720000000003,2.3822740000000002,2.9327650000000003,3.229668,3.9959629999999997,4.42229,4.676387,5.305084,5.843504,6.544646,6.848941,7.326245,7.616492,7.876530000000001,8.270251,8.589392,9.042779,9.528394,9.937652,10.214594,10.61813,11.027718,11.809184,12.268603,12.545167,12.802406,13.017684,13.413585999999999,13.234077,12.982256,12.633836,12.335296000000001,11.888703,10.440024000000001,9.736265,9.36988,8.730459,8.303986,7.909663,7.218310000000001,6.907728,6.125239,6.112799,6.900817999999999,7.249383,7.932326,9.316688000000001,11.622033,12.839203,13.822360999999999,15.285948000000001,17.1579,17.035922,17.543067,17.415383,16.92459,16.553224,15.816004000000001,15.584226000000001,15.229922,14.818125,14.564551000000002,14.202836999999999,14.593088,14.921729000000001,14.439060999999999,14.146671,13.594222,13.402579999999999,13.600135,13.996497,14.592967000000002,14.542751,14.275341000000001,13.957141,13.602521,14.062802,14.274529000000001,14.446237,14.703903,15.188351999999998,15.687216000000001,16.060986,16.389249,16.687205,17.052289000000002,16.631667
55-2804086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46496400000000004,0.94591,1.516513,1.7699150000000001,2.320406,2.621309,3.387604,3.8139309999999997,4.068028,4.696725,5.235144999999999,5.936287,6.240582,6.717886,7.008133,7.268171000000001,7.661892,7.981033,8.43442,8.920035,9.329293,9.606235,10.009771,10.419358,11.200825,11.660244,11.936807,12.194046,12.409325,12.854347,12.674838000000001,12.423017,12.074597,11.776057000000002,11.329464,9.880785000000001,9.177027,8.810642,8.17122,7.744747,7.350425,6.659071000000001,6.348489,5.566,5.55356,6.341579,6.690144,7.373088,8.75745,11.062795,12.279964,13.263122000000001,14.726709,16.598662,16.476684,16.983828,16.855145,16.364351,15.992985999999998,15.255765,15.023987,14.669684,14.257887,14.004313,13.642598000000001,14.032848999999999,14.361491000000001,14.868701000000001,14.756029999999999,14.205581,14.012939000000001,14.211494,14.606856,15.203326,15.15311,14.8847,14.5675,14.211879999999999,14.673160999999999,14.883888,15.054595999999998,15.313262,15.798710999999999,16.298575,16.671345000000002,16.999608,17.295564000000002,17.661648,17.240026
56-2804613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.480946,1.051549,1.304951,1.8554419999999998,2.156345,2.9226400000000003,3.348968,3.603064,4.231761,4.770181,5.471323,5.775619,6.252922,6.543169,6.8032070000000004,7.196928,7.516069,7.969456,8.455071,8.864329,9.141271000000001,9.544807,9.954395,10.735861,11.19528,11.471844,11.729083000000001,11.944361,13.074689999999999,13.139802,12.887981,12.539561,12.241021,11.794428,10.345749,9.64199,9.275605,8.636184,8.209711,7.8153880000000004,7.124035000000001,6.813453,6.030964,6.018524,6.806543,7.155108,7.838050999999999,9.222413000000001,11.527758,12.744928,13.728086,15.191673000000002,17.063625,16.941647,17.448792,17.320107999999998,16.829315,16.457949,15.720729,15.488951,15.134647,14.72285,14.469276,14.107562,14.497813,14.826454,15.331664000000002,15.221994,14.671544,14.477901999999998,14.676457999999998,15.073819,15.66929,15.618073999999998,15.350664000000002,15.034464000000002,14.677843,15.140125,15.349851999999998,15.521560000000001,15.779226000000001,16.263673999999998,16.764539000000003,17.138309,17.466572,17.761526999999997,18.127612,17.70699
57-2804089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.570603,0.8240049999999999,1.374496,1.675399,2.441694,2.8680220000000003,3.122118,3.7508150000000002,4.289235,4.990377,5.294673,5.771976,6.062223,6.322261,6.715982,7.035123,7.488510000000001,7.974125,8.383383,8.660325,9.063861,9.473449,10.254914999999999,10.714334,10.990898,11.248137,11.463415,12.593744000000001,12.772252,13.024073,13.020507,12.721967,12.275374000000001,10.826694999999999,10.122936,9.756551,9.11713,8.690657,8.296334,7.6049809999999995,7.294399,6.511909999999999,6.49947,7.287488000000001,7.636054,8.318997,9.703358999999999,12.008704,13.225874,14.209032,15.672619000000001,17.544570999999998,17.422593,17.929738,17.801054,17.310260999999997,16.938895000000002,16.201674,15.969897,15.615592999999999,15.203795999999999,14.950222,14.588508,14.978759,15.3074,15.81461,15.701939999999999,15.151489999999999,14.958848000000001,15.157404000000001,15.553765,16.149236,16.09902,15.83061,15.51441,15.158789,15.620071,15.830798000000001,16.002506,16.259172,16.74462,17.244485,17.618254999999998,17.946517999999998,18.242473,18.608558,18.187935999999997
58-2806223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.253402,0.8038930000000001,1.104796,1.871091,2.2974189999999997,2.551516,3.180212,3.718632,4.419773999999999,4.724069999999999,5.201373,5.491621,5.751658,6.145379,6.4645209999999995,6.9179070000000005,7.403523,7.812781,8.089722,8.493258,8.902846,9.684312,10.143732,10.420295,10.677534,10.892813,12.023141,12.20165,12.453471,12.801891,13.100431,12.845977,11.397297,10.693539,10.327154,9.687732,9.26126,8.866937,8.175583999999999,7.8650009999999995,7.0825130000000005,7.070073,7.858091,8.206656,8.8896,10.273962,12.579307,13.796477,14.779634,16.243222,18.115174,17.993195999999998,18.500341,18.371657,17.880864000000003,17.509498,16.772277,16.540499,16.186196,15.774398999999999,15.520825,15.159111,15.549362,15.878003,16.383213,16.273543,15.721093,15.528451,15.727006,16.123368,16.718838,16.668622,16.402213,16.085013,15.729392,16.189674,16.4004,16.572109,16.829775,17.314223000000002,17.815088,18.188858,18.517121,18.814076,19.179160999999997,18.757539
59-2804091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.550491,0.8513940000000001,1.617689,2.0440169999999998,2.298114,2.9268099999999997,3.4652300000000005,4.166372,4.470668,4.947971,5.238219,5.498256,5.891977,6.211119,6.664505,7.150119999999999,7.559378,7.83632,8.239856,8.649444,9.43091,9.89033,10.166893,10.424132,10.639411,11.769739,11.948248,12.200069000000001,12.548488,12.847029,13.099378999999999,11.6507,10.946941,10.580556,9.941135000000001,9.514662,9.120339,8.428986,8.118403,7.335914999999999,7.323475,8.111493,8.460059,9.143002000000001,10.527364,12.832709,14.049879,15.033037,16.496624,18.368576,18.246598000000002,18.753743,18.626058999999998,18.134266,17.7629,17.025679,16.793902,16.439598,16.027801,15.774227,15.412513,15.802764000000002,16.131404999999997,16.638614999999998,16.524945000000002,15.973495000000002,15.780853,15.979408,16.375770000000003,16.971241,16.921024,16.653615,16.336415,15.980794,16.442076,16.652803,16.824510999999998,17.082176999999998,17.566625,18.066489999999998,18.440260000000002,18.768523000000002,19.065478,19.430563,19.009941
60-2804093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30090300000000003,1.0671979999999999,1.4935260000000001,1.747623,2.376319,2.914739,3.615881,3.920177,4.397480000000001,4.687728,4.947765,5.341486,5.660628,6.114014,6.599628999999999,7.008887,7.285829,7.689365,8.098953,8.880419,9.339839,9.616402,9.873641000000001,10.08892,11.219248,11.397757,11.649578,11.997997,12.296538,12.743131,12.201191,11.497432,11.131047,10.491626,10.065153,9.67083,8.979477000000001,8.668894,7.886406,7.873966,8.661984,9.01055,9.693493,11.077855,13.3832,14.600370000000002,15.583528,17.047114999999998,18.919067000000002,18.797089,19.304234,19.17555,18.684757,18.313391,17.57617,17.344393,16.990089,16.578292,16.324718,15.963004000000002,16.353254999999997,16.681896,17.187106,17.075436,16.523985999999997,16.331344,16.5299,16.926261,17.521732,17.471516,17.204106,16.886906,16.531285,16.992567,17.203294,17.375002,17.632668,18.117116,18.616981,18.990751,19.319014000000003,19.615969,19.981054,19.560432000000002
61-2804615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.766295,1.192623,1.446719,2.075416,2.613836,3.314978,3.619274,4.096577,4.386825,4.6468620000000005,5.040583,5.359725,5.813111,6.298726,6.707984,6.984926,7.388462,7.79805,8.579516,9.038935,9.315499,9.572738000000001,9.788016,10.918345,11.096853999999999,11.348675,11.697094,11.995635,12.442228,12.498094,11.794335,11.42795,10.788528999999999,10.362055999999999,9.967733,9.27638,8.965797,8.183309,8.170869,8.958886999999999,9.307453,9.990396,11.374758,13.680102999999999,14.897273,15.880431,17.344018,19.215970000000002,19.093992,19.601136999999998,19.472453,18.98266,18.610294,17.874073000000003,17.642295999999998,17.286992,16.876195000000003,16.621620999999998,16.259907000000002,16.651158,16.978799,17.484009,17.373339,16.820889,16.628247,16.826802,17.225164000000003,17.819635,17.769417999999998,17.503009,17.184809,16.830188,17.290470000000003,17.501197,17.671905,17.931570999999998,18.416019,18.915884,19.288654,19.616917,19.914872,20.279957,19.857335
62-2804617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42632700000000007,0.680424,1.309121,1.8475409999999999,2.548683,2.852978,3.330282,3.620529,3.8805669999999997,4.274287999999999,4.593429,5.046816000000001,5.532431,5.941689,6.218630999999999,6.622167,7.031755,7.813221,8.272639999999999,8.549204,8.806443,9.021721000000001,10.15205,10.330558,10.582379,10.930799,11.229339999999999,11.675932000000001,13.120612,12.56063,12.194245,11.554824,11.128351,10.734028,10.042675,9.732092999999999,8.949603999999999,8.937164,9.725183,10.073748,10.756692,12.141053,14.446398,15.663568,16.646726,18.110313,19.982266,19.860287,20.367432,20.238748,19.747954999999997,19.376589000000003,18.639369,18.407591,18.053287,17.64149,17.387916,17.026201999999998,17.416453,17.745094,18.252304000000002,18.140634,17.589184,17.396542,17.595098,17.991459,18.58693,18.536714,18.269304,17.952104000000002,17.596483,18.057765,18.268492000000002,18.4402,18.697866,19.182314,19.682179,20.055949,20.384211999999998,20.681167000000002,21.046252,20.625629999999997
63-2804094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25409699999999996,0.8827940000000001,1.421214,2.122356,2.4266509999999997,2.903954,3.194202,3.454239,3.847961,4.167102,4.620489,5.106104,5.5153620000000005,5.7923029999999995,6.195839,6.605427000000001,7.386894,7.846313,8.122876,8.380115,8.595394,9.725722,9.904231,10.156052,10.504472,10.803011999999999,11.249605,12.694284,12.986958,12.620573,11.981150999999999,11.554678,11.160356,10.469002,10.15842,9.375931,9.363491999999999,10.15151,10.500075,11.183019,12.567381,14.872726,16.089895000000002,17.073053,18.53664,20.408593,20.286615,20.793758999999998,20.665076000000003,20.174282,19.802917,19.065696,18.833918,18.479615,18.067818,17.814244,17.452529000000002,17.842779999999998,18.171422,18.676632,18.565960999999998,18.014512,17.82187,18.020425,18.416787,19.014257,18.964041,18.694631,18.377431,18.021811,18.483093,18.693819,18.865527,19.125193,19.607642000000002,20.107506,20.483276,20.809539,21.108495,21.473579,21.050957
64-2804619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6286970000000001,1.167117,1.8682590000000001,2.172554,2.649858,2.940105,3.200143,3.593864,3.9130050000000005,4.366391999999999,4.852007,5.261265,5.538207,5.941743,6.35133,7.132797,7.5922160000000005,7.86878,8.126018,8.341297,9.471625,9.650134,9.901955000000001,10.250375,10.548915,10.995508000000001,12.440187,13.143946,12.874669,12.235248,11.808775,11.414453,10.723099000000001,10.412517,9.630028,9.617588,10.405607,10.754172,11.437116,12.821477999999999,15.126823000000002,16.343992,17.32715,18.790737,20.662689999999998,20.540710999999998,21.047856,20.920173000000002,20.428379,20.058014,19.319793,19.088015,18.733712,18.322915,18.06934,17.707626,18.097877,18.425519,18.930728,18.821057999999997,18.269609,18.076967,18.276522,18.670884,19.267354,19.217138000000002,18.949728,18.632528,18.276908,18.737189,18.949916,19.120624,19.37829,19.862739,20.360603,20.736373,21.064636,21.361592,21.725676,21.305054000000002
65-2804097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.53842,1.239562,1.547857,2.025161,2.315408,2.575446,2.9691669999999997,3.2883080000000002,3.7416949999999995,4.22731,4.6365680000000005,4.91351,5.3170459999999995,5.726634,6.5081,6.967519,7.244083,7.501322,7.7166,8.846928,9.025437,9.277258,9.625678,9.924219,10.370811,11.815491,12.519249,12.885634,12.863945,12.437472,12.043149,11.351796,11.041214,10.258725,10.246285,11.034303999999999,11.382869,12.065813,13.450173999999999,15.755519,16.972689000000003,17.955847,19.419434,21.291387,21.169407999999997,21.676553,21.547869,21.057076000000002,20.68571,19.94849,19.716712,19.362408,18.950611,18.697036999999998,18.335323000000002,18.725573999999998,19.054215,19.559425,19.450754999999997,18.898305,18.705663,18.904219,19.30058,19.896051,19.845835,19.578425,19.261225,18.906604,19.367886,19.577613,19.749321,20.006987,20.491435,20.9913,21.365070000000003,21.693333,21.991288,22.355373,21.935751
66-2804621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.701142,1.0094370000000001,1.486741,1.776988,2.037026,2.430747,2.749888,3.203275,3.6888900000000002,4.098148,4.37509,4.778626,5.188214,5.96968,6.429099,6.705663,6.962902000000001,7.17818,8.308508999999999,8.487017,8.738838000000001,9.087258,9.385799,9.832391000000001,11.277071000000001,11.980829,12.347214,12.986635,12.975892,12.581569,11.890216,11.579634,10.797145,10.784705,11.572724000000001,11.921289,12.604233,13.988594,16.293939,17.511109,18.494267,19.957854,21.829807000000002,21.707828,22.214973,22.086289,21.596496,21.22513,20.48691,20.255132,19.900828,19.489031,19.235457,18.873743,19.263994,19.593635,20.099845000000002,19.988175,19.435725,19.243083,19.441639000000002,19.838001000000002,20.434471,20.384255,20.115845,19.798645,19.444024,19.905306,20.115033,20.287741,20.544407,21.029854999999998,21.52972,21.903489999999998,22.231753,22.527707999999997,22.893793,22.473171
67-2804623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.308296,0.7855989999999999,1.075847,1.335884,1.7296049999999998,2.048747,2.502133,2.987748,3.397007,3.673948,4.077483999999999,4.487072,5.2685379999999995,5.727958,6.0045209999999996,6.26176,6.4770389999999995,7.607367,7.785875999999999,8.037697,8.386117,8.684657000000001,9.13125,10.575928999999999,11.279687,11.646072,12.285494,12.711967,13.106289,12.591358,12.280775,11.498287,11.485847,12.273864999999999,12.62243,13.089625999999999,14.103043,16.408388000000002,17.625557,18.608715,20.072302,21.944255,21.822277,22.329421,22.689569,22.296638,21.925272,21.188051,20.956273,20.60197,20.190173,19.936598999999998,19.574885000000002,19.965135999999998,20.293777,20.800987,20.689317000000003,20.137867,19.945225,20.14378,20.541142,21.135612,21.085396,20.818987,20.500787,20.145166,20.607448,20.818174,20.989883,21.246548999999998,21.730997,22.231862,22.605632,22.932895000000002,23.23085,23.594935,23.175313
68-2804098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.477303,0.767551,1.027588,1.42131,1.7404509999999997,2.193838,2.679453,3.088711,3.365652,3.7691879999999998,4.178776,4.960243,5.419662000000001,5.696225,5.953464,6.168743,7.2990710000000005,7.477580000000001,7.729400999999999,8.077821,8.376361,8.822954,10.267633,10.971392,11.337777,11.977198,12.403671000000001,12.797993,12.895653,12.585071000000001,11.802582000000001,11.790142999999999,12.578161,12.926725999999999,12.78133,13.794747000000001,16.100092,17.317262,18.300419,19.764007,21.635959,21.513981,22.021126000000002,22.381273999999998,22.601933,22.229568,21.492347,21.260569,20.906266,20.494469,20.241895,19.879179999999998,20.270431,20.599073,21.105283,20.993612,20.440163000000002,20.249520999999998,20.447076000000003,20.843438,21.439908,21.389692,21.122282000000002,20.805082000000002,20.449462,20.909744,21.12047,21.292178,21.549844,22.035293,22.534157,22.908927,23.23619,23.533146,23.898229999999998,23.477608
69-2804625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.290248,0.550285,0.9440069999999999,1.263148,1.716535,2.20215,2.6114080000000004,2.8883490000000003,3.2918849999999997,3.7014730000000005,4.482939,4.942359,5.218922,5.476161,5.69144,6.821768,7.0002770000000005,7.252097999999999,7.600517999999999,7.899058,8.345651,9.79033,10.494088,10.860472999999999,11.499895,11.926368,12.320689999999999,13.012044,13.062374,12.279886,12.267446000000001,13.055464,12.986971,12.304027,13.317444,15.622789000000001,16.839958,17.823116,19.286704,21.158656,21.036678,21.543823,21.90397,22.392764,22.707871,21.96965,21.737872,21.383569,20.972772,20.718198,20.356484,20.746735,21.075376000000002,21.580586,21.468916,20.917466,20.725824,20.923379,21.321741,21.917210999999998,21.866995000000003,21.599586,21.282386,20.925765,21.387047,21.597773,21.769482,22.027147,22.512596,23.012461,23.385231,23.712494,24.011449,24.376533,23.954912
