순번_정류장ID,1-2800298,2-2804064,3-2804535,4-2804537,5-2804572,6-2804066,7-2804611,8-2804086,9-2804613,10-2804089,11-2806223,12-2804091,13-2804093,14-2804615,15-2804617,16-2804094,17-2804619,18-2804097,19-2804621,20-2804623,21-2804098,22-2804625,23-2803915,24-2806315,25-2804627,26-2803913,27-2803911,28-2803908,29-2803907,30-2807376,31-2803905,32-2803903,33-2804629,34-2806221,35-2803901,36-2803899,37-2807378,38-2807381,39-2803897,40-2806317,41-2803895,42-2803893,43-2803891,44-2806220,45-2803889,46-2803887,47-2803885,48-2803883,49-2803881,50-2803879,51-2803877,52-2803875,53-2803874,54-2803973,55-2803975,56-2805718,57-2803979,58-2806018,59-2804334,60-2803983,61-2803985,62-2803987,63-2803989,64-2806004,65-2807385,66-2803991,67-2803993,68-2803995,69-2800298,70-2803997,71-2800290,72-2800289,73-2803934,74-2806662,75-2800286,76-2803932,77-2803596,78-2800283,79-2800281,80-2800280,81-2800278,82-2806663,83-2804031,84-2800260,85-2800275,86-2804713,87-2803598,88-2803600,89-2800273,90-2803601,91-2804331,92-2803581,93-2800271,94-2805489,95-2807150,96-2804581,97-2804582,98-2800267,99-2804032,100-2800269,101-2800268,102-2804528,103-2804527,104-2805488,105-2807373,106-2800272,107-2803582,108-2803603,109-2803602,110-2800274,111-2803847,112-2803599,113-2804712,114-2800276,115-2800277,116-2803597,117-2806642,118-2804030,119-2800279,120-2804029,121-2800282,122-2800284,123-2800285,124-2803933,125-2800287,126-2800288,127-2804793,128-2800291,129-2800297,130-2803996,131-2803994,132-2803992,133-2807384,134-2806003,135-2803990,136-2803988,137-2803986,138-2803984,139-2803981,140-2806017,141-2805721,142-2805719,143-2803976,144-2803974,145-2803875,146-2803876,147-2803878,148-2803880,149-2803882,150-2803884,151-2803886,152-2803888,153-2806219,154-2803890,155-2803892,156-2803894,157-2806316,158-2803896,159-2807380,160-2807379,161-2803898,162-2803900,163-2806222,164-2804630,165-2803902,166-2803904,167-2807377,168-2803906,169-2803909,170-2803910,171-2803912,172-2804628,173-2806314,174-2803914,175-2804626,176-2804099,177-2804624,178-2804622,179-2804096,180-2804620,181-2804095,182-2804618,183-2804616,184-2804092,185-2804090,186-2806224,187-2804088,188-2804614,189-2804087,190-2804612,191-2804067,192-2804571,193-2804538,194-2804536,195-2804065
108-2803603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.173982,0.433925,0.791633,1.363557,1.566622,1.8370540000000002,2.111739,2.798914,3.699237,3.859507,4.412778,5.117801,5.548719,6.376131,6.828392,7.706202,9.026507,9.461164,9.885019999999999,10.39832,11.184395,11.16887,11.476894999999999,11.70158,11.927612,12.167487,12.913942,14.869914000000001,15.513132999999998,15.168571,14.931320000000001,15.623835999999999,15.915969,15.713392,15.387706,14.754152,14.322951999999999,15.193411,15.541976000000002,15.253865,15.267997,15.680662,16.333448999999998,16.730468,17.506414000000003,18.844027,19.284563000000002,19.579631,19.965267,20.197357,20.413392,21.534965,21.749724,21.979447,22.274891,22.725985,23.470141,23.905397,24.300660999999998,24.397501000000002,23.983157000000002,23.539927,23.090315,22.751084,22.345367,22.116885999999997,21.82006,21.316274,21.00335,20.33094,19.806204,19.178974,18.866048000000003,18.508585999999998,17.701079,17.390431,16.865504,16.562012,15.981841000000001,15.534943,15.065289000000002,14.449304999999999,13.660444,12.818282,12.435602000000001,11.918553,11.711554
109-2803602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.259944,0.6176510000000001,1.189576,1.392641,1.663073,1.937758,2.624932,3.5252550000000005,3.685525,4.238797,4.94382,5.374738,6.20215,6.654411,7.532221000000001,8.852526,9.287183,9.710039,10.224338000000001,11.009413,10.995889,11.301913,11.527599,11.75163,11.992505,12.740960000000001,14.695932999999998,15.338152,14.996589000000002,14.757339000000002,15.451854,15.741988000000001,15.539411,15.215724,14.582170999999999,14.150970999999998,15.017429000000002,15.365994,15.081883,15.092016000000001,15.506681,16.157467999999998,16.558486,17.334432,18.668046,19.112582,19.40765,19.793286,20.025375,20.239410999999997,21.362983,21.577742999999998,21.807466,22.10091,22.554003,23.29816,23.731416,24.12668,24.22552,23.808176,23.365945,22.914334,22.578103,22.170385999999997,21.941905,21.644079,21.141293,20.828369,20.154957999999997,19.633222,19.003992999999998,18.690067000000003,18.334604000000002,17.525097,17.21645,16.689523,16.388030999999998,15.805859,15.361962,14.891307000000001,14.274323999999998,13.486463,12.643301,12.259621000000001,11.744572,11.537572
110-2800274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35770799999999997,0.929632,1.1326969999999998,1.403129,1.677814,2.364989,3.2653119999999998,3.425582,3.978853,4.683876000000001,5.114794,5.942206,6.394467,7.272277000000001,8.592582,9.027239,9.451095,9.964395,10.75047,10.733945,11.04397,11.267655,11.492687,11.734561,12.481017,14.435989000000001,15.079208,14.736645000000001,14.498395,15.190910999999998,15.483044,15.282467,14.954781,14.321226999999999,13.889026999999999,14.758485,15.106051,14.819939999999999,14.834072,15.248737,15.899524,16.298543,17.074489,18.410102,18.850638,19.145706,19.531342000000002,19.763432,19.979467,21.10304,21.315799,21.545522000000002,21.840966,22.294059,23.038216000000002,23.471472,23.868736,23.966576,23.549232,23.109002,22.65739,22.319159,21.910442,21.682961,21.386135,20.882348999999998,20.570425,19.896015,19.374278,18.745048999999998,18.432123,18.074661,17.268154,16.956506,16.431579,16.130087,15.547916,15.103017999999999,14.630364000000002,14.016379999999998,13.227519000000001,12.384357000000001,12.000677,11.485628,11.278628
111-2803847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.576925,0.77999,1.050422,1.325107,2.012281,2.912605,3.072874,3.626146,4.331169,4.762087,5.589499,6.04176,6.919569999999999,8.239875,8.672532,9.097388,9.610686999999999,10.397762,10.382238000000001,10.690263,10.915948,11.139978999999999,11.380854,12.128309,14.083282,14.725501000000001,14.382938000000001,14.144688,14.837203,15.132337,14.92976,14.602073999999998,13.968520000000002,13.539320000000002,14.405778,14.754342999999999,14.467232000000001,14.481365,14.894029999999999,15.546817,15.945835,16.719782000000002,18.057395,18.499931,18.794999,19.178635,19.410725,19.62876,20.748332,20.963092,21.194815,21.488259,21.941352,22.683509,23.120765,23.516029,23.611869,23.195525,22.754294,22.302683,21.965452,21.557735,21.329254000000002,21.032428,20.528642,20.216718,19.543308,19.020571,18.392342000000003,18.078416,17.720953,16.913447,16.602798999999997,16.077872,15.77638,15.194208999999999,14.749310999999999,14.277656,13.663673000000001,12.873812,12.03065,11.647969999999999,11.131921,10.924921000000001
112-2803599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.203065,0.473498,0.748182,1.446357,2.34668,2.50695,3.060222,3.765244,4.196162999999999,5.023574,5.475835,6.353644999999999,7.67395,8.106607,8.530463000000001,9.043763,9.830838,9.815313,10.123338,10.349024,10.573055,10.813930000000001,11.561385000000001,13.515357999999999,14.159576000000001,13.816014000000001,13.577763000000001,14.271279000000002,15.137761,14.997164999999999,14.671479000000001,14.037925,13.606725,14.475183,14.823749,14.536638,14.548770000000001,14.963435,15.614222,16.013241,16.789187,18.1248,18.567335999999997,18.862404,19.24804,19.48013,19.696165,20.817738000000002,21.032497,21.262220000000003,21.555664,22.008757,22.752914,23.18817,23.337566,23.045945,22.6286,22.188370000000003,21.735758999999998,21.399527,20.99181,20.76333,20.465503,19.962717,19.650793,18.976383,18.453647,17.825417,17.512491,17.155029000000003,16.347522,16.036873999999997,15.511948,15.210455,14.627284,14.182387,13.711732000000001,13.095749,12.306888,11.463725,11.081046,10.564997,10.357997
113-2804712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.270432,0.545117,1.243292,2.143615,2.3038849999999997,2.8571560000000003,3.562179,3.993097,4.8205089999999995,5.2727699999999995,6.150580000000001,7.471885,7.904542,8.329398,8.842698,9.629773,9.614248,9.920273,10.145959,10.37199,10.610864999999999,11.358319999999999,13.314292000000002,13.957510999999998,13.613949,13.375698000000002,14.068214000000001,14.934695999999999,15.140273,14.876544,14.239989999999999,13.80979,14.678249,15.027814000000001,14.741703,14.753835,15.1685,15.819287,16.216306,16.992252,18.327865,18.770401,19.065469,19.451105,19.683195,19.89923,21.022803,21.237562,21.467285,21.758729000000002,22.211823000000003,22.957979,23.393235,23.135501,22.843879,22.425535,21.986304999999998,21.533693,21.196462,20.789745,20.561264,20.264438000000002,19.760652,19.448728,18.775318,18.251582,17.622352,17.308426,16.952964,16.144457,15.832809,15.309882,15.00639,14.426219,13.979320999999999,13.508667,12.894683,12.105822,11.26266,10.87998,10.363931,10.156932000000001
114-2800276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.274685,0.9728600000000001,1.8731830000000003,2.0334529999999997,2.5867240000000002,3.291747,3.722665,4.550077,5.002338,5.880148,7.201453,7.634110000000001,8.058966,8.572266,9.358341000000001,9.343816,9.651841000000001,9.877526,10.101558,10.341432000000001,11.089888,13.04486,13.687079,13.343516000000001,13.105266,13.799782,14.665264,14.867841,14.932652,14.299098,13.867898,14.736355999999999,15.083922,15.010135,15.024267000000002,15.436932999999998,16.087719,16.486738,17.264684,18.600297,19.042832999999998,19.335901999999997,19.721536999999998,19.953626999999997,20.169662,21.291235,21.505994,21.735717,22.029162,22.484254999999997,23.226411,23.260333,22.867069,22.574447,22.158103,21.715873000000002,21.265261,20.92803,20.519313,20.289832,19.993006,19.491220000000002,19.179296,18.504886,17.98115,17.353920000000002,17.039994,16.683532,15.876025,15.565377,15.03845,14.736958,14.155787,13.710889000000002,13.240235,12.625250999999999,11.83539,10.993228,10.609548,10.093499000000001,9.8865
115-2800277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.698175,1.598498,1.758768,2.312039,3.0170619999999997,3.4479800000000003,4.275392,4.727653,5.605462999999999,6.925768,7.359425,7.783281,8.296581,9.083656,9.068131,9.376156,9.601841,9.826872999999999,10.066747,10.814203,12.768175,13.411394,13.068831,12.832581,13.524097,14.389579000000001,14.594156,14.657967000000001,14.025413,13.593213,14.461670999999999,14.810236999999999,15.28682,15.296952,15.713617999999999,16.364404,16.763423,17.537369,18.874982,19.317518,19.612586,19.998222,20.230311999999998,20.444347,21.565920000000002,21.782679,22.012401999999998,22.303847,22.75694,23.421904,22.986648000000002,22.591383999999998,22.297762,21.882417999999998,21.441188,20.989576,20.651345000000003,20.244628,20.016147,19.717321,19.214535,18.902611,18.229201,17.706464999999998,17.077235,16.764309,16.407847,15.59934,15.289692,14.764764999999999,14.463273000000001,13.880101999999999,13.434204000000001,12.96455,12.349566000000001,11.559705000000001,10.716543,10.333863000000001,9.816814,9.610814999999999
116-2803597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.900323,1.0605930000000001,1.6138649999999999,2.3188880000000003,2.749806,3.5772180000000002,4.029478,4.907289,6.228594,6.661250999999999,7.085107000000001,7.598406,8.385481,8.369957000000001,8.677980999999999,8.903667,9.127697999999999,9.368573,10.116028,12.071000999999999,12.71422,12.370657000000001,12.133405999999999,12.825922,13.692404000000002,13.894982,13.959792000000002,13.325239000000002,12.895039,13.763497000000001,14.111061999999999,14.794006,15.177083999999999,15.592749,16.243535,16.642554,17.4185,18.754114,19.196649,19.490717999999998,19.877354,20.109443,20.325479,21.447051000000002,21.660811,21.890534,22.184978,22.638071,22.722729,22.287473000000002,21.892210000000002,21.599588,21.183244000000002,20.742013,20.290402,19.95317,19.545454,19.316973,19.020146,18.51636,18.204435999999998,17.531026,17.00829,16.379061,16.066133999999998,15.708672,14.901164999999999,14.590517000000002,14.065591,13.764098,13.181926999999998,12.73703,12.265375,11.650392,10.861531,10.019368,9.635689,9.119639999999999,8.91264
117-2806642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.16027,0.713542,1.419565,1.850483,2.677895,3.130155,4.007966000000001,5.32827,5.760928,6.184784,6.6980830000000005,7.485158,7.469633,7.777658,8.003344,8.227375,8.46825,9.215705,11.170678,11.813897,11.469334,11.232083,11.924599,12.792081,12.994658,13.059469,12.425915,11.994716,12.863174,13.211739000000001,13.894682999999999,14.27776,14.692426000000001,15.343212,15.742231,16.518176999999998,17.853791,18.296326,18.591395000000002,18.977031,19.209120000000002,19.425155,20.546728,20.761487,20.991211,21.284654999999997,21.737748,21.823406,21.38815,20.992887,20.700264999999998,20.283920000000002,19.84269,19.391079,19.053847,18.646131,18.41765,18.120823,17.617037,17.305113000000002,16.631702999999998,16.108967,15.479738000000001,15.166811,14.809349,14.001842000000002,13.691194,13.166267999999999,12.864775,12.282604,11.837707,11.366052,10.751069000000001,9.962208,9.119045,8.735366,8.219317,8.012317
118-2804030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.553272,1.259295,1.6902130000000002,2.517625,2.9698860000000002,3.847696,5.168001,5.602658,6.025514,6.538814,7.325888000000001,7.310364,7.618389,7.844074000000001,8.068105000000001,8.30898,9.056435,11.010408,11.653627,11.310064,11.073814,11.766328999999999,12.631811,12.834389,12.8992,12.265646,11.835446000000001,12.702904,13.052469,13.735413000000001,14.118491,14.533156,15.183943,15.582961,16.358908,17.694520999999998,18.137057000000002,18.432125,18.817760999999997,19.048851000000003,19.265886,20.387458,20.602218,20.830941,21.125385,21.577478,21.663137,21.22788,20.832617000000003,20.539995,20.123651000000002,19.68242,19.230809,18.893578,18.485861,18.257379999999998,17.960554000000002,17.456768,17.144844,16.471434,15.948697,15.319467999999999,15.006542000000001,14.649079,13.841573,13.530925,13.005998,12.704506,12.122335000000001,11.677437,11.205782000000001,10.590799,9.801938,8.958776,8.576096000000001,8.060047,7.853047
119-2800279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.706023,1.136941,1.9643529999999998,2.416614,3.294424,4.6147290000000005,5.048386,5.473242,5.984542,6.772616999999999,6.757092,7.0641169999999995,7.291802000000001,7.513833,7.755708,8.502163000000001,10.457136,11.101355,10.757792,10.520541999999999,11.213057000000001,12.080539,12.282117,12.347928,11.713374,11.282174000000001,12.149632,12.499197,13.183141,13.564219,13.978883999999999,14.630671,15.030689,15.804635999999999,17.142249,17.582785,17.877852999999998,18.263489,18.496579,18.711614,19.833185999999998,20.047946,20.277669,20.573113,21.025206,21.109865,20.673609,20.279345000000003,19.986723,19.571379,19.128148,18.677537,18.340305999999998,17.934589000000003,17.706108,17.409282,16.902496,16.591572,15.919162,15.395425,14.766195999999999,14.453270000000002,14.096808,13.288301,12.977653,12.452726,12.151234,11.569063,11.124165,10.65351,10.038527,9.247666,8.406504,8.021824,7.507775,7.300775
120-2804029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43791800000000003,1.2653299999999998,1.717591,2.595401,3.9167059999999996,4.350363,4.774219,5.2875190000000005,6.074594,6.059069,6.367094,6.592778999999999,6.816811,7.057685,7.805141000000001,9.759113000000001,10.402332000000001,10.058769,9.821519,10.515035000000001,11.382517,11.584094,11.647905,11.013351,10.583150999999999,11.450609,11.799175,12.483118,12.865196000000001,13.279860999999999,13.930648000000001,14.329667,15.105613,16.442226,16.884762,17.17983,17.564466,17.796556,18.012591,19.134164000000002,19.348923000000003,19.578646,19.87209,20.325183,20.411842,19.976585999999998,19.582322,19.2887,18.872356,18.431126000000003,17.979514,17.642283,17.234566,17.006085000000002,16.709259,16.206473000000003,15.893548999999998,15.221139,14.698402999999999,14.068173000000002,13.755247,13.397785,12.590278,12.279630000000001,11.754703,11.453211,10.871039999999999,10.427142,9.954488000000001,9.340504,8.550642999999999,7.707481,7.324801,6.808752,6.6017529999999995
121-2800282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.827412,1.279673,2.157483,3.477788,3.9104449999999997,4.335301,4.848601,5.634676,5.6191510000000005,5.928176000000001,6.152862,6.376893,6.618767999999999,7.366223,9.319196,9.963414,9.620852000000001,9.383600999999999,10.076117,10.943599,11.144176,11.210987,10.576433,10.144233,11.014692,11.361257,12.045200999999999,12.428278,12.843944,13.494729999999999,13.892748999999998,14.669695,16.004307999999998,16.446844,16.742913,17.128548000000002,17.360638,17.576673,18.697246,18.913005,19.142727999999998,19.436173,19.889266,19.972924,19.537668,19.143404,18.850782000000002,18.433438,17.992207999999998,17.540597,17.202365,16.795648,16.568168,16.270341000000002,15.766554999999999,15.454631,14.781220999999999,14.258485,13.629254999999999,13.317329,12.958867,12.15136,11.841712,11.316786,11.014292999999999,10.433122000000001,9.986224,9.514569999999999,8.899586,8.110726,7.268563,6.884884,6.368834,6.161835
122-2800284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45226099999999997,1.330071,2.6503759999999996,3.0830330000000004,3.506889,4.020189,4.807264,4.791739,5.0997639999999995,5.325449,5.549481,5.790356,6.5378110000000005,8.492783,9.135002,8.792439,8.554189,9.247705,10.114187,10.316764,10.652451,10.493499,10.061299,10.930758,11.279323,11.961267,12.345344,12.760010000000001,13.409796,13.809814999999999,14.585760999999998,15.920373999999999,16.36391,16.658979000000002,17.043614,17.275704,17.492739,18.614311999999998,18.829071,19.058794,19.352239,19.804332000000002,19.145512,18.709256,18.313992000000002,18.02137,17.606026,17.164796,16.712184,16.374953,15.967235999999998,15.739754999999999,15.442929000000001,14.938143,14.626219,13.953809,13.431073000000001,12.801843,12.487917,12.130455,11.323948,11.0133,10.487373,10.186881,9.603710000000001,9.158812,8.688158,8.072174,7.283313000000001,6.440151,6.057471,5.541422,5.334423
123-2800285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8778100000000001,2.199115,2.632772,3.056628,3.568928,4.356003,4.340478,4.648503,4.874187999999999,5.0982199999999995,5.3390949999999995,6.08655,8.040522,8.684741,8.341178999999999,8.102928,8.796444000000001,9.662925999999999,9.865503,10.20019,10.833743,10.51356,11.382019,11.729584,12.413527,12.796605,13.210270000000001,13.861057,14.260076000000002,15.036022,16.372635,16.814170999999998,17.109239000000002,17.495875,17.726965,17.942999999999998,19.065573,19.279332,19.510054999999998,19.802498999999997,19.439408,18.694251,18.258995000000002,17.863731,17.571109,17.154765,16.713535,16.261923,15.924692000000002,15.516975,15.288494,14.991667999999999,14.487882,14.175957999999998,13.502548,12.979811999999999,12.350582000000001,12.037656,11.680194,10.872686999999999,10.562039,10.037111999999999,9.735619999999999,9.153449,8.708551,8.236897,7.621913,6.833052,5.98989,5.60621,5.090161,4.8831620000000004
124-2803933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.3203049999999998,1.752962,2.176818,2.690118,3.477193,3.461668,3.769693,3.995378,4.219409,4.460284,5.207739,7.161712,7.805931,7.463367999999999,7.225117999999999,7.917633,8.785116,8.987693,9.320378999999999,9.954933,10.377133,11.152711,11.501275999999999,12.18522,12.568298,12.982963,13.63375,14.031769,14.807715,16.143328,16.585864,16.880932,17.265568,17.499658,17.713693,18.837265,19.052025,19.281748,19.013691,18.560598000000002,17.815441,17.380185,16.984921,16.692299,16.275955,15.834725,15.383113,15.045882,14.638164999999999,14.409684,14.112858,13.609072,13.297148000000002,12.623738000000001,12.101001,11.471772,11.157846000000001,10.801383999999999,9.993877000000001,9.683228999999999,9.158302,8.856810000000001,8.274639,7.829741,7.358086999999999,6.743103,5.954242,5.11108,4.7274,4.2113510000000005,4.004351
125-2800287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43265699999999996,0.856513,1.369813,2.156888,2.141363,2.449388,2.675074,2.899105,3.13998,3.887435,5.842408,6.485626,6.1420639999999995,5.905812999999999,6.598329,7.464811,7.666388,8.002075,8.635628,9.056828,9.833407000000001,10.181972,10.864916000000001,11.247993,11.662659,12.313445,12.712464,13.48841,14.824023,15.266558999999999,15.561627,15.947263000000001,16.179353,16.395388,17.515960999999997,17.731720000000003,17.961443,17.693386,17.240292999999998,16.494135999999997,16.05888,15.663616000000001,15.371994,14.95465,14.514420000000001,14.061809,13.724576999999998,13.317860000000001,13.088379,12.792553,12.288767,11.975843,11.302433,10.779697,10.150466999999999,9.838541000000001,9.480079,8.672572,8.361924,7.8369979999999995,7.535505000000001,6.954333999999999,6.509436,6.037782,5.421798,4.632937999999999,3.789775,3.407096,2.891046,2.684047
126-2800288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42385600000000007,0.937156,1.724231,1.708706,2.016731,2.242416,2.4664479999999998,2.707323,3.4547779999999997,5.40875,6.053969,5.710406,5.4731559999999995,6.165672,7.032153999999999,7.234731,7.569417999999999,8.202971,8.625171,9.39975,9.749315,10.432258000000001,10.815336,11.230001,11.880788,12.279807,13.055753,14.391366,14.833901999999998,15.127970000000001,15.514606,15.746696,15.962731,17.083304000000002,17.299063,17.528786,17.260729,16.807636,16.062479,15.627223,15.230959,14.939337,14.521993,14.081763,13.630151000000001,13.29292,12.885203,12.656722,12.359896,11.856110000000001,11.544186,10.870776,10.34804,9.718810000000001,9.405884,9.048422,8.240915,7.930267,7.40534,7.103847999999999,6.5216769999999995,6.076779,5.605125,4.990141,4.201280000000001,3.357118,2.974438,2.458389,2.2513900000000002
127-2804793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5133,1.300375,1.28485,1.592875,1.81856,2.042592,2.283467,3.0309220000000003,4.984894000000001,5.629112999999999,5.28555,5.0483,5.740816000000001,6.607297999999999,6.809875,7.144562,7.778115,8.200315,8.975894,9.324459,10.007402,10.39048,10.805145,11.455932,11.854951,12.630897000000001,13.966510000000001,14.409046,14.704114,15.08975,15.32184,15.537875,16.659448,16.874207000000002,17.10393,16.836873,16.383779999999998,15.638623,15.203367000000002,14.808103,14.515481,14.099136999999999,13.657907000000002,13.206295,12.869064,12.461347,12.232866,11.93604,11.432253999999999,11.120330000000001,10.44692,9.924184,9.294953999999999,8.982028,8.624566,7.8170589999999995,7.506411,6.981484,6.6799919999999995,6.097821,5.652923,5.181269,4.566285,3.777424,2.934262,2.550582,2.034533,1.827534
128-2800291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.787075,0.771551,1.079575,1.305261,1.529292,1.7701669999999998,2.5176220000000002,4.471595,5.114814,4.771251,4.534,5.2275160000000005,6.092998000000001,6.2955760000000005,6.630261999999999,7.263816,7.687015,8.461594,8.810159,9.493103,9.877181,10.290846,10.942632000000001,11.340651,12.116597,13.452210999999998,13.895745999999999,14.189815,14.576451,14.80754,15.023576,16.145148000000002,16.359907999999997,16.589631,16.323573,15.870479999999999,15.125323000000002,14.689067000000001,14.294804000000001,14.002182000000001,13.585838,13.144607,12.692996,12.354764,11.948048,11.718567,11.42274,10.918954,10.60703,9.93362,9.410884,8.780655,8.467728,8.111266,7.3037589999999994,6.993111,6.467185,6.165692,5.583521,5.1396239999999995,4.667969,4.052986,3.264125,2.419962,2.037283,1.521234,1.3142340000000001
129-2800297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.148481,0.456506,0.8586879999999999,1.082719,1.3235940000000002,2.0710490000000004,4.025022,4.669241,4.325678,4.0884279999999995,4.780943,5.647425,5.850003,6.184689,6.818242999999999,7.240442999999999,8.016021,8.364586,9.04753,9.430608,9.845272999999999,10.49606,10.895078,11.670025,13.006638,13.449174,13.743242,14.128878,14.360968,14.577003,15.699575,15.914335000000001,15.880942000000001,15.587498000000002,15.134405,14.389248,13.953992000000001,13.558728,13.266107,12.849762,12.408532000000001,11.956921000000001,11.619689,11.211972,10.983492,10.686665,10.182879,9.870955,9.197545,8.674809,8.045580000000001,7.732653,7.375191,6.567684,6.257036,5.73211,5.430617,4.848446,4.403549,3.9318940000000002,3.316911,2.52805,1.6848869999999998,1.302208,0.786159,0.579159
