순번_정류장ID,1-2805981,2-2807034,3-2805982,4-2806072,5-2803328,6-2803305,7-2802994,8-2803011,9-2803018,10-2803022,11-2803030,12-2802644,13-2802965,14-2802959,15-2802641,16-2803003,17-2803008,18-2803013,19-2803004,20-2802997,21-2802990,22-2802636,23-2802955,24-2802936,25-2802918,26-2802864,27-2802824,28-2802618,29-2802176,30-2806506,31-2806502,32-2806620,33-2802135,34-2802124,35-2802114,36-2802097,37-2802068,38-2802032,39-2802007,40-2802006,41-2802016,42-2802028,43-2806611,44-2802031,45-2802010,46-2801983,47-2801956,48-2801945,49-2803645,50-2801666,51-2801633,52-2801192,53-2801636,54-2801604,55-2801564,56-2801520,57-2801485,58-2801450,59-2801438,60-2805321,61-2801461,62-2801462,63-2804438,64-2803790,65-2803644,66-2800676,67-2800667,68-2800657,69-2800646,70-2800629,71-2800613,72-2800615,73-2806215,74-2807461,75-2806729,76-2806175,77-2806603,78-2806657,79-2805025,80-2805873,81-2805844,82-2804905,83-2805409,84-2805414,85-2805537,86-2805993,87-2805411,88-2806158,89-2806602,90-2807420,91-2807181,92-2806169,93-2807223,94-2806865
67-2800667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.175,0.550823,1.176207,1.619293,1.414819,2.076721,2.032318,2.390586,2.8600470000000002,3.142864,4.316028,4.012917,4.011213,4.207103,4.45872,4.811176000000001,5.11411,5.775194,5.6699660000000005,6.1814,6.397764,6.769309,7.345992999999999,8.140258,8.428246000000001,8.756148,9.32188
68-2800657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.375823,1.001207,1.444293,1.239819,1.901721,1.857319,2.215586,2.685047,2.967864,4.140028,3.8369169999999997,3.8352129999999995,4.032103,4.282721,4.635176,4.94311,5.599194000000001,5.493966,6.0054,6.222764,6.594310000000001,7.169994,7.965258,8.256246,8.585148,9.14588
69-2800646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.625384,1.06847,1.300255,1.6418979999999999,1.9177540000000002,2.276022,2.745483,3.0283,4.200464,3.897353,3.8956489999999997,4.091539,4.344156,4.696612,5.002546,5.66063,5.554402,6.067836,6.2822,6.653745,7.231428999999999,8.025694,8.316682,8.644584,9.206316000000001
70-2800629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.443086,0.7353609999999999,1.016514,1.469112,1.827379,2.29684,2.579657,3.751821,3.4487099999999997,3.4470059999999996,3.642896,3.894514,4.24697,4.4699029999999995,5.209987,5.104759,5.617193,5.833558,6.205103,6.780786999999999,7.575050999999999,7.780039,8.108941999999999,8.673672999999999
71-2800613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.292275,0.5734279999999999,1.026026,1.384293,1.8537540000000001,2.136571,3.309735,3.006624,3.0049200000000003,3.2008099999999997,3.452428,3.8048830000000002,4.026816999999999,4.767901,4.662673000000001,5.175107,5.391471,5.763017,6.338701,7.1329649999999996,7.337953,7.6658550000000005,8.231587
72-2800615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.778153,0.733751,1.092018,1.561479,1.844296,3.01646,2.713349,2.711645,2.9075349999999998,3.159153,3.5116089999999995,3.818542,4.474626,4.369398,4.881832,5.098197,5.469742,6.045426,6.839689999999999,7.132678,7.4605809999999995,8.026311999999999
73-2806215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48159799999999997,0.839865,1.309326,1.592143,2.765308,2.462196,2.460492,2.6563830000000004,2.908,3.260456,3.56339,4.224473000000001,4.118246,4.630679,4.847044,5.218589,5.7942730000000005,6.588538000000001,6.877526,7.2054279999999995,7.771160000000001
74-2807461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.358268,0.827729,1.1105450000000001,2.31071,2.0075990000000004,2.005895,2.2017849999999997,2.453402,2.806858,3.112792,3.768875,3.664648,4.177082,4.392446,4.764991,5.340675,6.13494,6.426928,6.75483,7.320562
75-2806729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46946099999999996,0.752278,1.952443,1.649331,1.647627,1.843518,2.095135,2.447591,2.754524,3.4106080000000003,3.3053800000000004,3.817814,4.034179,4.405724,4.981408,5.775673,6.0686599999999995,6.3965629999999996,6.962295
76-2806175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.282817,1.7043130000000002,1.444576,1.4428729999999999,1.6387630000000002,1.89038,2.243836,2.325063,3.1601470000000003,3.1006259999999997,3.6140589999999997,3.830424,4.201969,4.776653,5.570918,5.6361989999999995,5.964102,6.529833999999999
77-2806603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.422496,1.5900530000000002,1.588349,1.78424,2.035857,2.1013479999999998,2.043247,2.87833,3.082102,3.594536,3.8109010000000003,4.182446,4.75813,5.552395,5.354382,5.682285,6.248017
78-2806657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.303112,0.457854,0.653744,0.9053610000000001,0.856183,0.798082,1.633166,1.8369380000000002,2.3493720000000002,2.565737,2.937282,3.5129660000000005,4.307230000000001,4.112218,4.4401209999999995,5.005852
79-2805025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15474300000000002,0.350633,0.60225,0.957706,1.101194,1.9237229999999998,1.819496,2.331929,2.547294,2.919839,3.4945230000000005,4.288787999999999,4.415329,4.743232,5.308964
80-2805873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.195891,0.447508,0.802964,1.106897,1.7689810000000001,1.6637529999999998,2.176187,2.393552,2.764097,3.339781,4.134046,4.421033,4.7489360000000005,5.314668
81-2805844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.251618,0.607073,0.911007,1.573091,1.468863,1.9802970000000002,2.197662,2.568207,3.143891,3.938155,4.225143,4.553046,5.118777
82-2804905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.355456,0.6663899999999999,1.321474,1.2172459999999998,1.7296799999999999,1.9460439999999999,2.317589,2.892273,3.6875379999999995,3.9805260000000002,4.308428,4.87416
83-2805409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.312934,1.148018,1.35179,1.864224,2.080588,2.452134,3.027818,3.822082,3.62707,3.954972,4.520704
84-2805414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.835084,1.038856,1.55129,1.767655,2.1392,2.714884,3.509149,3.314136,3.642039,4.207771
85-2805537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.203772,0.716206,0.9325709999999999,1.304116,1.8798,2.674065,3.0409479999999998,3.6559550000000005,4.206314
86-2805993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5144340000000001,0.730799,1.102344,1.6780279999999999,2.472293,2.8391759999999997,3.454183,4.005542
87-2805411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.217365,0.58891,1.1645940000000001,1.958859,2.325742,2.9407490000000003,3.491108
88-2806158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372546,0.9482290000000001,1.7424939999999998,2.109378,2.724384,3.275743
89-2806602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.578684,1.372949,1.739832,2.354839,2.906198
90-2807420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.794265,1.1611479999999998,1.776155,2.341887
91-2807181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.366884,0.981891,1.547623
92-2806169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.615007,1.180739
93-2807223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.580732
94-2806865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
