순번_정류장ID,1-2805045,2-2805996,3-2803524,4-2803525,5-2803666,6-2804907,7-2803796,8-2802358,9-2804867,10-2802347,11-2803527,12-2806624,13-2805010,14-2805397,15-2805059,16-2805587,17-2804865,18-2805205,19-2805308,20-2805204,21-2802589,22-2802362,23-2802595,24-2802598,25-2805538,26-2802587,27-2802580,28-2802572,29-2802561,30-2802550,31-2802544,32-2802548,33-2802573,34-2802308,35-2802315,36-2802317,37-2802320,38-2802321,39-2802322,40-2802324,41-2805421,42-2806664,43-2806665,44-2805423,45-2805016,46-2804853,47-2805042,48-2804900,49-2804957,50-2803810,51-2801820,52-2801828,53-2801904,54-2804910,55-2801833,56-2802219,57-2802216,58-2802209,59-2805660,60-2806528,61-2806527,62-2806526,63-2806525,64-2807112,65-2806514,66-2804814,67-2802156,68-2802151,69-2802130,70-2802126,71-2802120,72-2802068,73-2802032,74-2802007,75-2802006,76-2802016,77-2802028,78-2802036,79-2802075,80-2802115,81-2801849,82-2802136,83-2802158,84-2802168,85-2802175,86-2801848,87-2802825,88-2802870,89-2802378,90-2802395,91-2802399,92-2802406,93-2802409,94-2802413,95-2802417,96-2802427,97-2802444,98-2802457,99-2802494,100-2802512,101-2802523,102-2802541,103-2802547,104-2802552,105-2802566,106-2802366,107-2802349,108-2802577,109-2802581,110-2804851,111-2802597,112-2802594,113-2802591,114-2802590,115-2805039,116-2805309,117-2805206,118-2804866,119-2805586,120-2805058,121-2805396,122-2805653,123-2806625,124-2803519,125-2802348,126-2802345,127-2802359,128-2803795,129-2804906,130-2805203,131-2803522,132-2803523,133-2805995,1-2804422,2-2807563,3-2807568,4-2807569,5-2804424
74-2802007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37361500000000003,0.612798,0.991467,1.192994,1.728203,2.0638810000000003,2.214139,2.653016,3.319658,3.6357440000000003,3.921045,4.201405,4.528178,4.845575,5.014131,5.466896,5.950561,6.586880000000001,6.798582000000001,7.031721000000001,7.369849,7.798597,8.198055,8.583721,8.973986,9.113723,9.396822,9.212114999999999,9.395182,9.571695,9.879905,10.188612,9.982896,9.766669,9.812968,10.071717,11.676431,11.909352,12.102449,11.989405,11.790925999999999,12.106160000000001,12.376437,12.568385000000001,12.801405,12.737815,12.510862,12.641831,12.722549,12.754402,12.917237,13.573116,14.221193,14.15787,13.86495,14.275903,14.721404999999999,14.969028,15.310421,23.81931,23.808408,23.804998,23.801628,23.255416
75-2802006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24018299999999998,0.618853,0.8203799999999999,1.355588,1.6912669999999999,1.974716,2.413593,3.080235,3.396321,3.681622,3.9619809999999998,4.288755,4.606152,4.935708,5.388473,5.872137,6.508457,6.720159,6.953297999999999,7.2914259999999995,7.721172999999999,8.119631,8.504298,8.894563,9.0353,9.317397999999999,9.134692,9.316759,9.494271000000001,9.802481,10.110188,9.904473,9.688246000000001,9.734544999999999,9.993293,11.597008,11.830929,12.024025,11.909982000000001,11.711502000000001,12.027737,12.298014,12.490962,12.720981,12.659392,12.431439,12.563408,12.644126,12.675978,12.838814,13.494693,14.14277,14.079447,13.785526,14.197479999999999,14.641981,14.889605,15.230997,23.820732999999997,23.808831,23.805421,23.802051000000002,23.25684
76-2802016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37967,0.581196,1.1164049999999999,1.452083,1.7355330000000002,2.17441,2.841052,3.157138,3.442439,3.7227980000000005,4.049572,4.366968,4.696524,5.149290000000001,5.632954,6.269274,6.480975,6.714114,7.052242999999999,7.480989999999999,7.8804479999999995,8.266115,8.655380000000001,8.795117,9.079215,8.895508,9.077575999999999,9.256088,9.563298,9.872005,9.665289,9.449062,9.495362,9.75411,11.358824,11.591746,11.785842,11.670798,11.472319,11.788554,12.058831,12.250778,12.482797999999999,12.419208,12.192255000000001,12.323225,12.404942,12.436795,12.60063,13.254508999999999,13.903585999999999,13.840264000000001,13.546342999999998,13.959295999999998,14.403798000000002,14.650422,14.991814000000002,23.647512,23.63561,23.629201000000002,23.626829999999998,23.082619
77-2802028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.201527,0.736736,1.072414,1.3558629999999998,1.7947400000000002,2.461382,2.777468,3.062769,3.3431290000000002,3.6699019999999996,3.9872989999999997,4.316855,4.76962,5.253284,5.889604,6.101306,6.334445,6.672573,7.10232,7.500779,7.886445,8.27571,8.415447,8.698546,8.515839,8.696906,8.876419,9.183629,9.492335,9.28562,9.069393,9.115692,9.374441000000001,10.978155000000001,11.213076,11.405172,11.291129,11.09265,11.408884,11.679161,11.872109,12.104128999999999,12.039539,11.812586,11.943555,12.025273,12.057125,12.219961,12.874839999999999,13.522917000000001,13.460594,13.166673000000001,13.579626999999999,14.023129,14.270751999999998,14.613144,23.266842999999998,23.255941,23.249531,23.246160999999997,22.699949
78-2802036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.535209,0.8708870000000001,1.154336,1.593214,2.259856,2.575942,2.861243,3.1416020000000002,3.468376,3.785772,4.115328,4.568094,5.051758,5.688078,5.899779,6.132918,6.471047,6.900794,7.299252,7.684919,8.074183999999999,8.214921,8.497019,8.314312,8.49638,8.674892,8.983102,9.290809,9.084093,8.867866000000001,8.914166,9.172914,10.776628,11.01155,11.204646,11.089602000000001,10.891123,11.208358,11.477635000000001,11.669582,11.901602,11.838011999999999,11.611059,11.742028999999999,11.823746,11.855599,12.019434,12.674313,13.322389999999999,13.259068,12.965147,13.3781,13.821601999999999,14.069226,14.411617999999999,23.065316,23.052414000000002,23.050004,23.045634,22.499423
79-2802075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.335679,0.619128,1.0580049999999999,1.724647,2.0407330000000004,2.326034,2.606393,2.9331669999999996,3.250564,3.5801199999999995,4.032885,4.5165489999999995,5.152869,5.364571,5.597709,5.9358379999999995,6.364585,6.763043,7.14871,7.539975,7.679711999999999,7.96281,7.778103999999999,7.9621710000000006,8.139683,8.446893,8.7546,8.548884,8.332657000000001,8.378957000000002,8.637705,10.24142,10.475341,10.668436999999999,10.555394,10.356914,10.673149,10.943425999999999,11.135373,11.366392999999999,11.303804,11.076851,11.20782,11.289537,11.32039,11.485225999999999,12.140104,12.788181,12.723859,12.430938000000001,12.842891999999999,13.287393,13.535017000000002,13.876408999999999,23.113321,23.101419,23.098010000000002,23.09464,22.547428
80-2802115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28344899999999995,0.722327,1.388968,1.705055,1.9903560000000002,2.270715,2.597489,2.914885,3.244441,3.697207,4.180871,4.817191,5.028892,5.2620309999999995,5.60016,6.029907,6.427365,6.814031,7.203297,7.343033999999999,7.626132000000001,7.443425,7.626492999999999,7.804005,8.111215,8.419922,8.213206,7.996979,8.043279,8.302027,9.904741,10.140663,10.331759,10.218715,10.020236,10.336471000000001,10.606748,10.798695,11.030714999999999,10.967125,10.740172,10.871141999999999,10.952859,10.984712,11.148547,11.803426,12.450503,12.388181,12.09426,12.506213,12.950714999999999,13.198339,13.539731,23.446998999999998,23.438097,23.432688,23.428318,22.882106
81-2801849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.439877,1.106519,1.422605,1.7659060000000002,2.046266,2.315039,2.632436,3.037992,3.490757,3.974422,4.610741,4.822443,5.055582,5.39371,5.822458,6.220916000000001,6.607582000000001,6.997847,7.136585,7.419683,7.236975999999999,7.419042999999999,7.598555999999999,7.906766,8.213473,8.006757,7.79053,7.836828999999999,8.095578,9.699292,9.934214,10.127310000000001,10.012266,9.814786999999999,10.131021,10.400298,10.592246000000001,10.823266,10.760676,10.533723,10.664692,10.746410000000001,10.779263,10.943097999999999,11.595977,12.245054,12.182731,11.887811,12.300764,12.745266,12.992889,13.333282,23.729449,23.719545999999998,23.714137,23.710767,23.164555
82-2802136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.666642,0.982728,1.3260290000000001,1.6063889999999998,1.875162,2.192559,2.598115,3.05088,3.5345449999999996,4.170864,4.382566000000001,4.615705,4.953833,5.382581,5.781039,6.166705,6.55797,6.697707,6.979806,6.798099000000001,6.978166000000001,7.157678999999999,7.466889,7.773596,7.56688,7.350653,7.396952000000001,7.655701,9.259414999999999,9.493336,9.686433000000001,9.573389,9.37391,9.690144,9.961421000000001,10.153369,10.384389,10.321799,10.094846,10.225814999999999,10.306533,10.339386,10.501221000000001,11.1561,11.805177,11.742854,11.447933,11.860887,12.304389,12.552012,12.893405,24.171326,24.159423999999998,24.154014,24.150644,23.606432
83-2802158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.316087,0.659388,0.9397469999999999,1.271521,1.588918,1.9314740000000001,2.384239,2.867903,3.5042230000000005,3.715924,3.9490629999999998,4.287192,4.716939,5.115397,5.5010639999999995,5.890329,6.030066000000001,6.3131639999999996,6.130457,6.312525,6.490037,6.798247,7.105954,6.900238000000001,6.684011,6.730311,6.989058999999999,8.591773,8.825695,9.018791,8.905747,8.707268,9.023503,9.29378,9.485727,9.717747,9.654158,9.427204,9.558174000000001,9.639891,9.671744,9.83458,10.489458,11.138535000000001,11.075213,10.781292,11.193246,11.637747000000001,11.885371000000001,12.226763,24.756968,24.743066,24.740656,24.737285999999997,24.191074
84-2802168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.343301,0.623661,0.955434,1.272831,1.6153870000000001,2.068152,2.551817,3.188136,3.399838,3.632977,3.971105,4.399852,4.799311,5.184977,5.574242,5.713979,5.998078,5.813371,5.9964379999999995,6.173951000000001,6.483161,6.790868,6.5841520000000004,6.367925,6.414224,6.672973,8.276686999999999,8.510608,8.704705,8.590661,8.392182,8.708416,8.978693,9.169641,9.401661,9.338071000000001,9.112117999999999,9.243087,9.324805,9.356658,9.519492999999999,10.174372,10.822449,10.760126,10.466205,10.878159,11.322661,11.570284,11.911676,25.071054,25.063152,25.055742000000002,25.055372,24.50716
85-2802175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28136,0.613133,0.93053,1.288086,1.740851,2.2245150000000002,2.860835,3.072537,3.305676,3.6438040000000003,4.073551,4.47201,4.8576760000000005,5.2469410000000005,5.387678,5.670776999999999,5.48707,5.670137,5.84665,6.15586,6.463566,6.256851,6.040624,6.0869230000000005,6.345672,7.950386,8.183307000000001,8.376403999999999,8.262360000000001,8.063881,8.381115,8.651392,8.84234,9.073360000000001,9.010769999999999,8.784817,8.914786,8.996504,9.028357000000002,9.193192,9.848071000000001,10.495148,10.432825,10.138904,10.549858,10.99536,11.242983,11.583375,25.415354999999998,25.405453,25.402043,25.398673000000002,24.850461
86-2801848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33177399999999996,0.64917,1.046726,1.499492,1.9831560000000001,2.6194759999999997,2.831177,3.064316,3.4024449999999997,3.8311919999999997,4.22965,4.615317,5.006582,5.146319,5.429417,5.24571,5.426778,5.60529,5.9145,6.222207,6.015491,5.799264,5.8455639999999995,6.104312,7.708025999999999,7.941948,8.134044,8.022,7.823521,8.138755999999999,8.410033,8.60098,8.832,8.77041,8.543457,8.674427,8.756144,8.786997,8.950832,9.605711,10.253788,10.190466,9.897545,10.309498,10.754000000000001,11.000624,11.343016,25.696714,25.686812,25.679402,25.678032,25.129821
87-2802825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.317397,0.8759530000000001,1.328718,1.812382,2.448702,2.660404,2.893543,3.231671,3.660418,4.058876000000001,4.445543,4.718808,4.857545,5.141643,5.074937,5.257004,5.435516000000001,5.7437260000000006,6.051433,5.844718,5.628491,5.67479,5.933539,7.537253,7.772174000000001,7.960682,7.733227,7.534747,7.850982000000001,8.122259,8.313207,8.545226,8.481637,8.254684,8.386652999999999,8.468371000000001,8.500223,8.663059,9.317938,9.966014999999999,9.902692,9.608771,10.021725,10.466227,10.71285,11.054242,25.965488,25.953585999999998,25.949176,25.946806,25.399594
88-2802870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.558556,1.0113219999999998,1.4949860000000001,2.131306,2.343007,2.576146,2.914275,3.3440220000000003,3.7424800000000005,4.128146,4.4014120000000005,4.541149,4.824247,4.75854,4.940608,5.11912,5.42733,5.734037,5.527321,5.311094000000001,5.357394,5.616142,7.2208559999999995,7.454778,7.643286,7.41683,7.218350999999999,7.533586,7.804863,7.9958100000000005,8.22683,8.16424,7.938287,8.068257000000001,8.150974,8.181827,8.344662,9.000541,9.648617999999999,9.586296,9.292375,9.704328,10.14883,10.395453999999999,10.736846,26.282884000000003,26.271982,26.266572999999998,26.265203000000003,25.718991
89-2802378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.452766,0.9364299999999999,1.572749,1.7844509999999998,2.01759,2.3557189999999997,2.784466,3.1829240000000003,3.56859,4.099856,4.239593,4.424857,4.198983999999999,4.382052,4.558564,4.8667739999999995,5.1754809999999996,4.968765,4.7525379999999995,4.798838,5.057586,6.6603,6.894222,7.087317999999999,7.313774,7.433248,7.749482,8.019759,8.211707,8.442725999999999,8.380137,8.153184,8.284153,8.365871,8.109777000000001,8.041606,8.696485000000001,9.328486,9.169808999999999,9.039319,9.451272,9.893774,10.142397,10.339258000000001,26.687440000000002,26.676538,26.673129,26.669759000000003,26.122547
90-2802395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48366400000000004,1.119984,1.3316860000000001,1.564825,1.902953,2.3327,2.731159,3.116825,3.6480900000000003,3.7878269999999996,3.973092,3.7462190000000004,3.928286,4.105799,4.4150089999999995,4.721716000000001,4.516,4.299773,4.346072,4.604821,6.209535,6.443455999999999,6.636553,6.863009,7.19003,7.506264,7.776541,7.968489,8.199508999999999,8.136919,7.909966000000001,8.040935000000001,8.122653,7.659012,7.5918410000000005,8.24672,8.87772,8.717044,8.585552999999999,8.997507,9.445008999999999,9.691632,9.885492999999999,27.142205999999998,27.131303999999997,27.126894,27.123524,26.577312
91-2802399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.63632,0.8480219999999999,1.081161,1.419289,1.8490360000000001,2.2474950000000002,2.633161,3.1644259999999997,3.3041629999999995,3.4894279999999998,3.262555,3.445622,3.6241339999999997,3.931345,4.2380510000000005,4.032336,3.8161089999999995,3.8624080000000003,4.121157,5.724871,5.958792,6.150888,6.3783449999999995,6.706364999999999,7.0226,7.292877000000001,7.484825,7.716844,7.653255000000001,7.426302000000001,7.556271000000001,7.638989,7.175348,7.105177,7.761056,8.393056,8.234378999999999,8.101889,8.514842999999999,8.960345,9.206968,9.402828,27.625870000000003,27.611968,27.607558,27.604188,27.058977000000002
92-2802406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.214702,0.447841,0.78597,1.215717,1.614175,1.999841,2.531107,2.6708439999999998,2.8561080000000003,2.629235,2.8113029999999997,2.988815,3.297025,3.604732,3.3990160000000005,3.182789,3.276961,3.7828370000000002,5.385551,5.619473,5.812569,6.039025,6.073046,6.3892809999999995,6.6595580000000005,6.851505,7.083525,7.019935,6.792982,6.923951,7.005669,6.836028,6.767857000000001,7.4227360000000004,8.054737,7.895060000000001,7.762569999999999,8.175523,8.620025,8.867647999999999,9.064509,28.259190000000004,28.248288,28.244878000000003,28.241508000000003,27.695296000000003
93-2802409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23413899999999999,0.572268,1.001015,1.399473,1.7851400000000002,2.316405,2.456142,2.642407,2.4155330000000004,2.597601,2.776113,3.084323,3.39203,3.3256690000000004,3.109442,3.203614,3.70949,5.312204,5.547125,5.739221,5.965678,5.858344000000001,6.1745790000000005,6.444856,6.636803,6.867823,6.805233,6.57828,6.70925,6.790967,6.763681,6.69451,7.3493889999999995,7.981389,7.822711999999999,7.691222,8.102176,8.547678,8.795301,8.991161,28.470890999999998,28.462989,28.458579999999998,28.455209999999997,27.908997999999997
94-2802413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.338129,0.769876,1.168334,1.554,2.085265,2.225003,2.4102669999999997,2.183394,2.3654610000000003,2.543974,2.852184,3.159891,3.455193,3.3425809999999996,3.436753,3.942629,5.546343,5.780264,5.97336,5.825684,5.627205,5.943439,6.213717,6.405664,6.637683999999999,6.5740940000000005,6.347141000000001,6.47811,6.5598279999999995,6.5916809999999995,6.754516000000001,7.410394999999999,8.057472,7.9951490000000005,7.701229,8.113182,8.557684,8.805307,9.1467,28.705029999999997,28.693128,28.688719,28.685349,28.139136999999998
95-2802417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43174799999999997,0.830206,1.2158719999999998,1.747137,1.886875,2.073139,1.846266,2.0283330000000004,2.206846,2.514056,2.822763,3.118065,3.27382,3.3679919999999997,3.841868,5.347582,5.581503,5.714012,5.487556,5.289077,5.605311,5.875588,6.0675360000000005,6.298556,6.235966,6.0090129999999995,6.139982,6.2217,6.253553,6.417388,7.072267,7.719344,7.657021,7.3631009999999995,7.775053999999999,8.219555999999999,8.467179,8.808572,29.044159000000004,29.033257,29.030846999999998,29.023477000000003,28.479265
96-2802427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.398458,0.784125,1.31539,1.455127,1.6403919999999999,1.413519,1.595586,1.774098,2.0823080000000003,2.390015,2.685317,2.8410729999999997,2.935245,3.40812,4.916835,5.1507559999999994,5.282264,5.055809,4.857329,5.173564,5.443841,5.635789,5.867808,5.804219,5.577266000000001,5.708235,5.789953,5.821805,5.984641000000001,6.63952,7.287597,7.225274000000001,6.931353,7.343307000000001,7.787808,8.035432,8.376824000000001,29.472906,29.462003999999997,29.457594,29.454224,28.906013
97-2802444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.389666,0.920932,1.060669,1.382767,1.438361,1.620428,1.7989400000000002,2.10715,2.414857,2.709159,2.865914,2.9600869999999997,3.433962,4.941676999999999,5.080902,4.887805999999999,4.66135,4.462871,4.779106,5.049383,5.2413300000000005,5.47235,5.4097599999999995,5.182807,5.313777,5.395494,5.427347,5.591182,6.246061,6.894138000000001,6.830816,6.5368949999999995,6.948848,7.39335,7.640974000000001,7.982366000000001,29.871364,29.861462,29.857053000000004,29.852683000000003,29.304471000000003
98-2802457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.538265,0.678002,1.0001010000000001,1.520394,1.702461,1.8799740000000003,2.189184,2.496891,2.792193,2.947948,3.04212,3.515996,4.932157,4.698236,4.50514,4.278683999999999,4.080205,4.396439,4.666716,4.858664,5.089683999999999,5.027094,4.800141,4.931109999999999,5.012828,5.044681,5.208516,5.862394999999999,6.510472,6.448149,6.154228,6.566182,7.0106839999999995,7.258307,7.5997,30.259031,30.246128999999996,30.242719,30.238349,29.694136999999998
99-2802494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.139737,0.46383599999999997,0.995129,1.177196,1.354708,1.663919,1.971625,2.266927,2.422683,2.516855,2.989731,4.395892,4.161971,3.968875,3.7424190000000004,3.54394,3.8601739999999998,4.130451,4.322399,4.553419,4.490829,4.263876,4.394845,4.476563,4.508415,4.672251,5.32713,5.975207,5.911884,5.617963,6.029917,6.474419,6.722042,7.063434,30.092296,30.083394000000002,30.076984000000003,30.074614,29.527402000000002
100-2802512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32409899999999997,0.855392,1.037459,1.215971,1.524182,1.830888,2.12719,2.282946,2.377118,2.850994,4.256155000000001,4.022234,3.829138,3.602682,3.404203,3.7204370000000004,3.990714,4.1826620000000005,4.414681,4.3510919999999995,4.1241389999999996,4.255108,4.336826,4.368678,4.532514,5.187393,5.83547,5.772147,5.478226,5.89018,6.334682,6.582305,6.923697,30.233033000000002,30.220131,30.218721000000002,30.215351000000002,29.66814
101-2802523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5312939999999999,0.7133609999999999,0.8908739999999999,1.199084,1.506791,1.802093,1.958848,2.05302,2.525896,4.03261,4.175969,3.982873,3.756418,3.5579379999999996,3.8741730000000003,4.14445,4.336398,4.568417,4.504828,4.277875,4.408844,4.4905610000000005,4.522414,4.68525,5.340128,5.988205000000001,5.925883,5.631962000000001,6.043916,6.488417,6.736041,7.077433,30.515131,30.504229,30.49982,30.49645,29.950238
102-2802541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.183067,0.36058,0.66879,0.976497,1.271799,1.488026,1.6557259999999998,1.995602,3.5013160000000005,3.7362379999999997,3.9293339999999994,3.71129,3.512811,3.829046,4.099323,4.29127,4.52229,4.4597,4.232747,4.363716,4.445434,4.4772870000000005,4.640122,5.295001,5.943078,5.880755000000001,5.586835,5.998787999999999,6.44329,6.690913,7.032306,30.885424,30.875521999999997,30.870113,30.866743,30.321531
103-2802547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.178513,0.48672299999999996,0.794429,1.089731,1.305958,1.472659,1.813535,3.3192489999999997,3.5531699999999997,3.7482660000000005,3.5292230000000004,3.330744,3.646978,3.9172550000000004,4.109203,4.340223,4.277633,4.050680000000001,4.181649,4.263367,4.295219,4.459055,5.112934,5.761011,5.698688,5.404767,5.816721,6.261223,6.508846,6.850238,31.066491999999997,31.058590000000002,31.05118,31.048809999999996,30.503597999999997
104-2802552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31021,0.617917,0.913219,1.129446,1.2971469999999998,1.637022,3.142737,3.378658,3.570754,3.352711,3.1542310000000002,3.4704660000000005,3.740743,3.93269,4.1647099999999995,4.101121,3.874168,4.005137,4.086854,4.118707,4.282543,4.937421,5.585498,5.522176,5.228255,5.640209,6.08471,6.3323339999999995,6.673725999999999,31.247003999999997,31.236102000000002,31.231693,31.228322,30.680111
105-2802566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.315707,0.611009,0.8272360000000001,0.9949370000000001,1.334812,2.842526,3.074448,3.268544,3.3445,3.1460209999999997,3.4622559999999996,3.732533,3.9244800000000004,4.1555,4.092911,3.865957,3.996927,4.078644000000001,4.1104970000000005,4.223833,4.877711,5.510712,5.3510349999999995,5.218545,5.629499,6.0760000000000005,6.323624,6.519483999999999,31.552214000000003,31.541311999999998,31.536903000000002,31.533533000000002,30.986321000000004
106-2802366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.296302,0.512529,0.68023,1.0201049999999998,2.52782,2.762741,2.955837,3.181293,3.453728,3.7699629999999997,4.04024,4.232187000000001,4.464207,4.400617,4.173664,4.304634,4.386351,3.976297,3.908126,4.565004,5.197005,5.038328,4.904838,5.3167919999999995,5.764293,6.008916999999999,6.206777,31.862921000000004,31.852019,31.848609000000003,31.845239000000003,31.298028000000002
107-2802349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.216227,0.38392800000000005,0.8538209999999999,2.361535,2.594457,2.787553,3.014009,3.4075300000000004,3.7227650000000003,4.103976,4.518989,4.5640089999999995,4.348419,4.121466000000001,4.252436,4.3121529999999995,3.8100120000000004,3.7418410000000004,4.396719999999999,5.029721,4.870044,4.740554,5.149507,5.595008999999999,5.842633,6.038493,31.656205,31.648303000000002,31.642894000000002,31.637524,31.091312
108-2802577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.167701,0.821577,2.425291,2.6592119999999997,2.8523080000000003,3.078765,3.471285,3.7875199999999998,4.168732,4.5837449999999995,4.627764,4.413175,4.186222,4.317191,4.375909,3.875768,3.807597,4.4624760000000006,5.093476,4.934799,4.803309,5.215262999999999,5.658765,5.907388,6.104248,31.439978000000004,31.429076000000002,31.425666999999997,31.422296999999997,30.875085
