순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2800284,21-2800285,22-2803933,23-2800287,24-2800288,25-2804793,26-2800291,27-2800296,28-2800298,29-2804064,30-2804535,31-2804537,32-2804572,33-2804066,34-2804611,35-2804086,36-2804613,37-2804089,38-2806223,39-2804091,40-2804093,41-2804615,42-2804617,43-2804094,44-2804619,45-2804097,46-2804621,47-2804623,48-2804098,49-2804625,50-2803915,51-2806315,52-2804627,53-2803913,54-2803911,55-2803908,56-2803907,57-2807376,58-2803905,59-2803903,60-2804629,61-2806221,62-2803901,63-2803899,64-2807378,65-2807381,66-2803897,67-2806317,68-2803895,69-2803893,70-2803891,71-2806220,72-2803889,73-2803887,74-2803885,75-2803883,76-2803881,77-2803879,78-2803877,79-2803875,80-2803874,81-2803973,82-2803975,83-2805718,84-2803979,85-2806018,86-2804334,87-2803983,88-2803985,89-2803987,90-2803989,91-2806004,92-2807385,93-2803991,94-2803993,95-2803995,96-2800298,97-2800297,98-2803996,99-2803994,100-2803992,101-2807384,102-2806003,103-2803990,104-2803988,105-2803986,106-2803984,107-2803981,108-2806017,109-2805721,110-2805719,111-2803976,112-2803974,113-2803875,114-2803876,115-2803878,116-2803880,117-2803882,118-2803884,119-2803886,120-2803888,121-2806219,122-2803890,123-2803892,124-2803894,125-2806316,126-2803896,127-2807380,128-2807379,129-2803898,130-2803900,131-2806222,132-2804630,133-2803902,134-2803904,135-2807377,136-2803906,137-2803909,138-2803910,139-2803912,140-2804628,141-2806314,142-2803914,143-2804626,144-2804099,145-2804624,146-2804622,147-2804096,148-2804620,149-2804095,150-2804618,151-2804616,152-2804092,153-2804090,154-2806224,155-2804088,156-2804614,157-2804087,158-2804612,159-2804067,160-2804571,161-2804538,162-2804536,163-2804065,164-2800297,165-2800261,166-2803997,167-2800290,168-2800289,169-2803934,170-2800286,171-2803932,172-2803596,173-2800283,174-2800281,175-2800280,176-2800278,177-2806663,178-2804031,179-2800260,180-2800275,181-2804713,182-2803598,183-2803600,184-2800273,185-2803601,186-2804331,187-2803581,188-2800271,189-2805489,190-2807150
11-2804712,,,,,,,,,,,0,0.270432,0.545117,1.243292,2.143615,2.3038849999999997,2.8571560000000003,3.562179,3.993097,4.8205089999999995,5.2727699999999995,6.150580000000001,7.471885,7.904542,8.329398,8.842698,9.388353,9.623892,10.11777,10.388588,10.877517,11.24266,12.09277,12.921971000000001,13.531329999999999,13.997294,14.47824,15.048843,15.300245,15.850735999999998,16.149639,16.915934,17.342260999999997,17.596358,18.223055,18.763475,19.464617,19.768912,20.246216,20.536463,20.796501,21.189222,21.508363,21.96275,22.448365,22.855623,23.132565,23.374899,22.965312,22.185845,21.724426,21.447863,21.190624,20.975345,19.850017,19.672507999999997,19.420687,19.070267,18.771727,18.327134,16.878455,16.174696,15.806310999999999,15.16889,14.742417000000001,14.758366,14.995741,14.687159,13.80979,13.823229999999999,14.293865,14.808595,15.122233999999999,14.94091,14.101601,13.378742,13.776863,14.090770999999998,13.317547,11.344447,10.554953999999999,10.337522,10.155043,9.917677000000001,9.607380000000001,9.623892,9.629773,9.614248,9.920273,10.145959,10.37199,10.610864999999999,11.358319999999999,13.314292000000002,13.957510999999998,13.613949,13.375698000000002,14.068214000000001,14.934695999999999,15.140273,14.876544,14.239989999999999,13.80979,14.678249,15.027814000000001,14.741703,14.753835,15.1685,15.819287,16.216306,16.992252,18.327865,18.770401,19.065469,19.451105,19.683195,19.89923,21.022803,21.237562,21.467285,21.758729000000002,22.211823000000003,22.957979,23.393235,23.135501,22.843879,22.425535,21.986304999999998,21.533693,21.196462,20.789745,20.561264,20.264438000000002,19.760652,19.448728,18.775318,18.251582,17.622352,17.308426,16.952964,16.144457,15.832809,15.309882,15.00639,14.426219,13.979320999999999,13.508667,12.894683,12.105822,11.26266,10.87998,10.363931,10.156932000000001,9.629773,9.40077,8.815980999999999,8.276923,7.908784,7.4550339999999995,6.152865,5.263881,4.979842,3.991,3.524572,2.83671,2.263468,2.127018,1.181317,0.584125,0.8208030000000001,1.032002,0.8492129999999999,0.691549,1.152831,1.363558,1.535266,1.792932,2.27738,2.777245,3.151015
12-2800276,,,,,,,,,,,,0,0.274685,0.9728600000000001,1.8731830000000003,2.0334529999999997,2.5867240000000002,3.291747,3.722665,4.550077,5.002338,5.880148,7.201453,7.634110000000001,8.058966,8.572266,9.11992,9.35246,9.847338,10.117156,10.606085,10.974228,11.824338000000001,12.652538999999999,13.262898000000002,13.727862,14.208808,14.779410999999998,15.031813,15.583304,15.879207000000001,16.646501999999998,17.072829000000002,17.325926000000003,17.953623,18.493043,19.193185,19.49748,19.974784,20.266030999999998,20.526069,20.91979,21.239931,21.693317999999998,22.178932999999997,22.588191000000002,22.865133,23.267669,23.237744,22.454276999999998,21.994857999999997,21.718295,21.461056,21.247777,20.120449,19.94294,19.689119,19.340699,19.042158999999998,18.595566,17.148887,16.443129000000003,16.078743,15.437322,15.012849,15.028798000000002,15.053849,14.743266,13.867898,13.880338,14.352973,14.866703,14.850802,14.670478,13.829169,13.10631,13.504431,13.820338000000001,13.044115,11.076015,10.284522,10.06809,9.886611,9.648245,9.335948,9.35246,9.358341000000001,9.343816,9.651841000000001,9.877526,10.101558,10.341432000000001,11.089888,13.04486,13.687079,13.343516000000001,13.105266,13.799782,14.665264,14.867841,14.932652,14.299098,13.867898,14.736355999999999,15.083922,15.010135,15.024267000000002,15.436932999999998,16.087719,16.486738,17.264684,18.600297,19.042832999999998,19.335901999999997,19.721536999999998,19.953626999999997,20.169662,21.291235,21.505994,21.735717,22.029162,22.484254999999997,23.226411,23.260333,22.867069,22.574447,22.158103,21.715873000000002,21.265261,20.92803,20.519313,20.289832,19.993006,19.491220000000002,19.179296,18.504886,17.98115,17.353920000000002,17.039994,16.683532,15.876025,15.565377,15.03845,14.736958,14.155787,13.710889000000002,13.240235,12.625250999999999,11.83539,10.993228,10.609548,10.093499000000001,9.8865,9.358341000000001,9.132338,8.543549,8.008491000000001,7.639352000000001,7.185602,5.882433,4.993449,4.70941,3.720568,3.25414,2.566278,1.993036,1.856586,0.9108850000000001,0.313693,0.550371,0.872566,1.055356,0.961982,1.423263,1.63399,1.805698,2.063364,2.547813,3.047677,3.421447
13-2800277,,,,,,,,,,,,,0,0.698175,1.598498,1.758768,2.312039,3.0170619999999997,3.4479800000000003,4.275392,4.727653,5.605462999999999,6.925768,7.359425,7.783281,8.296581,8.844235000000001,9.077775,9.571653,9.842471000000002,10.3314,10.698542999999999,11.548653,12.376854,12.987213,13.452176999999999,13.931123000000001,14.503726,14.757128,15.306619,15.603522,16.369817,16.795144,17.051241,17.678938,18.218358,18.9195,19.222795,19.701099,19.989345999999998,20.250384,20.645104999999997,20.963245999999998,21.415633,21.903248,22.311506,22.589448,22.991984,23.401571,22.728962,22.269543,21.994979999999998,21.737741,21.522462,20.397134,20.215625,19.965804000000002,19.615384,19.318844,18.870251,17.421572,16.717814,16.353428,15.714007,15.287533999999999,15.303482999999998,14.779164000000002,14.468581,13.593213,13.605653,14.078288,14.594018,14.576117000000002,14.394793,13.553484,12.833625,13.230746,13.544653,12.77143,10.80033,10.008837,9.793405,9.610926,9.373560000000001,9.061263,9.077775,9.083656,9.068131,9.376156,9.601841,9.826872999999999,10.066747,10.814203,12.768175,13.411394,13.068831,12.832581,13.524097,14.389579000000001,14.594156,14.657967000000001,14.025413,13.593213,14.461670999999999,14.810236999999999,15.28682,15.296952,15.713617999999999,16.364404,16.763423,17.537369,18.874982,19.317518,19.612586,19.998222,20.230311999999998,20.444347,21.565920000000002,21.782679,22.012401999999998,22.303847,22.75694,23.421904,22.986648000000002,22.591383999999998,22.297762,21.882417999999998,21.441188,20.989576,20.651345000000003,20.244628,20.016147,19.717321,19.214535,18.902611,18.229201,17.706464999999998,17.077235,16.764309,16.407847,15.59934,15.289692,14.764764999999999,14.463273000000001,13.880101999999999,13.434204000000001,12.96455,12.349566000000001,11.559705000000001,10.716543,10.333863000000001,9.816814,9.610814999999999,9.083656,8.856653,8.269864,7.731806,7.3636669999999995,6.909917,5.607748,4.718764,4.434725,3.4458830000000003,2.9794549999999997,2.291593,1.7183509999999997,1.581901,0.6362,0.039008,0.275686,0.597881,0.780671,1.236666,1.697948,1.908675,2.0803830000000003,2.3380490000000003,2.822498,3.3223620000000005,3.696132
14-2803597,,,,,,,,,,,,,,0,0.900323,1.0605930000000001,1.6138649999999999,2.3188880000000003,2.749806,3.5772180000000002,4.029478,4.907289,6.228594,6.661250999999999,7.085107000000001,7.598406,8.146061,8.379601,8.873479,9.144296,9.633225999999999,9.999369,10.850478,11.67868,12.288039,12.753002,13.233948000000002,13.804551000000002,14.057953,14.608444,14.905347,15.671643,16.09797,16.352067,16.980764,17.519184,18.220325,18.524621,19.001924,19.292172,19.552209,19.945930999999998,20.265072,20.718459,21.204074,21.613332,21.890273,22.293809,22.703397,22.610094,22.149673999999997,21.873110999999998,21.616872,21.401593,20.276265,20.096756,19.843935000000002,19.495515,19.196975,18.751382,17.302703,16.598945,16.23256,15.592138,15.166665,14.772343,14.080989,13.770407,12.895039,12.908479,13.380114,13.894843,13.877943,13.697619,12.85631,12.13445,12.532571,12.847479,12.073255,10.102155,9.310663,9.09523,8.912751,8.675386,8.363089,8.379601,8.385481,8.369957000000001,8.677980999999999,8.903667,9.127697999999999,9.368573,10.116028,12.071000999999999,12.71422,12.370657000000001,12.133405999999999,12.825922,13.692404000000002,13.894982,13.959792000000002,13.325239000000002,12.895039,13.763497000000001,14.111061999999999,14.794006,15.177083999999999,15.592749,16.243535,16.642554,17.4185,18.754114,19.196649,19.490717999999998,19.877354,20.109443,20.325479,21.447051000000002,21.660811,21.890534,22.184978,22.638071,22.722729,22.287473000000002,21.892210000000002,21.599588,21.183244000000002,20.742013,20.290402,19.95317,19.545454,19.316973,19.020146,18.51636,18.204435999999998,17.531026,17.00829,16.379061,16.066133999999998,15.708672,14.901164999999999,14.590517000000002,14.065591,13.764098,13.181926999999998,12.73703,12.265375,11.650392,10.861531,10.019368,9.635689,9.119639999999999,8.91264,8.385481,8.158479,7.571689999999999,7.034631,6.6654919999999995,6.2127419999999995,4.909573,4.02059,3.73655,2.747709,2.2812810000000003,1.593418,1.0201770000000001,0.883726,0.947069,0.6938770000000001,0.9305540000000001,1.25275,1.435539,1.923841,2.385123,2.5958490000000003,2.767558,3.025224,3.509672,4.009537,4.383307
15-2806642,,,,,,,,,,,,,,,0,0.16027,0.713542,1.419565,1.850483,2.677895,3.130155,4.007966000000001,5.32827,5.760928,6.184784,6.6980830000000005,7.245738,7.479278,7.9731559999999995,8.243973,8.732902000000001,9.100046,9.951155,10.779357000000001,11.388716,11.853679,12.334625,12.905228,13.158629999999999,13.709121,14.006023999999998,14.772319,15.198647,15.452744000000001,16.08144,16.61986,17.321002,17.625298,18.102601,18.392849,18.652886,19.046607,19.365748999999997,19.819135,20.304751,20.714009,20.99095,21.394485999999997,21.804074,21.709771,21.250351000000002,20.973788,20.716549,20.50127,19.375942000000002,19.196433,18.944612,18.596192000000002,18.297652,17.851059,16.402379999999997,15.698622,15.332237,14.692815,14.266342000000002,13.872020000000001,13.180666,12.870084,11.994716,12.008155,12.479791,12.99452,12.97762,12.797296000000001,11.955987,11.233127,11.631248,11.946156,11.171932,9.201832000000001,8.410339,8.194907,8.012428,7.775063,7.462764999999999,7.479278,7.485158,7.469633,7.777658,8.003344,8.227375,8.46825,9.215705,11.170678,11.813897,11.469334,11.232083,11.924599,12.792081,12.994658,13.059469,12.425915,11.994716,12.863174,13.211739000000001,13.894682999999999,14.27776,14.692426000000001,15.343212,15.742231,16.518176999999998,17.853791,18.296326,18.591395000000002,18.977031,19.209120000000002,19.425155,20.546728,20.761487,20.991211,21.284654999999997,21.737748,21.823406,21.38815,20.992887,20.700264999999998,20.283920000000002,19.84269,19.391079,19.053847,18.646131,18.41765,18.120823,17.617037,17.305113000000002,16.631702999999998,16.108967,15.479738000000001,15.166811,14.809349,14.001842000000002,13.691194,13.166267999999999,12.864775,12.282604,11.837707,11.366052,10.751069000000001,9.962208,9.119045,8.735366,8.219317,8.012317,7.485158,7.258155,6.671367,6.134308,5.765169,5.312419,4.01025,3.121266,2.837227,1.848386,1.381958,0.972216,0.497543,0.361093,0.962298,1.5942,1.8308779999999998,2.153073,2.335862,2.824164,3.285446,3.496173,3.667881,3.925547,4.409994999999999,4.90986,5.2836300000000005
16-2804030,,,,,,,,,,,,,,,,0,0.553272,1.259295,1.6902130000000002,2.517625,2.9698860000000002,3.847696,5.168001,5.602658,6.025514,6.538814,7.086467999999999,7.3200080000000005,7.813886,8.084703999999999,8.573633000000001,8.939776,9.790886,10.619087,11.228446,11.69341,12.174356,12.744958,12.998361000000001,13.548851999999998,13.845754999999999,14.61205,15.038376999999999,15.292473999999999,15.921171,16.459591,17.160733,17.465028,17.942331,18.232579,18.492616,18.886338000000002,19.205479,19.658866,20.144481,20.553739,20.830679999999997,21.234216,21.643804,21.550501,21.091082,20.814518,20.55728,20.342001,19.216673,19.037164,18.785342,18.436923,18.138382,17.69179,16.24211,15.538352,15.171967,14.533545000000002,14.107073000000002,13.71275,13.020397,12.710814,11.835446000000001,11.848886,12.320521000000001,12.835251,12.81835,12.638026,11.796717,11.074858,11.472978999999999,11.786886,11.012663,9.042563000000001,8.25107,8.035638,7.8531580000000005,7.615792999999999,7.303496000000001,7.3200080000000005,7.325888000000001,7.310364,7.618389,7.844074000000001,8.068105000000001,8.30898,9.056435,11.010408,11.653627,11.310064,11.073814,11.766328999999999,12.631811,12.834389,12.8992,12.265646,11.835446000000001,12.702904,13.052469,13.735413000000001,14.118491,14.533156,15.183943,15.582961,16.358908,17.694520999999998,18.137057000000002,18.432125,18.817760999999997,19.048851000000003,19.265886,20.387458,20.602218,20.830941,21.125385,21.577478,21.663137,21.22788,20.832617000000003,20.539995,20.123651000000002,19.68242,19.230809,18.893578,18.485861,18.257379999999998,17.960554000000002,17.456768,17.144844,16.471434,15.948697,15.319467999999999,15.006542000000001,14.649079,13.841573,13.530925,13.005998,12.704506,12.122335000000001,11.677437,11.205782000000001,10.590799,9.801938,8.958776,8.576096000000001,8.060047,7.853047,7.325888000000001,7.098886,6.512097,5.975038,5.605899,5.15315,3.8499809999999997,2.9609970000000003,2.676957,1.688116,1.2216879999999999,0.8119460000000001,0.657813,0.521363,1.122568,1.75447,1.9911470000000002,2.313343,2.496132,2.984434,3.4457160000000004,3.6564419999999997,3.828151,4.085817,4.570265,5.070130000000001,5.4439
17-2800279,,,,,,,,,,,,,,,,,0,0.706023,1.136941,1.9643529999999998,2.416614,3.294424,4.6147290000000005,5.048386,5.473242,5.984542,6.533196,6.766736,7.260614,7.531432000000001,8.021361,8.386503999999999,9.237614,10.065814999999999,10.676174000000001,11.140138,11.622084,12.190686999999999,12.445089,12.99558,13.292482999999999,14.058778,14.485104999999999,14.739201999999999,15.368898999999999,15.906319,16.607460999999997,16.911756,17.390059,17.680307,17.940344,18.334066,18.653207000000002,19.104594,19.591209,20.000467,20.276408,20.681944,21.089532000000002,20.998229000000002,20.53881,20.261246,20.003007999999998,19.787729000000002,18.663401,18.482892,18.232070999999998,17.883651,17.58511,17.137518,15.689838,14.98608,14.620695000000001,13.980274,13.552801,13.158478,12.469125,12.156542,11.282174000000001,11.294614,11.766249,12.280978999999999,12.265077999999999,12.083753999999999,11.243445,10.521586,10.920707,11.235614,10.461391,8.490291000000001,7.698798,7.481366,7.299886999999999,7.061521000000001,6.750224,6.766736,6.772616999999999,6.757092,7.0641169999999995,7.291802000000001,7.513833,7.755708,8.502163000000001,10.457136,11.101355,10.757792,10.520541999999999,11.213057000000001,12.080539,12.282117,12.347928,11.713374,11.282174000000001,12.149632,12.499197,13.183141,13.564219,13.978883999999999,14.630671,15.030689,15.804635999999999,17.142249,17.582785,17.877852999999998,18.263489,18.496579,18.711614,19.833185999999998,20.047946,20.277669,20.573113,21.025206,21.109865,20.673609,20.279345000000003,19.986723,19.571379,19.128148,18.677537,18.340305999999998,17.934589000000003,17.706108,17.409282,16.902496,16.591572,15.919162,15.395425,14.766195999999999,14.453270000000002,14.096808,13.288301,12.977653,12.452726,12.151234,11.569063,11.124165,10.65351,10.038527,9.247666,8.406504,8.021824,7.507775,7.300775,6.772616999999999,6.545614,5.959825,5.421766000000001,5.053627,4.5998779999999995,3.2967089999999994,2.407725,2.123685,1.134844,0.668416,0.25867399999999996,0.831916,0.968366,1.6758400000000002,2.307741,2.544419,2.8666139999999998,3.049404,3.5377059999999996,3.998987,4.209714,4.381422,4.639088,5.123537000000001,5.623401,5.997171
18-2804029,,,,,,,,,,,,,,,,,,0,0.43791800000000003,1.2653299999999998,1.717591,2.595401,3.9167059999999996,4.350363,4.774219,5.2875190000000005,5.835173,6.068713,6.562591,6.833409,7.322338,7.6884809999999995,8.540591000000001,9.367792,9.977151,10.442115,10.923061,11.493664,11.747066,12.297557000000001,12.595460000000001,13.361754999999999,13.787082,14.042179,14.670876000000002,15.209295999999998,15.910438000000001,16.213732999999998,16.692037,16.982284,17.241322,17.635043,17.954183999999998,18.407571,18.893186,19.302444,19.580385999999997,19.983922,20.392509,20.297206,19.837787,19.562224,19.304985000000002,19.088706,17.963378,17.783869,17.533048,17.184628,16.885088,16.438495,14.990816,14.286057000000001,13.919672,13.281251000000001,12.853778,12.459455,11.768102,11.458519,10.583150999999999,10.596591,11.068226,11.582956,11.567055,11.385731,10.545422,9.823563,10.222684,10.536591,9.762367999999999,7.791268,6.999775,6.784342999999999,6.601864,6.364498,6.052201,6.068713,6.074594,6.059069,6.367094,6.592778999999999,6.816811,7.057685,7.805141000000001,9.759113000000001,10.402332000000001,10.058769,9.821519,10.515035000000001,11.382517,11.584094,11.647905,11.013351,10.583150999999999,11.450609,11.799175,12.483118,12.865196000000001,13.279860999999999,13.930648000000001,14.329667,15.105613,16.442226,16.884762,17.17983,17.564466,17.796556,18.012591,19.134164000000002,19.348923000000003,19.578646,19.87209,20.325183,20.411842,19.976585999999998,19.582322,19.2887,18.872356,18.431126000000003,17.979514,17.642283,17.234566,17.006085000000002,16.709259,16.206473000000003,15.893548999999998,15.221139,14.698402999999999,14.068173000000002,13.755247,13.397785,12.590278,12.279630000000001,11.754703,11.453211,10.871039999999999,10.427142,9.954488000000001,9.340504,8.550642999999999,7.707481,7.324801,6.808752,6.6017529999999995,6.074594,5.847591,5.260802,4.7227440000000005,4.354605,3.9008550000000004,2.597686,1.708702,1.424663,0.435821,0.7877890000000001,0.7254689999999999,1.298711,1.435162,2.380863,3.0127639999999998,3.2494419999999997,3.5716370000000004,3.7544269999999997,4.242728,4.70401,4.914737000000001,5.086444999999999,5.344111,5.8285599999999995,6.328424,6.702194
19-2800282,,,,,,,,,,,,,,,,,,,0,0.827412,1.279673,2.157483,3.477788,3.9104449999999997,4.335301,4.848601,5.395256,5.628794999999999,6.122673000000001,6.393491,6.88342,7.249563,8.099673,8.927874000000001,9.539234,10.002197,10.483143,11.054746000000002,11.308148,11.857639,12.155542,12.921837,13.349165,13.603260999999998,14.231957999999999,14.769378,15.47052,15.774816,16.252119,16.543367,16.802404,17.197125,17.516266,17.967653,18.455268,18.863526,19.140468,19.544004,19.954592,19.860288,19.400869,19.124306,18.867067000000002,18.651788,17.52746,17.346951,17.09613,16.74571,16.449170000000002,16.002577,14.552898,13.84914,13.483754000000001,12.843333,12.417860000000001,12.023538,11.332184,11.020602,10.144233,10.158673,10.630308,11.145038000000001,11.128138,10.947813,10.104503999999999,9.383645,9.781766000000001,10.097674000000001,9.32145,7.35235,6.559857000000001,6.344425,6.1619459999999995,5.924580000000001,5.612283000000001,5.628794999999999,5.634676,5.6191510000000005,5.928176000000001,6.152862,6.376893,6.618767999999999,7.366223,9.319196,9.963414,9.620852000000001,9.383600999999999,10.076117,10.943599,11.144176,11.210987,10.576433,10.144233,11.014692,11.361257,12.045200999999999,12.428278,12.843944,13.494729999999999,13.892748999999998,14.669695,16.004307999999998,16.446844,16.742913,17.128548000000002,17.360638,17.576673,18.697246,18.913005,19.142727999999998,19.436173,19.889266,19.972924,19.537668,19.143404,18.850782000000002,18.433438,17.992207999999998,17.540597,17.202365,16.795648,16.568168,16.270341000000002,15.766554999999999,15.454631,14.781220999999999,14.258485,13.629254999999999,13.317329,12.958867,12.15136,11.841712,11.316786,11.014292999999999,10.433122000000001,9.986224,9.514569999999999,8.899586,8.110726,7.268563,6.884884,6.368834,6.161835,5.634676,5.408673,4.820885,4.283826,3.9146870000000002,3.4619370000000003,2.159768,1.270784,0.9867450000000001,0.116558,0.468525,1.156388,1.729629,1.86608,2.8117810000000003,3.443682,3.68036,4.002555,4.185345,4.673647,5.1349279999999995,5.345655000000001,5.517363,5.775029,6.259478,6.759342,7.133112
20-2800284,,,,,,,,,,,,,,,,,,,,0,0.45226099999999997,1.330071,2.6503759999999996,3.0830330000000004,3.506889,4.020189,4.567843,4.801383,5.295261,5.566079,6.055008,6.421151,7.272261,8.100462,8.710821000000001,9.175785000000001,9.656731,10.226334,10.479736,11.030227,11.32713,12.094425,12.520752,12.773849,13.402546,13.941966,14.643107999999998,14.947403,15.423707,15.713954000000001,15.973992,16.367713000000002,16.687854,17.141241,17.626856,18.036114,18.313056,18.716592000000002,19.125179,19.777354000000003,19.316935,19.041372,18.784132999999997,18.568854,17.443526000000002,17.264017000000003,17.012196,16.663776000000002,16.365236,15.918643,14.469964000000001,13.766206,13.399820000000002,12.760399000000001,12.333926,11.939604,11.24825,10.937667999999999,10.061299,10.075739,10.547374000000001,10.707399,10.299725,10.119401,9.278092,8.555233,8.954353999999999,9.269261,8.494038,6.523937999999999,5.732444999999999,5.5170129999999995,5.334534,5.097168,4.784871,4.801383,4.807264,4.791739,5.0997639999999995,5.325449,5.549481,5.790356,6.5378110000000005,8.492783,9.135002,8.792439,8.554189,9.247705,10.114187,10.316764,10.652451,10.493499,10.061299,10.930758,11.279323,11.961267,12.345344,12.760010000000001,13.409796,13.809814999999999,14.585760999999998,15.920373999999999,16.36391,16.658979000000002,17.043614,17.275704,17.492739,18.614311999999998,18.829071,19.058794,19.352239,19.804332000000002,19.145512,18.709256,18.313992000000002,18.02137,17.606026,17.164796,16.712184,16.374953,15.967235999999998,15.739754999999999,15.442929000000001,14.938143,14.626219,13.953809,13.431073000000001,12.801843,12.487917,12.130455,11.323948,11.0133,10.487373,10.186881,9.603710000000001,9.158812,8.688158,8.072174,7.283313000000001,6.440151,6.057471,5.541422,5.334423,4.807264,4.580261,3.993472,3.456414,3.087275,2.634525,1.3323559999999999,0.50885,0.224811,0.833509,1.2959370000000001,1.983799,2.557041,2.693492,3.639193,4.271094000000001,4.507772,4.829967,5.012757,5.5010580000000004,5.96234,6.173067,6.344775,6.602441000000001,7.0868899999999995,7.586753999999999,7.960524
