순번_정류장ID,117-2802185,118-2801848,119-2802173,120-2802162,121-2802153,122-2801846,123-2802103,124-2802052,125-2801847,126-2801990,127-2801952,128-2801805,129-2801799,130-2801777,131-2801772,132-2801770,133-2800791,134-2800789,135-2800766,136-2800748,137-2800721,138-2800703,139-2800699,140-2800712,141-2800691,142-2800684,143-2800676,144-2800667,145-2800657,146-2800340,147-2800624,148-2800619,149-2806245,150-2800594,151-2804976,152-2800583,153-2800571,154-2800554,155-2800547,156-2800525,157-2800520,158-2800513,159-2805304,160-2800498,161-2800497,162-2800493,163-2800344,164-2800481,165-2803595,166-2800468,167-2800465,168-2800462,169-2800460,170-2800453,171-2800450,172-2804825,173-2800455,174-2800457,175-2800438,176-2800427,177-2800423,178-2800414,179-2800023,180-2800054,181-2805419,182-2805722,183-2805399,184-2800034,185-2800047,186-2804479,187-2804480,188-2804481,189-2803585,190-2805219,191-2800056,192-2800057,193-2800006,194-2800299,195-2800293,196-2804058,197-2806304,198-2800295,199-2804482,200-2800300,201-2805078,202-2800297,203-2803994,204-2803992,205-2806003,206-2803990,207-2803981,208-2806017,209-2805721,210-2803974,211-2803875,212-2803871,213-2803868,214-2803864,215-2800255,216-2803615,217-2803614,218-2803859,219-2803858,220-2803611,221-2803609,222-2803607,223-2803853,224-2803600,225-2800273,226-2803601,227-2804331,228-2803581,229-2800271,230-2807150
199-2804482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5174850000000001,1.10271,1.8271009999999999,2.280607,2.682789,3.147695,3.89515,5.9135290000000005,6.606044,7.471526,8.641344,9.065544000000001,9.562706,8.486944,9.501112,9.627448,10.172717,11.141644,11.508353,12.420349,12.76866,13.952304999999999,12.920964,12.083037,12.084423,12.544705,12.755431,12.92914,13.185806,13.669254,14.543889000000002
200-2800300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.585225,1.309616,1.763122,2.165304,2.63021,3.3776650000000004,5.394044,6.087559,6.954041,8.124858999999999,8.547058999999999,9.046221000000001,7.969459,8.983627,9.109963,9.655232,10.624158999999999,10.990867999999999,11.902864,12.251175,13.434820000000002,12.403478999999999,11.564552,11.565938000000001,12.02722,12.237946,12.409655,12.668321,13.151769,14.025404
201-2805078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.724391,1.177897,1.580079,2.044986,2.792441,4.809819,5.5023349999999995,6.369816999999999,7.540634,7.962834,8.461996000000001,7.384233999999999,8.398403,8.524738000000001,9.070007,10.038934,10.405643,11.317639,11.665951,12.849596,11.818254,10.980328,10.982713,11.442995,11.653722,11.82543,12.083096000000001,12.566544,13.441179
202-2800297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.456506,0.8586879999999999,1.3235940000000002,2.0710490000000004,4.0884279999999995,4.780943,5.647425,6.818242999999999,7.240442999999999,7.738605000000001,6.662843,7.677011,7.8033470000000005,8.348616,9.317542999999999,9.684252,10.596248,10.944559,12.128204,11.146863,10.306936,10.309322,10.771604,10.98133,11.152039,11.411705,11.894153,12.768788
203-2803994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.402183,0.8670889999999999,1.614544,3.6319220000000003,4.324438,5.18992,6.360737,6.783937,7.2831,6.206337,7.220505999999999,7.346842,7.892110000000001,8.861037,9.227747,10.139742,10.488054,11.671699,11.437363000000001,10.600436,10.600822,11.062104,11.274830999999999,11.446539,11.704205,12.186653,13.061288000000001
204-2803992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46490600000000004,1.212361,3.22874,3.9222550000000003,4.788737,5.959555,6.381755,6.880917,6.225525,7.239694,7.36603,7.9112990000000005,8.880225,9.246935,10.15893,10.507242,11.690887,11.665047999999999,10.827122,10.827508,11.28979,11.500516000000001,11.671224,11.928889999999999,12.414339,13.286973000000001
205-2806003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.747455,2.765834,3.4583489999999997,4.323831,5.494649,5.916849,6.416011,6.690432,7.7046,7.830936,8.376205,9.345132000000001,9.711841,10.623836,10.972147999999999,12.155793,12.127953999999999,11.290028,11.291414,11.752696,11.963422,12.13513,12.392796,12.878245,13.750879999999999
206-2803990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.017378,2.709894,3.576376,4.747194,5.169393,5.668556,7.437887,8.452055,8.578391,9.123660000000001,10.092587,10.459296,11.371292,11.719603,12.903248,12.87541,12.037483,12.039869,12.501151,12.710877,12.882585,13.140251000000001,13.6247,14.498335
207-2803981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.692516,1.5589979999999999,2.7298150000000003,3.152015,3.651178,5.793415,6.793584,6.919919,7.464188,8.433114999999999,8.799825,9.712819999999999,10.060132000000001,11.243777,12.452715,13.813509,14.057247,14.518529000000001,14.729256,14.900964000000002,15.158629999999999,15.643078,16.516713
208-2806017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.866482,2.0373,2.459499,2.958662,5.1009,6.100068,6.2264040000000005,6.771673,7.7416,8.108309,9.020304,9.368616000000001,10.551261,11.7602,13.123992999999999,14.751763,15.211045,15.422771,15.593479,15.852145000000002,16.337594,17.211229
209-2805721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1708180000000001,1.593017,2.09218,4.234417,5.234586,5.360922,5.906191000000001,6.8751169999999995,7.241827000000001,8.153822,8.502134,9.685779,10.894718,12.255511,15.040897,15.502179,15.713904999999999,15.885613000000001,16.143279,16.629728,17.501362
210-2803974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.4312,0.9303629999999999,3.0726,4.072769,4.199104,4.744373,5.7133,6.08001,6.992005000000001,7.340317,8.523962,9.7349,11.095694,13.882079000000001,14.343360999999998,14.554088,14.725795999999999,14.983462,15.46791,16.341545
211-2803875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.499163,2.6414,3.641569,3.7679050000000003,4.313174,5.2821,5.64881,6.560805,6.909117,8.092761999999999,9.3017,10.662494,13.450879999999998,13.910160999999999,14.120888,14.292596,14.550262,15.036710999999999,15.910345000000001
212-2803871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.1422380000000003,3.141406,3.2677419999999997,3.813011,4.781937999999999,5.148647,6.060643,6.4089540000000005,7.592599000000001,8.803538,10.164330999999999,12.950717,13.411999,13.622725,13.794433999999999,14.052098999999998,14.536548000000002,15.410182999999998
213-2803868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.014169,1.1405040000000002,1.685773,2.6547,3.02141,3.9334050000000005,4.2817169999999996,5.465362,6.6763,8.037094,10.821479,11.282761,11.495488,11.667196,11.924862,12.409311,13.282945000000002
214-2803864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.12833599999999998,0.673605,1.6425319999999999,2.009241,2.921236,3.269548,4.453193,5.664132,7.024925,9.811311,10.272592999999999,10.483319,10.655027,10.912692999999999,11.397142,12.270777
215-2800255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.54527,1.5141959999999999,1.8809060000000002,2.7929009999999996,3.141213,4.324858,5.5357959999999995,6.89659,9.682976,10.144257000000001,10.354984,10.526692,10.784358000000001,11.268807,12.142441
216-2803615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9689270000000001,1.335636,2.247632,2.595944,3.779589,4.990526999999999,6.351319999999999,9.137706,9.596988,9.809714,9.981423,10.239089,10.721537,11.597172
217-2803614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36671,1.278705,1.627017,2.8106619999999998,4.0196,5.382394000000001,8.166780000000001,8.628061,8.840788,9.012496,9.270162,9.754611,10.628245
218-2803859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9119959999999999,1.260307,2.443952,3.6548910000000006,5.015683999999999,7.80007,8.263352000000001,8.474078,8.645786,8.903452,9.387901,10.259536
219-2803858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.348312,1.531957,2.740895,4.101689,6.890075,7.351356,7.562083,7.731791,7.9914570000000005,8.473906,9.347539999999999
220-2803611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1866450000000002,2.397584,3.758377,6.544763,7.006044999999999,7.2167710000000005,7.388478999999999,7.646145,8.130594,9.004228
221-2803609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.208939,2.569732,5.356118,5.8174,6.028126,6.199834,6.4575,6.941949,7.815583
222-2803607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.361793,4.148179,4.6094610000000005,4.820188,4.991896,5.249562,5.73401,6.607645
223-2803853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.7863860000000003,3.247668,3.458394,3.6301019999999995,3.887768,4.372217,5.245851999999999
224-2803600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46128199999999997,0.672009,0.843717,1.101383,1.585831,2.459466
225-2800273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.210727,0.38243499999999997,0.640101,1.124549,1.998184
226-2803601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.171709,0.429375,0.9138229999999999,1.7874580000000002
227-2804331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.257666,0.742115,1.6157489999999999
228-2803581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48444899999999996,1.358083
229-2800271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8806350000000001
230-2807150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
