순번_정류장ID,1-2806577,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2803686,14-2803687,15-2804667,16-2803688,17-2803689,18-2803690,19-2803691,20-2804136,21-2804665,22-2804138,23-2804663,24-2804142,25-2804145,26-2804661,27-2804660,28-2804658,29-2804164,30-2804166,31-2804656,32-2804168,33-2806206,34-2804654,35-2804651,36-2804649,37-2804648,38-2807374,39-2804646,40-2804327,41-2804329,42-2804645,43-2804643,44-2804197,45-2804195,46-2804717,47-2804193,48-2804191,49-2806153,50-2804189,51-2804641,52-2804740,53-2804794,54-2803702,55-2807371,56-2803737,57-2803735,58-2803734,59-2803732,60-2803730,61-2803728,62-2803751,63-2804639,64-2803750,65-2803752,66-2803723,67-2803721,68-2803718,69-2803720,70-2803719,71-2803711,72-2806217,73-2803708,74-2803706,75-2804634,76-2803705,77-2803703,78-2804580,79-2804213,80-2804211,81-2804209,82-2804207,83-2804205,84-2804204,85-2806290,86-2804202,87-2806292,88-2803609,89-2806232,90-2803608,91-2803607,92-2803606,93-2806297,94-2803616,95-2803853,96-2803850,97-2803617,98-2806299,99-2803618,100-2806300,101-2803600,102-2800273,103-2803601,104-2804331,105-2803581,106-2800271,107-2805489,108-2807150,109-2804581,110-2804582,111-2800267,112-2804032
47-2804193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49228500000000003,0.640131,0.9641350000000001,1.245947,1.8613009999999999,3.488796,3.75985,4.051711,4.348491,4.634606,5.076546,5.44945,5.783572,6.137448,7.823946,8.168598,8.377603,8.576858999999999,9.083725,9.518432,9.858702000000001,10.640205,11.296355,11.539609,11.655942,12.015855,12.364217,12.794263,13.346912,14.228457,14.106478,14.613623,14.973771,15.462564000000002,15.833929999999999,16.569151,16.800929,17.155232,17.569029,17.822603,18.319557,18.694644,19.023286,19.528495,19.820885,19.892375,19.572976999999998,19.374422,18.97806,18.383589999999998,17.858905,17.591495000000002,17.274295000000002,16.588036,16.126754000000002,15.916028,15.744319,15.486653,15.009205,14.502341,14.128570000000002,13.801307000000001,13.503352,13.226443,13.862889000000001
48-2804191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.147847,0.47685,0.758662,1.374017,3.001512,3.272565,3.564426,3.861207,4.147321,4.5892610000000005,4.962166000000001,5.296288,5.650163,7.336661,7.681313,7.890318,8.089574,8.59644,9.031147,9.371417,10.15292,10.809071000000001,11.052325,11.168657000000001,11.528571000000001,11.876933,12.306979,12.859627,13.741172,13.619194,14.126339000000002,14.486487,14.97528,15.346646,16.081866,16.313644,16.667948000000003,17.081744,17.335319000000002,17.832272,18.20736,18.536001000000002,19.043211,19.335601,19.405091,19.085693,18.887137,18.490775,17.896304999999998,17.37162,17.104211,16.787011,16.100752,15.639470000000001,15.428744,15.257035,14.999369,14.521920999999999,14.015056,13.641286,13.314023,13.016067999999999,12.739158,13.375604999999998
49-2806153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.329004,0.610816,1.22617,2.8536650000000003,3.124718,3.41658,3.7133599999999998,3.999475,4.441415,4.814319,5.148441,5.502317,7.188814,7.533467,7.742472,7.9417279999999995,8.448594,8.883301,9.223571000000002,10.005074,10.661224,10.904478,11.020811,11.380724,11.729086,12.159132000000001,12.711781,13.593326000000001,13.471347,13.978492000000001,14.33864,14.827433,15.198799,15.93402,16.165798000000002,16.520101,16.933898000000003,17.187472,17.684426000000002,18.059513,18.388154999999998,18.893364000000002,19.187754,19.257244,18.937846,18.739291,18.342929,17.748459,17.223774,16.956364,16.639164,15.952905,15.491623,15.280897,15.109188,14.851522000000001,14.374073999999998,13.86721,13.493439000000002,13.166176,12.868221,12.591312,13.227757999999998
50-2804189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.281812,0.897166,2.5246619999999997,2.795715,3.087576,3.384356,3.670471,4.112411,4.485316,4.819437000000001,5.173312999999999,6.859811,7.2044630000000005,7.413467999999999,7.612724000000001,8.119589999999999,8.554297,8.894567,9.67607,10.33222,10.575474,10.691807,11.05172,11.400083,11.830129,12.382777,13.264322,13.142344,13.649488,14.009635999999999,14.498429999999999,14.869795000000002,15.605016,15.836794,16.191097,16.604894,16.858469,17.355422,17.730509,18.059151,18.566360999999997,18.858751,18.928241,18.608842000000003,18.410287,18.013925,17.419455,16.89477,16.62736,16.31016,15.623901000000002,15.162619,14.951893,14.780185000000001,14.522519,14.04507,13.538206,13.164435000000001,12.837173,12.539216999999999,12.262308,12.898755
51-2804641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.615355,2.24285,2.513903,2.805764,3.102545,3.3886589999999996,3.830599,4.203504,4.537626,4.891501,6.577999,6.922650999999999,7.1316559999999996,7.330912,7.837778999999999,8.272485000000001,8.612755,9.394258,10.050409,10.293663,10.409995,10.769909,11.118271,11.548316999999999,12.100964999999999,12.982510000000001,12.860532000000001,13.367676999999999,13.727825,14.216617999999999,14.587984,15.323204,15.554982,15.909285999999998,16.323082,16.576657,17.073610000000002,17.448698,17.777339,18.284549,18.576939000000003,18.646429,18.327030999999998,18.128475,17.732113000000002,17.137643,16.612958,16.345549,16.028349,15.342089999999999,14.880807999999998,14.670082,14.498373,14.240707,13.763259,13.256394,12.882624,12.555361,12.257406,11.980497,12.616943
52-2804740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.6274950000000001,1.8985490000000003,2.19041,2.48719,2.773305,3.215245,3.5881489999999996,3.922271,4.276147,5.962644999999999,6.307297,6.516302,6.715558000000001,7.222424,7.657131,7.997400999999999,8.778903999999999,9.435054,9.678308,9.794641,10.154554,10.502916,10.932963,11.485611,12.367156,12.245177,12.752322,13.112470000000002,13.601264000000002,13.972629000000001,14.70785,14.939627999999999,15.293931,15.707728,15.961301999999998,16.458256,16.833343,17.161985,17.667194,17.959584,18.031074,17.711676,17.513120999999998,17.116759,16.522289,15.997604,15.730194000000001,15.412994,14.726735000000001,14.265452999999999,14.054727,13.883019,13.625353,13.147904,12.64104,12.267269,11.940006,11.642050999999999,11.365142,12.001589
53-2804794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.280053,0.571914,0.8686950000000001,1.154809,1.596749,1.969654,2.303776,2.657651,4.344149,4.688802,4.897807,5.0970629999999995,5.603929,6.038635,6.3789050000000005,7.160409,7.816559,8.059813,8.176146000000001,8.536059,8.884421000000001,9.314467,9.867115,10.748660000000001,10.626682,11.133827,11.493975,11.982768,12.354134,13.089355,13.321132,13.675436,14.089232999999998,14.342807,14.839761,15.214848000000002,15.543489000000001,16.048699,16.341089,16.412579,16.093181,15.894626,15.498264,14.903794,14.379109,14.111699,13.794498999999998,13.108239999999999,12.646958,12.436232,12.264522999999999,12.006857,11.529409,11.022544,10.648774000000001,10.321511,10.023556,9.746647,10.383092999999999
54-2803702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29186100000000004,0.591642,0.877756,1.319696,1.6926009999999998,2.026723,2.380598,4.067096,4.4117489999999995,4.620754,4.82001,5.326876,5.761582,6.101852,6.883356,7.539505999999999,7.782760000000001,7.899093,8.259006,8.607368,9.037414,9.590062,10.471607,10.349629,10.856774,11.216922,11.705715,12.077081,12.812301,13.044079,13.398382999999999,13.81218,14.065754,14.562707999999999,14.937795000000001,15.266435999999999,15.773646,16.066035999999997,16.615485999999997,16.352116,16.153561,15.757199,15.162729,14.638044,14.370633999999999,14.053434,13.367175,12.905892999999999,12.695167,12.523458999999999,12.265792999999999,11.788344,11.28148,10.907708999999999,10.580447,10.282491,10.005582,10.642028999999999
55-2807371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.299781,0.5858949999999999,1.027835,1.4007399999999999,1.734862,2.088737,3.775235,4.119887,4.328892,4.528148000000001,5.0350150000000005,5.469721,5.809991,6.591494,7.2476449999999994,7.490899000000001,7.607231,7.9671449999999995,8.315507,8.745553,9.298200999999999,10.179746000000002,10.057768,10.564913,10.925061,11.413853999999999,11.785219999999999,12.520439999999999,12.752218,13.106522,13.520318,13.773893,14.270845999999999,14.645934,14.974575,15.479785000000001,15.772175,16.323625,16.643977,16.445422,16.04906,15.45459,14.929904999999998,14.662495000000002,14.345295000000002,13.659035999999999,13.197754000000002,12.987028,12.81532,12.557654,12.080205,11.573341000000001,11.199571,10.872308,10.574352000000001,10.297443,10.93389
56-2803737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.286114,0.728054,1.100959,1.435081,1.7889560000000002,3.475454,3.820107,4.0291120000000005,4.228368,4.735233999999999,5.16994,5.51021,6.291714,6.947864,7.1911179999999995,7.3074509999999995,7.667364,8.015725999999999,8.445772,8.998421,9.879964999999999,9.757987,10.265132000000001,10.62528,11.114073,11.485439,12.22066,12.452437,12.806741,13.220538000000001,13.474112,13.971066,14.346153,14.674794,15.182004000000001,15.472394,16.025844,16.342242000000002,16.542798,16.345841,15.751370999999999,15.226685999999999,14.959276000000001,14.642076000000001,13.955817000000001,13.494535,13.283809,13.1121,12.854434,12.376986,11.870122,11.496350999999999,11.169088,10.871133,10.594224,11.23067
57-2803735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44193999999999994,0.8148449999999999,1.148967,1.502842,3.18934,3.533992,3.742997,3.942253,4.4491190000000005,4.883826,5.224096,6.005599,6.66175,6.905003999999999,7.021336,7.38125,7.7296119999999995,8.159658,8.712306,9.593850999999999,9.471873,9.979018,10.339166,10.827959,11.199324,11.934545,12.166323,12.520627000000001,12.934422999999999,13.187998,13.684951000000002,14.060038,14.388679999999999,14.893889999999999,15.186279999999998,15.737729999999999,16.056128,16.254683,16.631954999999998,16.037485,15.5128,15.245389999999999,14.928189999999999,14.241931,13.780648999999999,13.569923000000001,13.398214999999999,13.140548999999998,12.6631,12.156236,11.782466000000001,11.455203,11.157247,10.880338,11.516785
58-2803734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37290500000000004,0.7070270000000001,1.060902,2.7474,3.092053,3.3010580000000003,3.500314,4.00718,4.441886,4.782156,5.5636589999999995,6.21981,6.463064,6.579397,6.939310000000001,7.287672,7.717718,8.270366000000001,9.151911,9.029933,9.537078,9.897226,10.386019000000001,10.757385000000001,11.492605000000001,11.724383,12.078687,12.492484,12.746058,13.243012,13.618098999999999,13.94674,14.45195,14.74434,15.29579,15.614188,15.812743,16.209104999999997,16.479425,15.95474,15.68733,15.37013,14.683871,14.222589000000001,14.011863,13.840155,13.582489,13.105039999999999,12.598175999999999,12.224406,11.897143,11.599186999999999,11.322278,11.958725
59-2803732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.334122,0.6879970000000001,2.3764950000000002,2.721148,2.930153,3.129409,3.636275,4.070981,4.411251,5.192755,5.848905,6.092159,6.208492,6.568405,6.916767,7.346813,7.899461,8.781006,8.659028,9.166172999999999,9.526321000000001,10.015114,10.38648,11.121701,11.353477999999999,11.707782,12.121578999999999,12.375153,12.872107000000002,13.247194,13.575835000000001,14.083045000000002,14.375435000000001,14.926885,15.243282999999998,15.443838000000001,15.8402,16.433671,16.327645,16.060235000000002,15.743035,15.056776000000001,14.595494,14.384768,14.21306,13.955394,13.477945000000002,12.971081,12.59731,12.270047,11.972092,11.695183,12.33163
60-2803730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.353876,2.042373,2.3870259999999996,2.596031,2.795287,3.3021529999999997,3.73686,4.07713,4.858633,5.514783,5.758037,5.87437,6.2342830000000005,6.582644999999999,7.012691,7.565339999999999,8.446885,8.324906,8.832051,9.192199,9.680992,10.052358,10.787579,11.019357000000001,11.373660000000001,11.787457,12.041031,12.537985,12.913072,13.241714000000002,13.748923000000001,14.039313,14.592763,14.909161,15.107717000000001,15.506079000000001,16.101549,16.624234,16.394357,16.077157,15.390898000000002,14.929616000000001,14.71889,14.547181,14.289515,13.812067,13.305202,12.931432000000001,12.604169,12.306214,12.029305,12.665751
61-2803728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.688498,2.03315,2.242155,2.441411,2.948277,3.3829839999999995,3.7232540000000003,4.504757,5.160908,5.404162,5.520494,5.880408,6.22877,6.658816000000001,7.211464,8.093009,7.971031,8.478176,8.838324,9.327117,9.698482,10.433703,10.665481,11.019785,11.433581,11.687156,12.184109,12.559197,12.887838,13.393048,13.685438000000001,14.236888,14.555285999999999,14.753841,15.150203,15.745673000000002,16.270357999999998,16.536768,16.431032000000002,15.744773,15.283491,15.072764999999999,14.901057000000002,14.643391000000001,14.165942000000001,13.659078,13.285307999999999,12.958045,12.660089,12.38318,13.019627
62-2803751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.344652,0.553657,0.752913,1.259779,1.6944860000000002,2.0347560000000002,2.816259,3.47241,3.715664,3.8319959999999997,4.19191,4.540272,4.970318,5.522966,6.404511,6.282533,6.789678,7.149825999999999,7.638619,8.009984,8.745205,8.976983,9.331287,9.745083000000001,9.998658,10.495611,10.870699,11.19934,11.70455,11.996939999999999,12.54839,12.868788,13.065342999999999,13.461704999999998,14.057175,14.58186,14.850270000000002,15.165470000000001,15.637091,15.175809,14.965082999999998,14.793373999999998,14.535707999999998,14.05826,13.551395000000001,13.177625,12.850361999999999,12.552407,12.275497,12.911944
63-2804639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20900500000000002,0.408261,0.914127,1.348834,1.6891040000000002,2.4706069999999998,3.126757,3.370011,3.4863440000000003,3.846257,4.19462,4.624666,5.177314,6.058859,5.936881,6.444025,6.804173,7.292967,7.664332000000001,8.399553,8.631331,8.985634,9.399431,9.653006,10.149958999999999,10.525046000000001,10.853688,11.360897999999999,11.653288,12.204738,12.523136000000001,12.721691,13.116052999999999,13.713523,14.238207999999998,14.502617,14.819818,15.291438000000001,14.830156,14.61943,14.447722,14.190056,13.712607,13.205743,12.831972,12.504710000000001,12.206754,11.929845,12.566292
64-2803750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.199256,0.705122,1.139829,1.480099,2.261602,2.917753,3.161006,3.277339,3.6372519999999997,3.985615,4.415661,4.968309,5.849854,5.727876,6.235021,6.595167999999999,7.083962,7.4553270000000005,8.190548,8.422326,8.776629,9.190425999999999,9.444001,9.940954,10.316041,10.644683,11.151893,11.444283,11.993733,12.314131,12.512686,12.907048,13.504518,14.027203,14.295613000000001,14.612813000000001,15.082432999999998,14.621151000000001,14.410425,14.238717000000001,13.981051,13.503601999999999,12.996738,12.622968,12.295705,11.997749,11.720839999999999,12.357287
65-2803752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.505866,0.940573,1.280843,2.062346,2.718496,2.96175,3.0780830000000003,3.437996,3.7863589999999996,4.216405,4.7690529999999995,5.6505980000000005,5.52862,6.035764,6.395912,6.8847059999999995,7.256071,7.991292,8.22307,8.577373,8.99117,9.244745,9.741698,10.116785,10.445427,10.952637,11.243027,11.794477,12.112875,12.31143,12.709792,13.303262,13.827947,14.096357000000001,14.413557,14.883176999999998,14.421895000000001,14.211169,14.039461,13.781795,13.304345999999999,12.797482,12.423712,12.096449,11.798492999999999,11.521583999999999,12.158031
66-2803723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43470699999999995,0.774977,1.5564799999999999,2.21263,2.455884,2.5722169999999998,2.93213,3.2804919999999997,3.710539,4.263187,5.144732,5.022753,5.529898,5.890046,6.37884,6.750205,7.4854259999999995,7.717204,8.071507,8.485304,8.738878,9.235832,9.610919,9.939561,10.446769999999999,10.737161,11.28861,11.607009,11.805564,12.201926,12.797396,13.322080999999999,13.590489999999999,13.907691,14.59395,14.738029000000001,14.527303,14.355595000000001,14.097929,13.620479999999999,13.113616,12.739844999999999,12.412582,12.114627,11.837717999999999,12.474165
67-2803721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34026999999999996,1.121773,1.777924,2.021178,2.13751,2.497424,2.845786,3.275832,3.8284800000000003,4.710025,4.588047,5.095192,5.4553400000000005,5.944133,6.315498000000001,7.050719,7.282497,7.636800999999999,8.050597,8.304172,8.801125,9.176213,9.504854,10.010064,10.302454,10.853904,11.174302,11.372857000000002,11.767219,12.362689,12.887374000000001,13.153784,13.472984,14.159243,14.303323,14.092597,13.920888,13.663222,13.185773999999999,12.679909,12.306139,11.977876,11.679921,11.404011,12.039458
68-2803718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.781503,1.437654,1.680908,1.7972400000000002,2.1571540000000002,2.505516,2.935562,3.48821,4.3697550000000005,4.247776999999999,4.7549220000000005,5.115069999999999,5.603863,5.9752279999999995,6.7104490000000006,6.942227000000001,7.296531,7.710327,7.963902,8.460855,8.835942999999999,9.164584,9.671794,9.964184,10.515634,10.834032,11.030586999999999,11.428949000000001,12.022419000000001,12.549104,12.815514,13.132714000000002,13.818973000000002,13.963053,13.752327,13.580618,13.322951999999999,12.845504,12.338639,11.964869,11.637606,11.339651,11.062741,11.699188000000001
69-2803720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.658151,0.9014049999999999,1.0177370000000001,1.377651,1.726013,2.156059,2.708707,3.5902519999999996,3.4682739999999996,3.975419,4.335566,4.8243599999999995,5.195725,5.930946,6.162724,6.517028,6.930824,7.184399000000001,7.681352,8.056439,8.385081,8.890291,9.182681,9.734131,10.052529,10.253084,10.647446,11.242916000000001,11.767600999999999,12.034011,12.351211,13.037469999999999,13.498752,13.709478,13.881185999999998,13.783148,13.305698999999999,12.798835,12.425065,12.097802,11.799847,11.522936999999999,12.159384
70-2803719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.243254,0.359587,0.7195,1.067862,1.497908,2.050557,2.932102,2.810123,3.317268,3.6774160000000005,4.166208999999999,4.537575,5.272796,5.504573000000001,5.858877,6.272673999999999,6.526248000000001,7.023202,7.398289,7.72693,8.23414,8.526530000000001,9.07798,9.396378,9.592934,9.991295,10.586766,11.111450999999999,11.37786,11.69506,12.381319,12.842601,13.053328,13.225036,13.482702,13.69985,13.192985,12.819215,12.491952000000001,12.193997,11.917088,12.553533999999999
71-2803711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.11633299999999999,0.476246,0.824608,1.2546540000000002,1.8073029999999999,2.688848,2.566869,3.074014,3.434162,3.9229550000000004,4.294321,5.029542,5.2613199999999996,5.615623,6.02942,6.282994,6.779947999999999,7.155035000000001,7.483677,7.990886,8.281276,8.834726,9.153124,9.35168,9.748042,10.343511999999999,10.866197,11.132606,11.449807,12.138065,12.599347,12.810074,12.979782,13.239448000000001,13.456596,12.949732000000001,12.576961,12.248698,11.950743,11.674833999999999,12.31028
72-2806217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.359914,0.708276,1.1383219999999998,1.69097,2.572515,2.4505369999999997,2.957682,3.317829,3.8066230000000005,4.177988,4.913208999999999,5.144987,5.49929,5.913087,6.1666620000000005,6.663614999999999,7.038702000000001,7.367344,7.872553999999999,8.164944,8.716394000000001,9.034792,9.235347,9.631708999999999,10.227179,10.749864,11.016274000000001,11.335474000000001,12.019733,12.481015,12.691741,12.865449,13.121115,13.341263,12.833399,12.460628999999999,12.132366000000001,11.83441,11.557501,12.194948
73-2803708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.348362,0.778408,1.331057,2.212601,2.090623,2.597768,2.957916,3.446709,3.818075,4.553296,4.785073000000001,5.139377,5.553173999999999,5.806748000000001,6.3037019999999995,6.678789,7.00743,7.514639999999999,7.80503,8.35648,8.674878,8.873434,9.269795,9.865266,10.391950999999999,10.656360000000001,10.97356,11.659819,12.123101,12.331828,12.503536,12.761202,12.98135,12.474485000000001,12.100715,11.773452,11.475497,11.198588,11.835034
74-2803706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.430046,0.9826940000000001,1.864239,1.742261,2.249406,2.609554,3.098347,3.4697129999999996,4.204934,4.436711,4.791015,5.204812,5.458386,5.9553400000000005,6.330426999999999,6.6590679999999995,7.166278,7.458667999999999,8.010117999999999,8.328516,8.527072,8.923433000000001,9.518904,10.043589,10.309998,10.627198,11.313457000000001,11.774739,11.985466,12.157174000000001,12.41484,12.899288,12.530847999999999,12.157077000000001,11.830814,11.531858999999999,11.25495,11.891397
75-2804634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5526479999999999,1.434193,1.312215,1.8193599999999999,2.1795080000000002,2.668301,3.0396669999999997,3.774888,4.006665,4.360969,4.7747660000000005,5.02834,5.525294000000001,5.900380999999999,6.2290220000000005,6.736232000000001,7.026622,7.578072,7.89647,8.095025999999999,8.491387,9.086858,9.611543,9.877952,10.195152,10.881411,11.342692999999999,11.55342,11.725128,11.982794,12.467242,12.960894,12.587123,12.259861,11.961905,11.684996,12.321442999999999
76-2803705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.881545,0.759567,1.266712,1.62686,2.115653,2.487019,3.222239,3.454017,3.808321,4.222117,4.475692,4.972646,5.347733,5.676374,6.181584,6.475974,7.027424000000001,7.345822,7.542377,7.940739,8.53621,9.060894000000001,9.327304,9.644504,10.328763,10.792045,11.002771000000001,11.17448,11.432146000000001,11.916594,12.416459,12.790229,12.813509,12.514553,12.238644,12.874091
77-2803703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.180225,0.68737,1.047517,1.536311,1.907676,2.642897,2.874675,3.2289779999999997,3.642775,3.89635,4.3933029999999995,4.76839,5.097032,5.604242,5.896632,6.446082,6.764480000000001,6.9630350000000005,7.359397,7.954867,8.479552,8.745961999999999,9.063162,9.749421,10.210703,10.421429,10.593136999999999,10.850802999999999,11.335252,11.835116000000001,12.208886,12.537149000000001,12.834105000000001,13.120189000000002,12.778567
78-2804580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.507145,0.867293,1.3600860000000001,1.731452,2.466673,2.69845,3.052754,3.4665510000000004,3.720125,4.217079,4.592166000000001,4.920807,5.428017,5.720407,6.271857,6.590255,6.788811,7.185172000000001,7.7806429999999995,8.305328,8.571736999999999,8.888937,9.575196,10.036478,10.247205000000001,10.418913,10.676578999999998,11.161027,11.660892,12.034661999999999,12.362925,12.659880000000001,12.997211,12.604343
79-2804213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360148,0.852942,1.224307,1.959528,2.191306,2.5456090000000002,2.959406,3.21298,3.7099339999999996,4.085021,4.413663,4.920872,5.213262,5.764712,6.083111,6.281666,6.678028,7.273498,7.798183,8.064592,8.381793,9.068050999999999,9.529333,9.74006,9.911767999999999,10.169433999999999,10.653883,11.153747000000001,11.527517,11.855780000000001,12.152735,12.51782,12.097197999999999
80-2804211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49279399999999995,0.864159,1.59938,1.8311580000000003,2.185461,2.5992580000000003,2.852832,3.349786,3.724873,4.053515,4.558724,4.851115,5.402564,5.720962999999999,5.919518,6.31588,6.91135,7.436035,7.702444,8.019645,8.705903999999999,9.167185,9.377912,9.549619999999999,9.807286,10.291735000000001,10.791599,11.165369,11.493632,11.790588,12.155672000000001,11.73505
81-2804209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.371366,1.108586,1.3403639999999999,1.694668,2.1084650000000003,2.3620389999999998,2.858993,3.23408,3.562721,4.067931,4.362321,4.913771,5.232169,5.430724,5.827086,6.422557,6.947241,7.213651,7.530850999999999,8.21711,8.678392,8.889119,9.060827,9.318493,9.802941,10.300806,10.676575999999999,11.004839,11.301794000000001,11.664878999999999,11.246257
82-2804207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.737221,0.9689989999999999,1.323302,1.7370990000000002,1.990674,2.4876270000000003,2.862714,3.1913560000000003,3.6985660000000005,3.9909559999999997,4.542406,4.860804,5.059359,5.455721,6.051191,6.575875999999999,6.842285,7.159486,7.845745,8.307027,8.517752999999999,8.689461,8.947127,9.431576,9.93144,10.30521,10.633473,10.930429,11.295513,10.874891
83-2804205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.231778,0.5860810000000001,0.999878,1.2534530000000002,1.7504060000000001,2.125493,2.454135,2.961345,3.253735,3.803185,4.121583,4.320138,4.7165,5.31197,5.836655,6.103065,6.4202650000000006,7.106524,7.567806,7.778532000000001,7.950239999999999,8.207906,8.692355000000001,9.192219,9.565989,9.894252,10.191208,10.556292,10.13567
84-2804204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.354304,0.7681,1.021675,1.518628,1.893716,2.222357,2.7275669999999996,3.021957,3.573407,3.891805,4.0903599999999996,4.486722,5.082192,5.606877,5.873287,6.190487,6.876746000000001,7.3380279999999996,7.548754,7.718463000000001,7.978128,8.462577,8.962442,9.336212,9.664475,9.96143,10.326514,9.905892999999999
