순번_정류장ID,1-2805963,2-2801100,3-2801118,4-2801127,5-2801140,6-2801304,7-2801324,8-2801332,9-2801379,10-2801433,11-2801465,12-2805642,13-2801527,14-2801514,15-2801509,16-2801497,17-2801482,18-2801492,19-2801524,20-2801602,21-2801658,22-2801672,23-2801684,24-2801718,25-2801745,26-2801752,27-2801759,28-2801768,29-2801790,30-2801996,31-2802015,32-2802043,33-2802686,34-2802717,35-2802724,36-2802732,37-2802739,38-2802751,39-2802742,40-2802722,41-2802707,42-2802715,43-2802729,44-2805440,45-2802632,46-2803129,47-2803120,48-2805594,49-2803115,50-2803134,51-2803231,52-2803226,53-2803113,54-2803106,55-2803048,56-2803109,57-2803227,58-2803239,59-2803240,60-2803236,61-2803248,62-2804859,63-2803205,64-2806612,65-2803265
50-2803134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.405945,0.797315,1.009157,1.231442,1.520685,2.009147,2.070825,2.439387,2.8039650000000003,2.960978,3.703643,3.786547,4.090529,4.431042,4.829707
51-2803231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39437,0.8642120000000001,1.0864969999999998,1.3767399999999999,1.8642029999999998,1.6678810000000002,2.0364419999999996,2.40102,2.558034,3.300698,3.3836019999999998,3.686584,4.0270980000000005,4.425762000000001
52-2803226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.469842,0.692127,0.9813700000000001,1.469833,1.2735100000000001,1.6420720000000002,2.01465,2.171664,2.914328,2.997232,3.301214,3.6417269999999995,4.039391999999999
53-2803113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22328499999999998,0.512528,1.00099,1.485982,1.8482299999999998,2.2208080000000003,2.377821,3.120486,3.20339,3.507372,3.8478849999999998,4.24555
54-2803106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.289244,0.777706,1.268384,1.624945,1.997523,2.154537,2.897201,2.980106,3.283087,3.6236010000000003,4.022266
55-2803048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.488462,0.97914,1.335702,1.70828,1.865293,2.607958,2.690862,2.9938439999999997,3.334357,3.734022
56-2803109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49067799999999995,0.847239,1.219818,1.376831,2.119495,2.2024,2.5053810000000003,2.846895,3.24556
57-2803227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.368562,0.7411399999999999,0.8981530000000001,1.640818,1.7237220000000002,2.027704,2.368217,2.766882
58-2803239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372579,0.5295920000000001,1.272257,1.355161,1.659142,1.999656,2.3983209999999997
59-2803240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15701400000000001,0.8996780000000001,0.982582,1.286564,1.627078,2.0257419999999997
60-2803236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7426649999999999,0.825569,1.128551,1.469064,1.8677290000000002
61-2803248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.092904,0.396886,0.7374,1.1360649999999999
62-2804859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30398200000000003,0.6444949999999999,1.04316
63-2803205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.340514,0.754179
64-2806612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41366499999999995
65-2803265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
