순번_정류장ID,1-2807273,2-2800328,3-2800640,4-2800636,5-2800628,6-2804911,7-2807266,8-2806214,9-2806242,10-2806244,11-2801157,12-2801153,13-2801147,14-2801135,15-2801131,16-2801122,17-2801119,18-2800848,19-2801098,20-2801070,21-2801041,22-2800837,23-2801007,24-2800983,25-2800836,26-2800835,27-2800965,28-2800843,29-2800832,30-2800962,31-2800990,32-2801012,33-2801023,34-2801040,35-2801074,36-2800834,37-2801081,38-2801066,39-2801056,40-2801045,41-2804917,42-2800131,43-2805738,44-2800126,45-2800125,46-2800130,47-2800132,48-2800134,49-2800138,50-2800139,51-2800144,52-2800172,53-2800179,54-2800182,55-2800186,56-2800192,57-2800199,58-2800207,59-2800212,60-2800218,61-2800219,62-2800223,63-2800231,64-2806090
45-2800125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.441738,0.809988,1.0372080000000001,1.255497,1.4088310000000002,1.6577420000000003,1.8153620000000004,2.1508080000000005,2.4250710000000004,2.7526090000000005,3.0441550000000004,3.693849,3.9149380000000003,4.309073000000001,4.544844,4.667677,4.9611220000000005,5.236154000000001,6.026373000000001
46-2800130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36825,0.5954699999999999,0.8137589999999999,0.9670929999999999,1.2160039999999999,1.373624,1.70907,1.983333,2.310871,2.602417,3.252111,3.4732000000000003,3.867335,4.103106,4.225939,4.5193840000000005,4.794416000000001,5.5846350000000005
47-2800132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22721999999999998,0.44550899999999993,0.5988429999999999,0.8477539999999999,1.005374,1.34082,1.6150829999999998,1.942621,2.234167,2.8838609999999996,3.1049499999999997,3.4990849999999996,3.7348559999999997,3.8576889999999997,4.151134,4.426166,5.216385000000001
48-2800134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21828899999999998,0.371623,0.620534,0.778154,1.1136,1.3878629999999998,1.715401,2.006947,2.6566409999999996,2.8777299999999997,3.2718649999999996,3.5076359999999998,3.6304689999999997,3.923914,4.198946,4.989165
49-2800138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.153334,0.402245,0.5598650000000001,0.8953110000000001,1.1695740000000001,1.497112,1.788658,2.438352,2.659441,3.053576,3.2893470000000002,3.41218,3.7056250000000004,3.9806570000000003,4.770876
50-2800139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24891100000000002,0.40653100000000003,0.7419770000000001,1.0162400000000003,1.3437780000000004,1.6353240000000004,2.2850180000000004,2.5061070000000005,2.9002420000000004,3.1360130000000006,3.2588460000000006,3.5522910000000003,3.8273230000000003,4.617542
51-2800144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15762,0.493066,0.767329,1.094867,1.3864130000000001,2.0361070000000003,2.2571960000000004,2.6513310000000003,2.8871020000000005,3.0099350000000005,3.3033800000000006,3.5784120000000006,4.368631000000001
52-2800172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.335446,0.6097090000000001,0.937247,1.228793,1.878487,2.099576,2.493711,2.729482,2.852315,3.14576,3.420792,4.211011
53-2800179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.27426300000000003,0.601801,0.8933470000000001,1.543041,1.7641300000000002,2.158265,2.3940360000000003,2.5168690000000002,2.810314,3.085346,3.875565
54-2800182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327538,0.619084,1.268778,1.4898669999999998,1.8840019999999997,2.119773,2.242606,2.5360509999999996,2.8110829999999996,3.6013019999999996
55-2800186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.291546,0.9412400000000001,1.1623290000000002,1.556464,1.792235,1.915068,2.208513,2.483545,3.273764
56-2800192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.649694,0.870783,1.264918,1.500689,1.623522,1.9169669999999999,2.191999,2.982218
57-2800199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22108899999999998,0.615224,0.850995,0.9738279999999999,1.2672729999999999,1.5423049999999998,2.332524
58-2800207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.394135,0.6299060000000001,0.752739,1.046184,1.321216,2.111435
59-2800212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.235771,0.35860400000000003,0.652049,0.927081,1.7173
60-2800218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.122833,0.4162779999999999,0.6913099999999999,1.4815289999999999
61-2800219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29344499999999996,0.5684769999999999,1.358696
62-2800223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.275032,1.065251
63-2800231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.790219
64-2806090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
