순번_정류장ID,1-2805981,2-2807034,3-2805982,4-2806072,5-2803328,6-2803305,7-2802994,8-2803011,9-2803018,10-2803022,11-2803030,12-2802644,13-2802965,14-2802959,15-2802641,16-2803003,17-2803008,18-2803013,19-2803004,20-2802997,21-2802990,22-2802636,23-2802955,24-2802936,25-2802918,26-2802864,27-2802824,28-2802618,29-2802176,30-2806506,31-2806502,32-2806620,33-2802135,34-2802124,35-2802114,36-2802097,37-2802068,38-2802032,39-2802007,40-2802006,41-2802016,42-2802028,43-2806611,44-2802031,45-2802010,46-2801983,47-2801956,48-2801945,49-2803645,50-2801666,51-2801633,52-2801192,53-2801636,54-2801604,55-2801564,56-2801520,57-2801485,58-2801450,59-2801438,60-2805321,61-2801461,62-2801462,63-2804438,64-2803790,65-2803644,66-2800676,67-2800667,68-2800657,69-2800646,70-2800629,71-2800613,72-2800615,73-2806215,74-2807461,75-2806729,76-2806175,77-2806603,78-2806657,79-2805025,80-2805873,81-2805844,82-2804905,83-2805409,84-2805414,85-2805537,86-2805993,87-2805411,88-2806158,89-2806602,90-2807420,91-2807181,92-2806169,93-2807223,94-2806865
52-2801192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.365939,0.618466,0.8849309999999999,1.1521379999999999,1.4631459999999998,1.782371,2.219508,2.818124,2.966654,3.15353,3.717334,3.851878,5.76934,6.500146,6.840197,7.012728,7.390206,8.014806,8.45746,8.760750999999999,9.528932999999999,10.015020999999999,10.371763999999999,10.835603999999998,11.122705999999999,12.537973,12.838536,13.000981999999999,13.201166999999998,13.449799999999998,13.800418999999998,14.114335999999998,14.945698999999998,15.155254999999997,15.657301999999996,15.882481999999996,16.259116999999996,16.841382999999997,17.621397999999996,17.999180999999997,18.643380999999998,19.195324
53-2801636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.252527,0.518992,0.7861990000000001,1.097207,1.416432,1.8535689999999998,2.452185,2.600715,2.787591,3.351395,3.485939,5.403401000000001,6.134207000000001,6.474258000000001,6.646789000000001,7.024267000000001,7.648867000000001,8.091521,8.394812,9.162994,9.649082,10.005825,10.469664999999999,10.756767,12.172034,12.472597,12.635043,12.835227999999999,13.083860999999999,13.434479999999999,13.748396999999999,14.579759999999998,14.789315999999998,15.291362999999997,15.516542999999997,15.893177999999997,16.475443999999996,17.255458999999995,17.633241999999996,18.277441999999997,18.829385
54-2801604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.266465,0.533672,0.8446800000000001,1.1639050000000002,1.601042,2.1996580000000003,2.3481880000000004,2.535064,3.0988680000000004,3.2334120000000004,5.150874,5.88168,6.221731,6.394262,6.77174,7.39634,7.8389940000000005,8.142285000000001,8.910467,9.396555000000001,9.753298000000001,10.217138,10.504240000000001,11.919507000000001,12.220070000000002,12.382516,12.582701,12.831334,13.181953,13.49587,14.327233,14.536788999999999,15.038835999999998,15.264015999999998,15.640650999999998,16.222917,17.002931999999998,17.380715,18.024915,18.576858
55-2801564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26720700000000003,0.578215,0.89744,1.334577,1.933193,2.0817229999999998,2.2685989999999996,2.8324029999999993,2.9669469999999993,4.884409,5.615215,5.955266,6.127797,6.505275,7.129875,7.572529,7.87582,8.644002,9.130090000000001,9.486833,9.950673,10.237775000000001,11.653042000000001,11.953605000000001,12.116051,12.316236,12.564869,12.915488,13.229405,14.060768,14.270323999999999,14.772370999999998,14.997550999999998,15.374185999999998,15.956451999999999,16.736466999999998,17.11425,17.75845,18.310393
56-2801520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.311008,0.630233,1.06737,1.665986,1.814516,2.001392,2.5651960000000003,2.6997400000000003,4.617202000000001,5.348008000000001,5.688059000000001,5.860590000000001,6.238068000000001,6.862668000000001,7.305322000000001,7.608613000000001,8.376795000000001,8.862883000000002,9.219626000000002,9.683466000000001,9.970568000000002,11.385835000000002,11.686398000000002,11.848844000000001,12.049029,12.297662,12.648281,12.962198,13.793561,14.003117,14.505163999999999,14.730343999999999,15.106978999999999,15.689245,16.46926,16.847043,17.491243,18.043186000000002
57-2801485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.319225,0.756362,1.354978,1.503508,1.690384,2.254188,2.388732,4.306194,5.037,5.377051,5.549582,5.92706,6.55166,6.994314,7.297605,8.065787,8.551875,8.908618,9.372458,9.65956,11.074827,11.375390000000001,11.537836,11.738021,11.986654,12.337273,12.65119,13.482553,13.692108999999999,14.194155999999998,14.419335999999998,14.795970999999998,15.378236999999999,16.158251999999997,16.536035,17.180235,17.732178
58-2801450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.437137,1.0357530000000001,1.1842830000000002,1.3711590000000002,1.9349630000000002,2.069507,3.986969,4.7177750000000005,5.057826,5.230357000000001,5.607835000000001,6.232435000000001,6.675089000000001,6.9783800000000005,7.746562000000001,8.232650000000001,8.589393000000001,9.053233,9.340335000000001,10.755602000000001,11.056165000000002,11.218611000000001,11.418796,11.667429,12.018048,12.331965,13.163328,13.372883999999999,13.874930999999998,14.100110999999998,14.476745999999999,15.059012,15.839027,16.21681,16.86101,17.412953
59-2801438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.598616,0.7471460000000001,0.9340220000000001,1.497826,1.63237,3.5498320000000003,4.280638000000001,4.6206890000000005,4.793220000000001,5.170698000000001,5.795298000000001,6.237952000000001,6.541243000000001,7.309425000000001,7.795513000000001,8.152256000000001,8.616096,8.903198000000001,10.318465000000002,10.619028000000002,10.781474000000001,10.981659,11.230292,11.580911,11.894828,12.726191,12.935747,13.437793999999998,13.662973999999998,14.039608999999999,14.621875,15.40189,15.779672999999999,16.423873,16.975816000000002
60-2805321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.14853,0.335406,0.89921,1.033754,2.951216,3.682022,4.022073,4.194604,4.572082,5.196682,5.639336,5.942627,6.710808999999999,7.196896999999999,7.553639999999999,8.017479999999999,8.304582,9.719849,10.020412,10.182858,10.383042999999999,10.631675999999999,10.982294999999999,11.296211999999999,12.127574999999998,12.337130999999998,12.839177999999997,13.064357999999997,13.440992999999997,14.023258999999998,14.803273999999998,15.181057,15.825256999999999,16.3772
61-2801461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.186876,0.75068,0.885224,2.802686,3.533492,3.8735429999999997,4.046074,4.423552,5.048152,5.490806,5.794097,6.562279,7.048367,7.40511,7.86895,8.156052,9.571319,9.871882000000001,10.034328,10.234513,10.483146,10.833765,11.147682,11.979045,12.188600999999998,12.690647999999998,12.915827999999998,13.292462999999998,13.874728999999999,14.654743999999999,15.032526999999998,15.676726999999998,16.228669999999997
62-2801462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.563804,0.698348,2.6158099999999997,3.346616,3.686667,3.859198,4.236676,4.861276,5.30393,5.607221,6.375403,6.861491,7.218234,7.682074,7.969176,9.384443000000001,9.685006000000001,9.847452,10.047637,10.29627,10.646889,10.960806,11.792169,12.001724999999999,12.503771999999998,12.728951999999998,13.105586999999998,13.687852999999999,14.467868,14.845651,15.489851,16.041794
63-2804438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.134544,2.052006,2.782812,3.1228629999999997,3.295394,3.672872,4.297472,4.740126,5.043417,5.811598999999999,6.297686999999999,6.654429999999999,7.118269999999999,7.405371999999999,8.820639,9.121202,9.283648,9.483832999999999,9.732465999999999,10.083084999999999,10.397001999999999,11.228364999999998,11.437920999999998,11.939967999999997,12.165147999999997,12.541782999999997,13.124048999999998,13.904063999999998,14.281846999999999,14.926046999999999,15.477989999999998
64-2803790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.917462,2.648268,2.9883189999999997,3.16085,3.538328,4.162928,4.605582,4.908873,5.677054999999999,6.163142999999999,6.519885999999999,6.983725999999999,7.270827999999999,8.686094999999998,8.986657999999998,9.149103999999998,9.349288999999997,9.597921999999997,9.948540999999997,10.262457999999997,11.093820999999997,11.303376999999996,11.805423999999995,12.030603999999995,12.407238999999995,12.989504999999996,13.769519999999996,14.147302999999997,14.791502999999997,15.343445999999997
65-2803644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7308060000000001,1.0708570000000002,1.2433880000000002,1.6208660000000001,2.2454660000000004,2.6881200000000005,2.9914110000000003,3.759593,4.245681,4.602424,5.066264,5.353366,6.768633,7.069196000000001,7.231642000000001,7.431827000000001,7.680460000000001,8.031079000000002,8.344996000000002,9.176359000000001,9.385915,9.887962,10.113142,10.489777,11.072043,11.852058000000001,12.229841,12.874041,13.425984
66-2800676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34005100000000005,0.5125820000000001,0.8900600000000001,1.5146600000000001,1.9573140000000002,2.260605,3.028787,3.514875,3.871618,4.335458,4.62256,6.037827,6.33839,6.5008360000000005,6.701021000000001,6.949654000000001,7.300273000000001,7.614190000000001,8.445553,8.655109,9.157155999999999,9.382335999999999,9.758970999999999,10.341237,11.121252,11.499035,12.143234999999999,12.695177999999999
67-2800667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.172531,0.550009,1.174609,1.617263,1.9205539999999999,2.6887359999999996,3.1748239999999996,3.5315669999999995,3.9954069999999993,4.282508999999999,5.697775999999999,5.998339,6.160785,6.36097,6.609603,6.960222,7.274139,8.105502,8.315057999999999,8.817104999999998,9.042284999999998,9.418919999999998,10.001185999999999,10.781201,11.158984,11.803184,12.355127
68-2800657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37747800000000004,1.002078,1.4447320000000001,1.748023,2.5162050000000002,3.0022930000000003,3.359036,3.822876,4.109978,5.525245,5.825808,5.988254,6.188439000000001,6.437072000000001,6.787691000000001,7.101608000000001,7.932971,8.142527,8.644573999999999,8.869753999999999,9.246388999999999,9.828655,10.60867,10.986453000000001,11.630653,12.182596
69-2800646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6246,1.0672540000000001,1.3705450000000001,2.1387270000000003,2.6248150000000003,2.981558,3.445398,3.7325,5.147767,5.44833,5.610776,5.810961000000001,6.059594000000001,6.410213000000001,6.724130000000001,7.555493,7.765049,8.267096,8.492276,8.868911,9.451177000000001,10.231192000000002,10.608975000000001,11.253175,11.805118
70-2800629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.442654,0.745945,1.5141269999999998,2.000215,2.3569579999999997,2.8207979999999995,3.1078999999999994,4.523166999999999,4.823729999999999,4.9861759999999995,5.186361,5.434994,5.785613,6.09953,6.930892999999999,7.140448999999999,7.6424959999999995,7.8676759999999994,8.244311,8.826577,9.606592000000001,9.984375,10.628575,11.180518
71-2800613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.303291,1.071473,1.557561,1.914304,2.378144,2.665246,4.080513,4.381076,4.543522,4.743707000000001,4.99234,5.3429590000000005,5.6568760000000005,6.488239,6.697795,7.199842,7.425022,7.8016570000000005,8.383923000000001,9.163938000000002,9.541721000000003,10.185921000000002,10.737864000000002
72-2800615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7681819999999999,1.25427,1.611013,2.074853,2.361955,3.777222,4.077785,4.2402310000000005,4.440416000000001,4.689049000000001,5.039668000000001,5.353585000000001,6.184948,6.394504,6.8965510000000005,7.1217310000000005,7.498366000000001,8.080632000000001,8.860647000000002,9.238430000000001,9.88263,10.434573
73-2806215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.486088,0.842831,1.306671,1.5937729999999999,3.0090399999999997,3.3096029999999996,3.4720489999999997,3.6722339999999996,3.9208669999999994,4.2714859999999994,4.5854029999999995,5.416765999999999,5.626321999999999,6.128368999999999,6.353548999999999,6.7301839999999995,7.312449999999999,8.092464999999999,8.470247999999998,9.114447999999998,9.666390999999997
74-2807461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.356743,0.820583,1.107685,2.522952,2.823515,2.985961,3.186146,3.434779,3.785398,4.099315,4.9306779999999995,5.1402339999999995,5.642281,5.867461,6.244096,6.826362,7.606376999999999,7.984159999999999,8.628359999999999,9.180302999999999
75-2806729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46384,0.750942,2.1662090000000003,2.466772,2.6292180000000003,2.829403,3.078036,3.428655,3.742572,4.573935,4.783491,5.285538,5.510718,5.887353,6.469619,7.2496339999999995,7.6274169999999994,8.271616999999999,8.823559999999999
76-2806175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.287102,1.702369,2.002932,2.165378,2.365563,2.6141959999999997,2.9648149999999998,3.2787319999999998,4.110094999999999,4.3196509999999995,4.821698,5.0468779999999995,5.423513,6.0057789999999995,6.785793999999999,7.163576999999999,7.807776999999999,8.35972
77-2806603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.415267,1.71583,1.878276,2.078461,2.3270939999999998,2.677713,2.99163,3.822993,4.0325489999999995,4.534596,4.759776,5.136411,5.718677,6.498691999999999,6.876474999999999,7.520674999999999,8.072617999999999
78-2806657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.300563,0.463009,0.6631940000000001,0.911827,1.2624460000000002,1.5763630000000002,2.4077260000000003,2.6172820000000003,3.1193290000000005,3.3445090000000004,3.7211440000000002,4.30341,5.083425,5.461208,6.105408,6.657351
79-2805025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.162446,0.36263100000000004,0.611264,0.961883,1.2758,2.107163,2.316719,2.818766,3.043946,3.420581,4.002847,4.782862,5.160645,5.804844999999999,6.356788
80-2805873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.200185,0.448818,0.799437,1.113354,1.9447169999999998,2.154273,2.65632,2.8815,3.258135,3.840401,4.620416,4.998199,5.642398999999999,6.194341999999999
81-2805844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.248633,0.599252,0.913169,1.744532,1.954088,2.456135,2.681315,3.05795,3.6402159999999997,4.420230999999999,4.798013999999999,5.442213999999999,5.9941569999999995
82-2804905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.350619,0.664536,1.495899,1.7054550000000002,2.2075020000000003,2.4326820000000002,2.809317,3.391583,4.1715979999999995,4.5493809999999995,5.193580999999999,5.745524
83-2805409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.313917,1.14528,1.3548360000000002,1.8568830000000003,2.082063,2.458698,3.040964,3.820979,4.198762,4.842962,5.394905
84-2805414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.831363,1.040919,1.5429659999999998,1.7681459999999998,2.1447809999999996,2.7270469999999998,3.507062,3.884845,4.529045,5.080988
85-2805537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.209556,0.711603,0.936783,1.313418,1.895684,2.675699,3.053482,3.697682,4.249625
86-2805993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.502047,0.7272270000000001,1.1038620000000001,1.686128,2.466143,2.843926,3.4881260000000003,4.040069000000001
87-2805411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22518000000000002,0.601815,1.184081,1.964096,2.341879,2.986079,3.5380220000000002
88-2806158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.376635,0.958901,1.7389160000000001,2.116699,2.760899,3.3128420000000003
89-2806602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.582266,1.3622809999999999,1.7400639999999998,2.384264,2.936207
90-2807420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.780015,1.157798,1.8019980000000002,2.3539410000000003
91-2807181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.377783,1.021983,1.5739260000000002
92-2806169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6442,1.1961430000000002
93-2807223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5519430000000001
94-2806865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
