순번_정류장ID,65-2804580,66-2804213,67-2804211,68-2804209,69-2804207,70-2804205,71-2804204,72-2806290,73-2804202,74-2806292,75-2804578,76-2803610,77-2803612,78-2806226,79-2803613,80-2803860,81-2803861,82-2800256,83-2806225,84-2803862,85-2803865,86-2806899,87-2803971,88-2803970,89-2803968,90-2803966,91-2803964,92-2803962,93-2803960,94-2803958,95-2803956,96-2803954,97-2803952,98-2803993,99-2803995,100-2800298,101-2803997,102-2800290,103-2800289,104-2803934,105-2806662,106-2800286,107-2803932,108-2803596,109-2800283,110-2800281,111-2800280,112-2800278,113-2806663,114-2804031,115-2800260,116-2800275,117-2804713,118-2803598,119-2803600,120-2800273,121-2803601,122-2804331,123-2803581,124-2800271,125-2805489,126-2807150,127-2804581,128-2804582,129-2800267,130-2804032
103-2800289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.362009,1.306985,2.193147,2.479407,3.4708740000000002,3.915303,4.6247430000000005,5.196962,5.333896,6.274722000000001,7.005039000000001,7.237767000000001,7.563446000000001,7.74159,8.252726000000001,8.695655,8.898264000000001,9.079880000000001,9.334200000000001,9.815532000000001,10.322462000000002,10.686711,11.027646,11.328899,11.689087,12.327812000000002,12.52391
104-2803934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.944976,1.8311380000000002,2.117398,3.108865,3.553294,4.262734,4.834953,4.971887,5.912713,6.64303,6.875758,7.201437,7.379581,7.8907169999999995,8.333646,8.536255,8.717871,8.972191,9.453523,9.960453000000001,10.324702,10.665637,10.96689,11.327078,11.965803000000001,12.161901
105-2806662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8861620000000001,1.172422,2.163889,2.608318,3.317758,3.889977,4.026911,4.9677370000000005,5.698054000000001,5.930782000000001,6.256461000000001,6.434605,6.945741,7.38867,7.591279,7.772895,8.027215,8.508547,9.015477,9.379726,9.720661,10.021913999999999,10.382102,11.020827,11.216925
106-2800286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28626,1.277727,1.722156,2.431596,3.003815,3.140749,4.081575,4.811892,5.04462,5.370299,5.548443,6.059578999999999,6.502508,6.7051169999999995,6.8867329999999995,7.141052999999999,7.6223849999999995,8.129315,8.493564,8.834499,9.135752,9.495940000000001,10.134665000000002,10.330763000000001
107-2803932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.991467,1.435896,2.145336,2.717555,2.854489,3.795315,4.525632,4.75836,5.084039,5.262182999999999,5.773318999999999,6.216247999999999,6.418856999999999,6.600472999999999,6.854792999999999,7.336124999999999,7.843054999999999,8.207303999999999,8.548238999999999,8.849491999999998,9.209679999999999,9.848405,10.044502999999999
108-2803596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.444429,1.153869,1.7260879999999998,1.863022,2.803848,3.534165,3.7668929999999996,4.092572,4.270715999999999,4.781851999999999,5.224780999999999,5.427389999999999,5.609005999999999,5.863325999999999,6.344657999999999,6.851587999999999,7.215836999999999,7.556771999999999,7.858024999999999,8.218212999999999,8.856938,9.053035999999999
109-2800283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.70944,1.2816589999999999,1.418593,2.359419,3.089736,3.3224639999999996,3.6481429999999997,3.8262869999999998,4.337422999999999,4.780352,4.9829609999999995,5.1645769999999995,5.418896999999999,5.9002289999999995,6.407158999999999,6.771407999999999,7.112342999999999,7.413595999999999,7.773783999999999,8.412509,8.608607
110-2800281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5722189999999999,0.7091529999999999,1.649979,2.380296,2.613024,2.938703,3.116847,3.627983,4.070912,4.273521,4.455137,4.709457,5.190789,5.697718999999999,6.061967999999999,6.402902999999999,6.704155999999999,7.064343999999999,7.703068999999999,7.899166999999999
111-2800280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.136934,1.07776,1.808077,2.0408049999999998,2.366484,2.544628,3.055764,3.498693,3.7013019999999996,3.8829179999999996,4.137238,4.61857,5.1255,5.489749,5.830684,6.131937,6.492125,7.13085,7.326948
112-2800278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.940826,1.671143,1.903871,2.22955,2.4076940000000002,2.9188300000000003,3.361759,3.564368,3.745984,4.000304,4.481636,4.988566,5.352815,5.69375,5.995003,6.355191,6.993916,7.190014
113-2806663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.730317,0.963045,1.288724,1.466868,1.9780039999999999,2.420933,2.6235419999999996,2.8051579999999996,3.0594779999999995,3.5408099999999996,4.047739999999999,4.411988999999999,4.752923999999999,5.054176999999999,5.414364999999999,6.053089999999999,6.249187999999999
114-2804031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23272800000000002,0.558407,0.736551,1.247687,1.690616,1.893225,2.074841,2.329161,2.810493,3.3174230000000002,3.6816720000000003,4.022607000000001,4.323860000000001,4.684048000000001,5.322773000000001,5.518871000000001
115-2800260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.325679,0.503823,1.014959,1.457888,1.6604970000000001,1.8421130000000001,2.096433,2.5777650000000003,3.0846950000000004,3.4489440000000005,3.7898790000000004,4.091132,4.45132,5.090045,5.286143
116-2800275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.178144,0.6892799999999999,1.132209,1.334818,1.516434,1.7707540000000002,2.2520860000000003,2.7590160000000004,3.1232650000000004,3.4642000000000004,3.7654530000000004,4.125641000000001,4.764366000000001,4.960464000000001
117-2804713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5111359999999999,0.9540649999999999,1.156674,1.33829,1.59261,2.073942,2.5808720000000003,2.9451210000000003,3.2860560000000003,3.5873090000000003,3.9474970000000003,4.586222,4.78232
118-2803598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.442929,0.645538,0.827154,1.081474,1.5628060000000001,2.0697360000000002,2.4339850000000003,2.7749200000000003,3.0761730000000003,3.436361,4.075086000000001,4.271184000000001
119-2803600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20260899999999998,0.384225,0.6385449999999999,1.1198769999999998,1.626807,1.991056,2.331991,2.633244,2.993432,3.632157,3.828255
120-2800273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.181616,0.435936,0.917268,1.424198,1.7884470000000001,2.129382,2.430635,2.790823,3.429548,3.625646
121-2803601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25432,0.735652,1.242582,1.6068310000000001,1.947766,2.249019,2.609207,3.247932,3.44403
122-2804331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.481332,0.988262,1.352511,1.693446,1.994699,2.354887,2.993612,3.1897100000000003
123-2803581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.50693,0.8711789999999999,1.212114,1.513367,1.8735549999999999,2.5122799999999996,2.7083779999999997
124-2800271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.364249,0.705184,1.006437,1.366625,2.00535,2.201448
125-2805489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.340935,0.642188,1.002376,1.641101,1.837199
126-2807150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.301253,0.661441,1.300166,1.496264
127-2804581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360188,0.9989129999999999,1.195011
128-2804582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.638725,0.834823
129-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.196098
130-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
